rollout/ep_len_mean,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/clip_range
86.52,1015808,496,0.8756885499999999,32315,31,0.7922067195177078,0.000259251,-0.031478530630314104,0.18001302083333334,0.000538198637059395,1485,0.11542581,-0.04934392496943474,-0.4168459177017212,0.2
86.14,1017856,497,0.85936807,32379,31,0.744032233953476,0.000259251,-0.030958175659179688,0.16048177083333334,0.0007038760877549066,1488,0.09582481,-0.059199292212724686,-0.35028406511992216,0.2
86.97,1019904,498,0.86122005,32443,31,0.7113775610923767,0.000259251,-0.02998605271568522,0.16438802083333334,0.0007976633096404839,1491,0.10296327,-0.04626592993736267,-0.3417798485606909,0.2
85.66,1021952,499,0.86133288,32510,31,0.739269882440567,0.000259251,-0.03083462420424136,0.1533203125,0.00063693309706044,1494,0.089224,-0.04773767292499542,-0.35182549788927037,0.2
85.04,1024000,500,0.8673097299999999,32571,31,0.7854483425617218,0.000259251,-0.03611260025839632,0.15836588541666666,0.0004866843246418284,1497,0.06741831,-0.06730153411626816,-0.3588767796754837,0.2
87.46,1026048,501,0.8903216500000002,32635,31,0.7704097926616669,0.000259251,-0.032639534949945904,0.15022786458333334,0.0006558130345789929,1500,0.0806841,-0.03458484262228012,-0.3687377123472591,0.2
87.19,1028096,502,0.8914283599999999,32694,31,0.7961463183164597,0.000259251,-0.03651802734627078,0.17073567708333334,0.0005652931022268604,1503,0.13433346,-0.05143499746918678,-0.4262154201666514,0.2
87.4,1030144,503,0.8915339099999997,32761,31,0.7519737780094147,0.000259251,-0.034879365062806755,0.16389973958333334,0.0006744199117747485,1506,0.075923964,-0.07848957926034927,-0.37722477534164983,0.2
87.25,1032192,504,0.8820393000000002,32818,31,0.8050624132156372,0.000259251,-0.036341340416887156,0.18001302083333334,0.0005213287272454181,1509,0.0963363,-0.05739319324493408,-0.39021320346121985,0.2
86.77,1034240,505,0.8802318499999998,32874,31,0.6827995777130127,0.000259251,-0.028378003761948396,0.16097005208333334,0.0008051514102286698,1512,0.123074554,-0.05686785280704498,-0.3323486995262404,0.2
85.14,1036288,506,0.8627286899999999,32945,31,0.8013171404600143,0.000259251,-0.029392675244404625,0.15071614583333334,0.0004929741629287795,1515,0.089034125,-0.05905542150139809,-0.3275340162217617,0.2
84.37,1038336,507,0.8604112,33019,31,0.6181772649288177,0.000259251,-0.028834008883374434,0.16373697916666666,0.0009360971343994606,1518,0.10748234,-0.05831752344965935,-0.3528472911566496,0.2
85.19,1040384,508,0.8618551,33081,31,0.7583777606487274,0.000259251,-0.033263434326120965,0.15869140625,0.0005655188401760824,1521,0.076913305,-0.06198233366012573,-0.3779062080817918,0.2
87.15,1042432,509,0.8697389799999999,33144,31,0.8091431707143784,0.000259251,-0.03790487767158387,0.18245442708333334,0.0005804595292223288,1524,0.081902325,-0.06960837543010712,-0.4846020983532071,0.2
88.81,1044480,510,0.8768733100000001,33208,31,0.7685573995113373,0.000259251,-0.03726902602162833,0.19498697916666666,0.000631849193268863,1527,0.07605926,-0.06694330275058746,-0.48683660632620257,0.2
91.18,1046528,511,0.8733090699999999,33277,31,0.8719976991415024,0.000259251,-0.03795971337240189,0.1884765625,0.00032009937179585296,1530,0.08987117,-0.06490764021873474,-0.44125075824558735,0.2
93.5,1048576,512,0.8689422300000001,33341,31,0.8307313621044159,0.000259251,-0.029941190034151077,0.18961588541666666,0.000558583944136141,1533,0.11199033,-0.053387317806482315,-0.5259578560168544,0.2
93.03,1050624,513,0.8848086199999998,33404,31,0.701840877532959,0.000259251,-0.03670047302148305,0.19270833333333334,0.0008631705022708047,1536,0.09606425,-0.07090172171592712,-0.5003923509890834,0.2
89.2,1052672,514,0.8820192600000002,33468,31,0.7588533014059067,0.000259251,-0.03091316243323187,0.15266927083333334,0.0005976781382438882,1539,0.088674664,-0.06614525616168976,-0.3579818884221216,0.2
86.07,1054720,515,0.8830209600000001,33530,31,0.6971613466739655,0.000259251,-0.028565514949150383,0.12890625,0.0008014324733570296,1542,0.0992325,-0.06457645446062088,-0.279212925893565,0.2
82.07,1056768,516,0.8809435799999998,33598,31,0.7257767617702484,0.000259251,-0.03010016411038426,0.146484375,0.0006422189074631509,1545,0.09706908,-0.048680879175662994,-0.30651313873628777,0.2
80.26,1058816,517,0.8709701799999999,33662,31,0.7146517932415009,0.000259251,-0.03027796820970252,0.12288411458333333,0.0007400750064334716,1548,0.08185503,-0.05758422613143921,-0.2861645803786814,0.2
82.9,1060864,518,0.88012071,33733,31,0.8279403746128082,0.000259251,-0.031404750615668796,0.13151041666666666,0.0004581192294305462,1551,0.067909375,-0.05947818234562874,-0.30364194931462407,0.2
83.22,1062912,519,0.8899550800000001,33809,31,0.7725680321455002,0.000259251,-0.03429919231954651,0.16943359375,0.0006406602087736246,1554,0.09571741,-0.07259788364171982,-0.39781877522667247,0.2
83.73,1064960,520,0.906288,33866,31,0.7611861526966095,0.000259251,-0.029209214204456657,0.12955729166666666,0.0006362492498131663,1557,0.078317575,-0.03745975345373154,-0.28355111740529537,0.2
83.13,1067008,521,0.9217454700000001,33922,31,0.7154847979545593,0.000259251,-0.02915568700215469,0.12044270833333333,0.0006383666329080976,1560,0.08200355,-0.04893198236823082,-0.2655693540194382,0.2
86.03,1069056,522,0.9171645599999999,33989,31,0.804148867726326,0.000259251,-0.024455771655387554,0.11067708333333333,0.0004004603791448365,1563,0.085395515,-0.05948561057448387,-0.22302816769418618,0.2
87.63,1071104,523,0.91650101,34064,31,0.7401403486728668,0.000259251,-0.0361757398059126,0.1943359375,0.0007008289546016991,1566,0.12201032,-0.06281225383281708,-0.510621866521736,0.2
88.67,1073152,524,0.9324305599999999,34129,31,0.7793901264667511,0.000259251,-0.028801457898225635,0.16536458333333334,0.0006919066651486597,1569,0.082272865,-0.046118974685668945,-0.4026038440254827,0.2
91.95,1075200,525,0.9236672400000002,34196,31,0.7721003890037537,0.000259251,-0.027012567210476846,0.13427734375,0.0006236455812237788,1572,0.08632943,-0.045001767575740814,-0.3232137371475498,0.2
95.52,1077248,526,0.9258237,34272,31,0.7707793414592743,0.000259251,-0.035574291221564636,0.18408203125,0.0007275118775093384,1575,0.114138044,-0.06365381181240082,-0.4512601091216008,0.2
92.6,1079296,527,0.9264282699999999,34335,31,0.7488788962364197,0.000259251,-0.03427821942993129,0.19156901041666666,0.0007641456825998224,1578,0.0881038,-0.06536684930324554,-0.5488241429751118,0.2
90.1,1081344,528,0.9381212400000001,34402,31,0.6565782725811005,0.000259251,-0.025472387826691072,0.13736979166666666,0.0007374907866809129,1581,0.11296661,-0.04788859561085701,-0.29020998906344175,0.2
87.01,1083392,529,0.9454411600000001,34468,31,0.826577678322792,0.000259251,-0.020616858780461673,0.08430989583333333,0.000390859164478267,1584,0.06695804,-0.0138225257396698,-0.16756194100404778,0.2
86.9,1085440,530,0.9455904199999999,34522,31,0.7315563857555389,0.000259251,-0.023419266411413748,0.111328125,0.0006555534361420238,1587,0.10019989,-0.03494873270392418,-0.23322913019607464,0.2
84.66,1087488,531,0.94656403,34587,31,0.781334325671196,0.000259251,-0.03392193006584421,0.14860026041666666,0.0005190207546850919,1590,0.08917392,-0.05511392280459404,-0.35256811634947854,0.2
86.32,1089536,532,0.9367327299999999,34666,31,0.8422368466854095,0.000259251,-0.03411436996733149,0.18294270833333334,0.0005379454642024939,1593,0.103798784,-0.04362214729189873,-0.4542367284496625,0.2
88.45,1091584,533,0.9404195899999999,34729,31,0.8369227200746536,0.000259251,-0.029158126718054216,0.13557942708333334,0.00047766839482695406,1596,0.11443034,-0.05741117149591446,-0.33831374285121757,0.2
88.79,1093632,534,0.9461845700000001,34801,31,0.8255234509706497,0.000259251,-0.030676960343650233,0.16357421875,0.0005735381704046935,1599,0.0856108,-0.04423072934150696,-0.3988123967622717,0.2
86.85,1095680,535,0.9491268100000002,34862,31,0.839403972029686,0.000259251,-0.026220838791535545,0.12174479166666667,0.000412061096085381,1602,0.09391734,-0.03914373740553856,-0.27065523123989504,0.2
85.74,1097728,536,0.9603155,34922,31,0.7333517968654633,0.000259251,-0.02958186674610867,0.12727864583333334,0.0007099391286828904,1605,0.08366346,-0.04584410786628723,-0.3394819806950788,0.2
85.82,1099776,537,0.9423731699999999,34986,31,0.7772919088602066,0.000259251,-0.029280852400309716,0.13102213541666666,0.0005504031075057961,1608,0.07893792,-0.05932009965181351,-0.27458734391257167,0.2
85.39,1101824,538,0.90306698,35052,31,0.7478965222835541,0.000259251,-0.0370117479954691,0.19059244791666666,0.0006129093856846642,1611,0.0668519,-0.07347764074802399,-0.44802260274688405,0.2
88.08,1103872,539,0.89467589,35113,31,0.8051406741142273,0.000259251,-0.029640835942700505,0.16829427083333334,0.0005929674407525454,1614,0.09228495,-0.06403465569019318,-0.4704409750799338,0.2
86.56,1105920,540,0.89902104,35181,31,0.7111822664737701,0.000259251,-0.038242052658461034,0.18912760416666666,0.0008097473055386217,1617,0.08514607,-0.05701703578233719,-0.5177027617270747,0.2
88.35,1107968,541,0.9068635000000002,35251,31,0.7521870583295822,0.000259251,-0.024170659822023783,0.11653645833333333,0.00042936113838247064,1620,0.09367384,-0.040447816252708435,-0.2528291886361937,0.2
91.8,1110016,542,0.89872389,35317,31,0.6856608688831329,0.000259251,-0.039782399631803855,0.21484375,0.0008194308893507696,1623,0.11141315,-0.07515221834182739,-0.4946113508194685,0.2
94.82,1112064,543,0.9358467500000002,35375,31,0.7501525729894638,0.000259251,-0.038317002404558785,0.24055989583333334,0.0005296648684331254,1626,0.12154994,-0.06878699362277985,-0.6422314578667283,0.2
94.83,1114112,544,0.9228470400000001,35444,31,0.692669153213501,0.000259251,-0.03351269643947793,0.20524088541666666,0.0008031618059855342,1629,0.12026065,-0.05478090047836304,-0.45959780644625425,0.2
97.27,1116160,545,0.91682643,35509,31,0.8540872782468796,0.000259251,-0.03642056210082956,0.16145833333333334,0.00037386498782628524,1632,0.08260146,-0.06344775855541229,-0.4756086381773154,0.2
95.74,1118208,546,0.9218400400000002,35575,31,0.8588772565126419,0.000259251,-0.03644864736512924,0.17529296875,0.0004637544310147253,1635,0.10224922,-0.06650863587856293,-0.44879152346402407,0.2
91.27,1120256,547,0.91816924,35644,31,0.852200374007225,0.000259251,-0.024983228290996824,0.14029947916666666,0.00045503269575419836,1638,0.10847296,-0.030539199709892273,-0.2985873760965963,0.2
87.91,1122304,548,0.9158250400000001,35713,31,0.7520311176776886,0.000259251,-0.03092101600486785,0.17822265625,0.0007179444470845434,1641,0.10422053,-0.04921818897128105,-0.4157734690234065,0.2
83.71,1124352,549,0.9094379900000001,35787,31,0.8029512166976929,0.000259251,-0.02557234344809937,0.11669921875,0.0004885247487133407,1644,0.095197596,-0.019748279824852943,-0.2574812281721582,0.2
82.63,1126400,550,0.9212912499999999,35860,31,0.8194238096475601,0.000259251,-0.025818766473094,0.10660807291666667,0.0004869384438279667,1647,0.08682437,-0.032075777649879456,-0.22009082386891046,0.2
80.63,1128448,551,0.9393367400000001,35925,31,0.8443223983049393,0.000259251,-0.026707057705304276,0.10498046875,0.0003882486175825761,1650,0.06782742,-0.04945046454668045,-0.22391225521763167,0.2
81.26,1130496,552,0.9507126200000002,35990,31,0.8679448813199997,0.000259251,-0.02077038021525368,0.09700520833333333,0.00038244318223708734,1653,0.07032007,-0.021563559770584106,-0.22444447789651653,0.2
81.52,1132544,553,0.9612047600000001,36071,31,0.8546374440193176,0.000259251,-0.023440194393818576,0.11767578125,0.0004263025765188407,1656,0.08469095,-0.04575932398438454,-0.24241549475118518,0.2
83.2,1134592,554,0.94903389,36138,31,0.8738059848546982,0.000259251,-0.019513879989972338,0.08544921875,0.00032324854115965235,1659,0.08851672,-0.02941492386162281,-0.18368935522933802,0.2
85.11,1136640,555,0.93889114,36203,31,0.7948386818170547,0.000259251,-0.030709779986257974,0.14680989583333334,0.0006064326231959664,1662,0.1104866,-0.05410265177488327,-0.3633655880888303,0.2
87.2,1138688,556,0.92514673,36268,31,0.7577077448368073,0.000259251,-0.03319135043420829,0.17936197916666666,0.0006918411078610612,1665,0.120613985,-0.06012402102351189,-0.362467013609906,0.2
88.95,1140736,557,0.9210270900000002,36338,31,0.7899902164936066,0.000259251,-0.03088491507029782,0.19140625,0.000566092829558329,1668,0.10509132,-0.028437109664082527,-0.42180069178963703,0.2
88.9,1142784,558,0.9093145600000001,36404,31,0.7817419767379761,0.000259251,-0.030213020218070596,0.16715494791666666,0.000572107448836808,1671,0.102389045,-0.08152949064970016,-0.3429067465476692,0.2
88.97,1144832,559,0.9137373700000002,36466,31,0.7363166809082031,0.000259251,-0.03024489650852047,0.17122395833333334,0.0007188451072579483,1674,0.11007202,-0.03889159858226776,-0.3760288337556024,0.2
90.44,1146880,560,0.90313328,36531,31,0.7943085879087448,0.000259251,-0.035819195880321786,0.18147786458333334,0.0005590416950932801,1677,0.09384319,-0.07274827361106873,-0.4151212073241671,0.2
91.79,1148928,561,0.9032761899999997,36597,31,0.8463372141122818,0.000259251,-0.035633597299844645,0.18912760416666666,0.0004352703473765966,1680,0.1322892,-0.06243215501308441,-0.48245383736987907,0.2
92.18,1150976,562,0.8993192499999999,36666,31,0.8790574297308922,0.000259251,-0.03693267180157515,0.19775390625,0.00040730594643415924,1683,0.09420993,-0.06372210383415222,-0.5055754445493221,0.2
91.14,1153024,563,0.9106836700000001,36729,31,0.7601813971996307,0.000259251,-0.031358324883816145,0.15885416666666666,0.0006974794056683701,1686,0.10250307,-0.0558449849486351,-0.35358534023786586,0.2
87.94,1155072,564,0.92675446,36796,31,0.763893336057663,0.000259251,-0.02611174442184468,0.119140625,0.0005580613345349169,1689,0.0824991,-0.06322621554136276,-0.24713744556841752,0.2
85.08,1157120,565,0.93883096,36862,31,0.8690056502819061,0.000259251,-0.02532880962341248,0.12337239583333333,0.00033122345485026017,1692,0.06828511,-0.03530898690223694,-0.2797762337140739,0.2
84.13,1159168,566,0.94405518,36923,31,0.8663976043462753,0.000259251,-0.027376946488705773,0.13736979166666666,0.00039969745269748574,1695,0.09330125,-0.043602075427770615,-0.3407957254288097,0.2
83.83,1161216,567,0.9382228400000001,36984,31,0.7675095647573471,0.000259251,-0.02161103543282176,0.12386067708333333,0.0006890350429481865,1698,0.09290192,-0.05560290440917015,-0.31383168169607717,0.2
86.61,1163264,568,0.9284277000000002,37045,31,0.8192924112081528,0.000259251,-0.025284024624852464,0.12223307291666667,0.000474708885273382,1701,0.06826295,-0.03465155512094498,-0.31179674342274666,0.2
86.64,1165312,569,0.9215443400000001,37112,31,0.8415148258209229,0.000259251,-0.035453750868327916,0.18294270833333334,0.0005343520638234622,1704,0.08541486,-0.0637834444642067,-0.4885668158531189,0.2
87.19,1167360,570,0.9241287199999999,37182,31,0.8372912853956223,0.000259251,-0.029741281614406034,0.12679036458333334,0.0004775322421058566,1707,0.066809,-0.046646539121866226,-0.33737752788389724,0.2
87.82,1169408,571,0.94234927,37245,31,0.8347708731889725,0.000259251,-0.033580322963340827,0.158203125,0.00044770136097819585,1710,0.082163736,-0.07454147189855576,-0.3873740692312519,0.2
87.73,1171456,572,0.9462103,37312,31,0.7985348403453827,0.000259251,-0.02656827770018329,0.12093098958333333,0.0005072353937976004,1713,0.07917971,-0.015497143380343914,-0.2959323786199093,0.2
88.53,1173504,573,0.9341021500000001,37373,31,0.7898412048816681,0.000259251,-0.029081179954422016,0.15169270833333334,0.0005992173485841098,1716,0.108974576,-0.05885113403201103,-0.3824723828583956,0.2
90.52,1175552,574,0.93514723,37440,31,0.7952023297548294,0.000259251,-0.03330463424208574,0.17854817708333334,0.0006119424306234578,1719,0.08896998,-0.07518354058265686,-0.42770773606995743,0.2
91.1,1177600,575,0.9252784700000001,37510,31,0.7693475037813187,0.000259251,-0.03706920176045969,0.201171875,0.000737040231191107,1722,0.13729683,-0.05695537105202675,-0.48134019536276657,0.2
87.87,1179648,576,0.9407258200000002,37573,31,0.8453131318092346,0.000259251,-0.029552512559651706,0.150390625,0.0003189461146272758,1725,0.08559002,-0.05787701532244682,-0.33694514632225037,0.2
86.69,1181696,577,0.94271179,37643,31,0.7607892751693726,0.000259251,-0.023278403600367408,0.08740234375,0.0004722130901579173,1728,0.070792206,-0.04211422801017761,-0.1842354660232862,0.2
82.3,1183744,578,0.9547668899999999,37708,31,0.7689395844936371,0.000259251,-0.03058959185727872,0.14046223958333334,0.0005339195181477407,1731,0.094159976,-0.051907576620578766,-0.2980056668942173,0.2
86.24,1185792,579,0.9475285300000001,37771,31,0.8564475625753403,0.000259251,-0.026091378308289375,0.1171875,0.00034395756953623885,1734,0.08612304,-0.04953013360500336,-0.22681377447831133,0.2
86.88,1187840,580,0.9239257,37840,31,0.755888432264328,0.000259251,-0.03895004173197473,0.24235026041666666,0.0007172080255865391,1737,0.11949714,-0.0794220119714737,-0.6080859542513887,0.2
89.15,1189888,581,0.9267345300000001,37903,31,0.7240378558635712,0.000259251,-0.028884935037543375,0.16031901041666666,0.0006715508234265144,1740,0.0981684,-0.061127323657274246,-0.31150474042321247,0.2
88.56,1191936,582,0.92077757,37964,31,0.7731738239526749,0.000259251,-0.03540954326551097,0.17154947916666666,0.0006309087081414569,1743,0.107909545,-0.0594150610268116,-0.41567417218660313,0.2
85.14,1193984,583,0.9022431799999999,38030,31,0.8032624870538712,0.000259251,-0.02821827587710383,0.12386067708333333,0.000530667519645552,1746,0.09753213,-0.04653593897819519,-0.2628256678581238,0.2
84.4,1196032,584,0.87962315,38098,31,0.7709666341543198,0.000259251,-0.030804921116214246,0.17626953125,0.0006501132896422254,1749,0.121504545,-0.06341526657342911,-0.3912310632877052,0.2
86.68,1198080,585,0.8726537900000001,38167,31,0.8511838167905807,0.000259251,-0.027151515241712332,0.16959635416666666,0.0004473622608808607,1752,0.08922729,-0.06436798721551895,-0.3995667480242749,0.2
88.39,1200128,586,0.8664200700000002,38234,31,0.8528370410203934,0.000259251,-0.035578294885150775,0.18587239583333334,0.0004565135262358429,1755,0.0828342,-0.05297338590025902,-0.5300195021554828,0.2
89.87,1202176,587,0.8780538799999998,38298,31,0.7111820876598358,0.000259251,-0.0341754361288622,0.16813151041666666,0.0008111437614388706,1758,0.10327881,-0.04026635363698006,-0.4266060407583912,0.2
90.72,1204224,588,0.89282486,38368,31,0.7738440632820129,0.000259251,-0.03358828402512396,0.16064453125,0.0006633578823311836,1761,0.104867846,-0.05145904794335365,-0.3982915702896814,0.2
89.31,1206272,589,0.8886149999999999,38432,31,0.8977845683693886,0.000259251,-0.028146004595328122,0.14827473958333334,0.00031176842132178234,1764,0.085298344,-0.0518726110458374,-0.3260049990688761,0.2
88.68,1208320,590,0.8944379700000001,38495,31,0.8633558005094528,0.000259251,-0.02525164163671434,0.15055338541666666,0.0004658891358909993,1767,0.07436283,-0.03749556094408035,-0.3518772376701236,0.2
88.67,1210368,591,0.8824501899999998,38567,31,0.7890225648880005,0.000259251,-0.027356523418954264,0.15592447916666666,0.0006032264689868801,1770,0.12273609,-0.021854471415281296,-0.34295937449981767,0.2
87.89,1212416,592,0.8740033700000001,38621,31,0.8588648736476898,0.000259251,-0.027700698468834162,0.14664713541666666,0.0004194007351543405,1773,0.08954343,-0.047929104417562485,-0.35781839676201344,0.2
88.7,1214464,593,0.8861332300000001,38684,31,0.7595757693052292,0.000259251,-0.027510385189088993,0.15104166666666666,0.00074167531117079,1776,0.10452469,-0.056730933487415314,-0.3322967559409638,0.2
90.69,1216512,594,0.88968076,38745,31,0.774178072810173,0.000259251,-0.03558208133714894,0.17464192708333334,0.0006217335530891432,1779,0.08022037,-0.0678345113992691,-0.4029433010146022,0.2
88.9,1218560,595,0.8940415200000001,38810,31,0.7968689054250717,0.000259251,-0.03778603063741078,0.17643229166666666,0.0006430717943051908,1782,0.098292254,-0.05938832461833954,-0.41691578769435483,0.2
88.14,1220608,596,0.90802469,38873,31,0.7904558777809143,0.000259251,-0.028820275523078937,0.11458333333333333,0.0005869058278828257,1785,0.06760548,-0.05435444042086601,-0.26164172830370563,0.2
87.86,1222656,597,0.9085164400000001,38940,31,0.7198468148708344,0.000259251,-0.026610368756034102,0.13916015625,0.0007580834741626555,1788,0.085185654,-0.07093766331672668,-0.2851585846704741,0.2
85.0,1224704,598,0.9032230099999999,38999,31,0.7771776467561722,0.000259251,-0.03210357390344143,0.15266927083333334,0.0004876832166094876,1791,0.098801196,-0.07206493616104126,-0.31686725358789164,0.2
84.71,1226752,599,0.8910976699999997,39061,31,0.8131344020366669,0.000259251,-0.030557442175146814,0.126953125,0.00048146283021803055,1794,0.09286232,-0.042778756469488144,-0.2870509419590235,0.2
84.09,1228800,600,0.8656416200000001,39132,31,0.8317480832338333,0.000259251,-0.03168670074470962,0.1279296875,0.0004534290908395633,1797,0.07573179,-0.045309629291296005,-0.2829772071757664,0.2
82.48,1230848,601,0.83574945,39199,31,0.8102468997240067,0.000259251,-0.03079779810893039,0.16927083333333334,0.0005562489680717894,1800,0.104409665,-0.04437478631734848,-0.3512216939901312,0.2
83.36,1232896,602,0.8353648199999999,39259,31,0.6008888781070709,0.000259251,-0.02527651293591286,0.1845703125,0.0008931665731021591,1803,0.113183066,-0.03202103450894356,-0.3832868589088321,0.2
83.25,1234944,603,0.8405425599999999,39318,31,0.7594183087348938,0.000259251,-0.03285722484967361,0.16569010416666666,0.0005683004803055761,1806,0.08979552,-0.059242185205221176,-0.34741467346126836,0.2
85.43,1236992,604,0.85811129,39379,31,0.7743185311555862,0.000259251,-0.030288206607413787,0.1435546875,0.0006039815974266579,1809,0.082955815,-0.04500555247068405,-0.3216237179003656,0.2
87.43,1239040,605,0.8815031499999998,39443,31,0.7776232957839966,0.000259251,-0.0379532445804216,0.185546875,0.0006425465544452891,1812,0.08324836,-0.07617956399917603,-0.403579225918899,0.2
86.32,1241088,606,0.88149536,39511,31,0.8005217164754868,0.000259251,-0.03396511021613454,0.1650390625,0.000531092872430842,1815,0.10729788,-0.029389267787337303,-0.35495157369102043,0.2
84.87,1243136,607,0.87302105,39575,31,0.7719450294971466,0.000259251,-0.030849689016273867,0.14990234375,0.0006765170613410495,1818,0.08159328,-0.052742473781108856,-0.3358279285021126,0.2
82.83,1245184,608,0.8732846200000001,39638,31,0.7303545773029327,0.000259251,-0.035021618192937844,0.13802083333333334,0.0006309142481768504,1821,0.105316706,-0.0486832931637764,-0.27305339090526104,0.2
80.54,1247232,609,0.8733965400000001,39708,31,0.7474952042102814,0.000259251,-0.028162788337795064,0.13590494791666666,0.0006374187181184728,1824,0.083425224,-0.03309264034032822,-0.26085833506658673,0.2
81.61,1249280,610,0.8931310099999998,39768,31,0.8044126927852631,0.000259251,-0.029674887967606384,0.12841796875,0.0004584267858263047,1827,0.067262635,-0.05459154024720192,-0.26860958073909086,0.2
82.2,1251328,611,0.90137372,39829,31,0.7182054221630096,0.000259251,-0.03415050540934317,0.14225260416666666,0.0007312275118541341,1830,0.13193926,-0.06556858122348785,-0.3130827583372593,0.2
82.98,1253376,612,0.91576992,39898,31,0.7685534209012985,0.000259251,-0.031092961376998574,0.1181640625,0.0005712841916647449,1833,0.075449,-0.042310792952775955,-0.2408946705982089,0.2
82.58,1255424,613,0.9462069299999999,39963,31,0.6920456886291504,0.000259251,-0.03201156773138791,0.1318359375,0.0007778104366783131,1836,0.09579556,-0.07180030643939972,-0.28226362944891054,0.2
80.97,1257472,614,0.9630973399999999,40037,31,0.7138863801956177,0.000259251,-0.020836090145166963,0.0849609375,0.0005149960303848881,1839,0.07509151,-0.04289473593235016,-0.166048539414381,0.2
79.91,1259520,615,0.9795142100000004,40103,31,0.7246065437793732,0.000259251,-0.020449798272845026,0.07063802083333333,0.0005620383252183577,1842,0.1055519,-0.02724885381758213,-0.1165115258966883,0.2
79.82,1261568,616,0.9792588700000002,40161,31,0.8135993629693985,0.000259251,-0.022948977391934022,0.06559244791666667,0.0003002993693523119,1845,0.06714614,-0.05852397903800011,-0.11652128858258948,0.2
80.93,1263616,617,0.9567371299999999,40227,31,0.7861224114894867,0.000259251,-0.023030825977912173,0.11100260416666667,0.0005400242068086906,1848,0.120025486,-0.02303895726799965,-0.21843236529578766,0.2
82.56,1265664,618,0.9544604000000002,40296,31,0.8143994808197021,0.000259251,-0.030438077616660546,0.14339192708333334,0.0004767118178582071,1851,0.2523973,-0.07367915660142899,-0.29405755068485934,0.2
84.42,1267712,619,0.9444064799999999,40363,31,0.8253432065248489,0.000259251,-0.024856903551456828,0.11555989583333333,0.00042149087767029414,1854,0.105977066,-0.06035562977194786,-0.20402426877990365,0.2
91.26,1269760,620,0.92626612,40424,31,0.7715712189674377,0.000259251,-0.02258549192144225,0.15055338541666666,0.0006377528100832327,1857,0.13501933,-0.03681615740060806,-0.28140370291657746,0.2
94.3,1271808,621,0.9149912499999999,40485,31,0.7624315321445465,0.000259251,-0.042119009827729315,0.2810872395833333,0.0007067633256762443,1860,0.12249971,-0.08300178498029709,-0.7324943331380686,0.2
96.84,1273856,622,0.9054294100000001,40551,31,0.8684876561164856,0.000259251,-0.02904070699393439,0.19010416666666666,0.00041744843883861904,1863,0.1204045,-0.04377518221735954,-0.4132422376424074,0.2
98.21,1275904,623,0.8895395099999998,40618,31,0.7989208698272705,0.000259251,-0.037708225524208196,0.18733723958333334,0.0006747239982966372,1866,0.091164604,-0.055452484637498856,-0.44776702113449574,0.2
105.58,1277952,624,0.88369297,40681,31,0.7335911393165588,0.000259251,-0.03354134797700681,0.1982421875,0.000768810598856362,1869,0.12599227,-0.050295330584049225,-0.4368948793659608,0.2
99.5,1280000,625,0.8869938399999999,40744,31,0.8088851869106293,0.000259251,-0.04169528878022296,0.24527994791666666,0.0005733920982796311,1872,0.13341233,-0.05141482502222061,-0.6698634463051955,0.2
98.77,1282048,626,0.88218583,40811,31,0.6858421862125397,0.000259251,-0.03303961096874749,0.19710286458333334,0.0009414494791902447,1875,0.13462187,-0.05630473047494888,-0.42959633966286975,0.2
95.66,1284096,627,0.8864831,40880,31,0.7232095003128052,0.000259251,-0.028507016628282145,0.15625,0.0007647363333186755,1878,0.13102382,-0.029689235612750053,-0.3167095825386544,0.2
87.56,1286144,628,0.8976573499999999,40947,31,0.7816534787416458,0.000259251,-0.028346094661780324,0.1318359375,0.0005741654817938979,1881,0.32162893,-0.05136823281645775,-0.24627338163554668,0.2
84.5,1288192,629,0.9079617999999999,41014,31,0.7075346112251282,0.000259251,-0.024711629957892,0.12955729166666666,0.0007046772531490811,1884,0.14531004,-0.04187581315636635,-0.22468707477673888,0.2
86.18,1290240,630,0.9135394699999999,41081,31,0.6318536400794983,0.000259251,-0.028415774499687057,0.15022786458333334,0.0008076585105906512,1887,0.13755523,-0.03311637043952942,-0.27360401085267466,0.2
86.97,1292288,631,0.91741426,41148,31,0.7456184029579163,0.000259251,-0.029687667090911418,0.17301432291666666,0.0006637391988988384,1890,0.14752823,-0.06573883444070816,-0.36769953308006126,0.2
86.34,1294336,632,0.91425844,41211,31,0.7338724434375763,0.000259251,-0.03354070516070351,0.16178385416666666,0.0007017399763450763,1893,0.13982908,-0.020225360989570618,-0.3118267760922511,0.2
86.53,1296384,633,0.9207017000000001,41277,31,0.7129541039466858,0.000259251,-0.025701407381954294,0.11328125,0.0006467510370384844,1896,0.12403069,-0.06894999742507935,-0.2444344375592967,0.2
85.09,1298432,634,0.9312820899999998,41343,31,0.7891980856657028,0.000259251,-0.029212333717926715,0.12190755208333333,0.0005100828740675448,1899,0.11630899,-0.05291660130023956,-0.24163292185403407,0.2
85.07,1300480,635,0.9275069700000002,41410,31,0.7006298303604126,0.000259251,-0.03305977647930073,0.16666666666666666,0.0007570541392851737,1902,0.116598435,-0.02167341113090515,-0.3205857068921129,0.2
