time/fps,time/total_timesteps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_range,train/learning_rate,train/clip_fraction,train/approx_kl,train/loss,train/value_loss,train/policy_gradient_loss
30,1007616,200.69,492,0.7086128100000001,32757,0.7417834997177124,4910,-0.5638946073129774,0.2,0.0003,0.6048828125,1.4876368,-0.09201667457818985,0.0021714537691877923,-0.08732485456275754
30,1009664,205.09,493,0.7132222500000002,32823,0.7800357788801193,4920,-0.5873953347094357,0.2,0.0003,0.62158203125,1.3477168,-0.12560296058654785,0.0013800321959934081,-0.09327424033544958
30,1011712,205.67,494,0.7158452599999999,32893,0.8270102143287659,4930,-0.6742609446868301,0.2,0.0003,0.606640625,1.6088212,-0.09491842985153198,0.0014905747355442144,-0.08765492798120249
30,1013760,192.0,495,0.6665332799999998,32954,0.8354978561401367,4940,-0.5965412317775189,0.2,0.0003,0.614990234375,1.4844104,-0.09560700505971909,0.001419009295750584,-0.09496594900847413
30,1015808,178.53,496,0.6234727000000001,33024,0.6078045070171356,4950,-0.45824721418321135,0.2,0.0003,0.557177734375,1.5925665,-0.09898233413696289,0.002695988224513712,-0.08976663132198155
30,1017856,171.68,497,0.59464864,33086,0.5952858328819275,4960,-0.4817701766267419,0.2,0.0003,0.56513671875,1.5419295,-0.11488188803195953,0.0025682872474135365,-0.09122946929128375
30,1019904,158.85,498,0.5544697299999999,33156,0.623366117477417,4970,-0.575255693309009,0.2,0.0003,0.622265625,1.6147168,-0.08672276884317398,0.0023726561867079,-0.08937864362378604
30,1021952,150.69,499,0.5565262700000001,33221,0.5419841408729553,4980,-0.5235529826022685,0.2,0.0003,0.583056640625,2.3544972,-0.11938764899969101,0.002777176183371921,-0.08810981262940913
30,1024000,128.87,500,0.5355191100000001,33287,0.6068461537361145,4990,-0.5710150094702839,0.2,0.0003,0.62158203125,1.626605,-0.11221811175346375,0.0021260293031446055,-0.09784115196962376
30,1026048,130.98,501,0.56357696,33353,0.5831626951694489,5000,-0.4915256740525365,0.2,0.0003,0.585107421875,1.3963504,-0.08076436072587967,0.002498691767505079,-0.08970621858316008
30,1028096,137.33,502,0.59477574,33414,0.687577873468399,5010,-0.48232458280399443,0.2,0.0003,0.578955078125,1.574366,-0.13250324130058289,0.002009167435062409,-0.09054390619567129
30,1030144,143.76,503,0.62257126,33486,0.7739244699478149,5020,-0.4925164028070867,0.2,0.0003,0.60458984375,1.524526,-0.11019455641508102,0.0014641162066254764,-0.09583260903018527
30,1032192,146.57,504,0.64024923,33554,0.6070265173912048,5030,-0.46764084734022615,0.2,0.0003,0.558154296875,1.5132531,-0.09722104668617249,0.0030699852581165033,-0.08598571236361749
30,1034240,151.69,505,0.6636741100000002,33625,0.6413565874099731,5040,-0.4816752075217664,0.2,0.0003,0.58583984375,2.035959,-0.12318826466798782,0.002133417275217653,-0.0953592122416012
30,1036288,157.3,506,0.68184542,33692,0.738965779542923,5050,-0.4700698094442487,0.2,0.0003,0.567236328125,1.4952246,-0.08939379453659058,0.0021091060092658155,-0.08920529334573075
30,1038336,156.29,507,0.6858067200000002,33762,0.6019337177276611,5060,-0.4253278838004917,0.2,0.0003,0.5447265625,2.7108483,-0.11817387491464615,0.0023196458441816503,-0.08306489629030693
30,1040384,163.94,508,0.7167791699999999,33827,0.5962456166744232,5070,-0.46250650119036435,0.2,0.0003,0.56669921875,1.559527,-0.09965304285287857,0.0025374114513397215,-0.09065685323148501
30,1042432,159.44,509,0.6876381199999999,33897,0.6755520105361938,5080,-0.5294884219765663,0.2,0.0003,0.60810546875,1.4572775,-0.12556308507919312,0.0021716061735787663,-0.09622518264804966
30,1044480,159.44,510,0.6807134200000001,33965,0.6377871930599213,5090,-0.45165115110576154,0.2,0.0003,0.54443359375,1.2735168,-0.11056187748908997,0.0024960350570836453,-0.08119800406566355
30,1046528,160.05,511,0.6835242499999999,34036,0.6752930283546448,5100,-0.4934362658299506,0.2,0.0003,0.569140625,1.443828,-0.12692514061927795,0.002151469642376469,-0.0861178884311812
30,1048576,150.2,512,0.64604796,34102,0.7550320476293564,5110,-0.46822559954598547,0.2,0.0003,0.570263671875,1.4613016,-0.1123000755906105,0.0022234838141230286,-0.08628291594795882
30,1050624,148.38,513,0.6364371400000001,34172,0.6243368983268738,5120,-0.4710985886864364,0.2,0.0003,0.5591796875,1.5382239,-0.0996975377202034,0.0029431893195578595,-0.08461128479684703
30,1052672,139.71,514,0.6113277,34244,0.6156722009181976,5130,-0.45645648166537284,0.2,0.0003,0.577490234375,2.5707302,-0.11181092262268066,0.0022971017471718367,-0.0888734057196416
30,1054720,133.51,515,0.59032601,34318,0.4101020097732544,5140,-0.3817143842112273,0.2,0.0003,0.54873046875,2.023831,-0.07933996617794037,0.002879182596007013,-0.08562939320981969
30,1056768,132.07,516,0.5841035099999999,34387,0.502086341381073,5150,-0.4598499878309667,0.2,0.0003,0.5654296875,1.5372423,-0.10133233666419983,0.0027451314228528643,-0.09041972391423769
30,1058816,131.39,517,0.5887084700000002,34451,0.5657671391963959,5160,-0.4640821782872081,0.2,0.0003,0.57021484375,1.452663,-0.11862055957317352,0.0022331729269353673,-0.08733137999661267
30,1060864,135.6,518,0.61335658,34534,0.6147813200950623,5170,-0.44854753706604245,0.2,0.0003,0.5716796875,1.549314,-0.12951509654521942,0.0019022614682398854,-0.08875746825069655
30,1062912,138.67,519,0.6420634399999998,34603,0.6921324729919434,5180,-0.4667539348825812,0.2,0.0003,0.5458984375,1.4706421,-0.1195889264345169,0.0019936696313379797,-0.08507793066091836
30,1064960,138.76,520,0.6453268900000001,34673,0.615173876285553,5190,-0.49205178748816253,0.2,0.0003,0.56591796875,1.3516357,-0.10496901720762253,0.0024922248920120184,-0.09134543160907924
30,1067008,145.58,521,0.6772363600000001,34738,0.6003802418708801,5200,-0.39674939033575357,0.2,0.0003,0.518603515625,1.6911604,-0.09888579696416855,0.0024644515364343534,-0.08422671263397205
30,1069056,144.22,522,0.67656521,34799,0.6780973672866821,5210,-0.4832933180965483,0.2,0.0003,0.55830078125,1.4232072,-0.10106521844863892,0.0021401554738986308,-0.0872439455066342
30,1071104,152.2,523,0.7022349700000001,34863,0.6579145193099976,5220,-0.42617418775334953,0.2,0.0003,0.52490234375,1.6553876,-0.10170798748731613,0.0024858160995790968,-0.0837869401613716
30,1073152,154.91,524,0.71368389,34931,0.6772095263004303,5230,-0.5053663504309952,0.2,0.0003,0.591845703125,1.460985,-0.11983582377433777,0.0017876540776342153,-0.08965642881812527
30,1075200,148.29,525,0.6862383,34997,0.7414644062519073,5240,-0.47042130725458264,0.2,0.0003,0.556201171875,1.7430968,-0.1053958460688591,0.0019101258631053497,-0.08196875656431075
30,1077248,142.39,526,0.65526394,35069,0.6614765822887421,5250,-0.3933163049165159,0.2,0.0003,0.529736328125,1.9656396,-0.08414799720048904,0.0031411247106007067,-0.08049904461367988
30,1079296,131.84,527,0.5901040900000001,35136,0.6020057201385498,5260,-0.4054400773718953,0.2,0.0003,0.539208984375,1.7407773,-0.10146994888782501,0.0026459648834133986,-0.0805745541350916
30,1081344,133.9,528,0.58368393,35207,0.46212339401245117,5270,-0.4367547870147973,0.2,0.0003,0.543310546875,1.4535437,-0.09164900332689285,0.0033146394234790932,-0.08167306441173423
30,1083392,139.29,529,0.5849927999999999,35275,0.66729336977005,5280,-0.47824550690129397,0.2,0.0003,0.546875,1.4290987,-0.11434651166200638,0.002116399944134173,-0.07981759455869905
30,1085440,133.8,530,0.56759019,35344,0.6814483404159546,5290,-0.5261789969168603,0.2,0.0003,0.602197265625,1.3260798,-0.11552637070417404,0.0018654766727195238,-0.09349756750743836
30,1087488,133.87,531,0.57299612,35416,0.6231178641319275,5300,-0.49542474895715716,0.2,0.0003,0.5681640625,1.3756368,-0.11423581838607788,0.0023684533463892874,-0.09038528434175533
30,1089536,133.88,532,0.5604994400000001,35483,0.6543474793434143,5310,-0.4621525387279689,0.2,0.0003,0.54716796875,1.318315,-0.10063284635543823,0.002627293694240507,-0.08908942888956517
30,1091584,142.2,533,0.5762058600000001,35556,0.6203990876674652,5320,-0.472096663992852,0.2,0.0003,0.565185546875,1.4703832,-0.09800003468990326,0.002527931572330999,-0.08866232145228423
30,1093632,152.14,534,0.6167844600000001,35633,0.6434060633182526,5330,-0.46142844688147305,0.2,0.0003,0.5736328125,2.1819093,-0.11708575487136841,0.0018066983800963498,-0.09136731033795513
30,1095680,159.83,535,0.6445891400000001,35707,0.766401469707489,5340,-0.4683000475168228,0.2,0.0003,0.604345703125,2.5385213,-0.09874467551708221,0.0014290988666289194,-0.0955330700991908
30,1097728,153.45,536,0.6277461400000001,35773,0.5863381922245026,5350,-0.44787570582702757,0.2,0.0003,0.572314453125,1.9271553,-0.12921260297298431,0.002672886053369439,-0.08726626248098909
30,1099776,149.06,537,0.62754003,35841,0.6203409135341644,5360,-0.43447967944666743,0.2,0.0003,0.55966796875,4.4324126,-0.10610607266426086,0.0023983720977412302,-0.08326313046272844
30,1101824,150.55,538,0.63267163,35917,0.6107276678085327,5370,-0.43049992304295304,0.2,0.0003,0.560205078125,1.4254179,-0.09151781350374222,0.002016867520069354,-0.08710125084326137
30,1103872,150.77,539,0.62522845,35991,0.5934312343597412,5380,-0.4074990172404796,0.2,0.0003,0.53369140625,1.5702103,-0.09584426134824753,0.0025801892963499993,-0.08412370923615527
30,1105920,145.06,540,0.61820741,36056,0.6633091866970062,5390,-0.45253450218588115,0.2,0.0003,0.5423828125,1.4514704,-0.11171918362379074,0.0023128457803977655,-0.08464456338551826
30,1107968,139.89,541,0.61623676,36120,0.5760510265827179,5400,-0.455952921602875,0.2,0.0003,0.557568359375,1.4265127,-0.11278039962053299,0.002530573238072975,-0.09061836347100324
30,1110016,142.79,542,0.62914931,36189,0.6401463747024536,5410,-0.42278352174907924,0.2,0.0003,0.562744140625,1.4688587,-0.11203008890151978,0.0019110115024886909,-0.09344278473290615
30,1112064,143.65,543,0.64531959,36254,0.6997680068016052,5420,-0.44991479218006136,0.2,0.0003,0.5625,1.4426559,-0.11516574770212173,0.002137455667798349,-0.09077120407600887
30,1114112,147.89,544,0.6747334500000001,36325,0.6678182184696198,5430,-0.4511215964332223,0.2,0.0003,0.55380859375,1.4136527,-0.1110512837767601,0.0022999325748969566,-0.08843096288037486
30,1116160,150.02,545,0.6743154100000001,36389,0.7376744747161865,5440,-0.430754683772102,0.2,0.0003,0.53388671875,1.4537406,-0.09440566599369049,0.001990249787013454,-0.08832674393779598
30,1118208,151.24,546,0.71065158,36451,0.7140249311923981,5450,-0.47945073442533614,0.2,0.0003,0.558251953125,1.5624254,-0.11133575439453125,0.002928454447828699,-0.0859178305050591
30,1120256,151.27,547,0.7313950500000002,36517,0.7352361083030701,5460,-0.3772486670874059,0.2,0.0003,0.533544921875,1.8038509,-0.12745143473148346,0.0022123536857179714,-0.08756445735343732
30,1122304,154.65,548,0.7426069,36580,0.6979883909225464,5470,-0.4156887076795101,0.2,0.0003,0.543408203125,1.5490443,-0.09369640052318573,0.0023496407484344672,-0.0868399332248373
30,1124352,156.52,549,0.7440779999999999,36644,0.7058079838752747,5480,-0.4505298539996147,0.2,0.0003,0.5486328125,1.6031773,-0.10349017381668091,0.0019969743572801233,-0.08761265407665633
30,1126400,162.28,550,0.7580635,36713,0.7834309935569763,5490,-0.46102154524996874,0.2,0.0003,0.564111328125,1.6859877,-0.11057847738265991,0.0017971924269659211,-0.09014751150389202
30,1128448,168.58,551,0.76614232,36784,0.8452687412500381,5500,-0.49119076104834675,0.2,0.0003,0.550390625,1.3182032,-0.11340408027172089,0.0013522463123081252,-0.08501495432574302
30,1130496,171.02,552,0.7640902100000001,36846,0.8030375689268112,5510,-0.5002942299470305,0.2,0.0003,0.57890625,1.3823936,-0.10366815328598022,0.0016149507398949936,-0.09432411543675698
30,1132544,169.43,553,0.7707893800000002,36912,0.8321351110935211,5520,-0.487562997546047,0.2,0.0003,0.542138671875,1.3176768,-0.111908458173275,0.0014304777630059107,-0.08411027049878612
30,1134592,160.88,554,0.6849774600000003,36980,0.6887408792972565,5530,-0.4910200390033424,0.2,0.0003,0.572314453125,2.2247417,-0.1308593451976776,0.002008421753635048,-0.08813908852171153
30,1136640,151.66,555,0.64671346,37045,0.2005140781402588,5540,-0.38607076099142434,0.2,0.0003,0.541943359375,1.7241371,-0.10011231899261475,0.0038689732507918963,-0.08135386342182756
30,1138688,149.03,556,0.6237618899999999,37111,0.5028285384178162,5550,-0.4213741413317621,0.2,0.0003,0.5509765625,1.5027477,-0.07571793347597122,0.003166940605660784,-0.08318802486755886
30,1140736,146.88,557,0.61953135,37184,0.6499657034873962,5560,-0.5019491367042065,0.2,0.0003,0.565478515625,1.3654895,-0.08976313471794128,0.0027275197817289154,-0.08112052326614502
30,1142784,138.92,558,0.6246945200000001,37246,0.6299751698970795,5570,-0.48142416020855305,0.2,0.0003,0.571533203125,1.4628582,-0.11555317044258118,0.002621373368310742,-0.09284669254557229
30,1144832,133.88,559,0.62008094,37316,0.8162910491228104,5580,-0.4037042869720608,0.2,0.0003,0.526123046875,1.7016195,-0.11518685519695282,0.0017036261540852137,-0.0835867843561573
30,1146880,138.62,560,0.65177059,37385,0.8261528611183167,5590,-0.38601979301311073,0.2,0.0003,0.503662109375,1.4183924,-0.10797087848186493,0.0017455887440519292,-0.0823427554598311
30,1148928,143.81,561,0.68835213,37453,0.7973649054765701,5600,-0.39266778249293566,0.2,0.0003,0.528173828125,1.6455929,-0.09824206680059433,0.002058164887603198,-0.08450143449008465
30,1150976,149.79,562,0.7346620399999999,37522,0.7093023955821991,5610,-0.4372238333337009,0.2,0.0003,0.54990234375,1.6915628,-0.0917581245303154,0.0028664453706369387,-0.08433092700142879
30,1153024,142.8,563,0.7197032400000001,37584,0.5982688963413239,5620,-0.4180730260908604,0.2,0.0003,0.550830078125,1.486496,-0.10853199660778046,0.003191118578251917,-0.08878915472014341
30,1155072,133.91,564,0.6888058600000001,37655,0.5826997756958008,5630,-0.4256352024152875,0.2,0.0003,0.541064453125,1.5529385,-0.1046457439661026,0.0033095586015406296,-0.08771463880257216
30,1157120,123.11,565,0.64403685,37723,0.5224315822124481,5640,-0.429112755600363,0.2,0.0003,0.54013671875,1.4904554,-0.10458024591207504,0.0036882029758999123,-0.08360900063998997
30,1159168,115.49,566,0.5944314300000001,37789,0.5171666443347931,5650,-0.451056291628629,0.2,0.0003,0.54794921875,1.9856037,-0.09434384852647781,0.003667709814544651,-0.08990272889495828
30,1161216,115.8,567,0.57928921,37859,0.5767862498760223,5660,-0.5345546926371754,0.2,0.0003,0.58193359375,1.5610467,-0.10494206100702286,0.002948271815876069,-0.08540823473595083
30,1163264,117.03,568,0.58156002,37927,0.4975622892379761,5670,-0.5111620747484267,0.2,0.0003,0.5744140625,1.4420379,-0.11543026566505432,0.0034098485743015773,-0.08717520402860827
30,1165312,120.27,569,0.57372976,37995,0.6061396598815918,5680,-0.5091257645748556,0.2,0.0003,0.579248046875,1.4066936,-0.11813853681087494,0.002371837809914723,-0.09264426848385483
30,1167360,122.12,570,0.56723328,38063,0.622455358505249,5690,-0.5148008921183646,0.2,0.0003,0.587548828125,3.7315025,-0.06333602219820023,0.0027380343512049877,-0.0847054909390863
30,1169408,130.14,571,0.58145609,38131,0.5205106139183044,5700,-0.4727481956593692,0.2,0.0003,0.574658203125,2.597594,-0.11083981394767761,0.0031474992483708775,-0.09350335815688596
30,1171456,136.17,572,0.60400579,38204,0.6689585149288177,5710,-0.5232136322185397,0.2,0.0003,0.5955078125,1.4216282,-0.09314855188131332,0.0023145950464822816,-0.09081865489133634
30,1173504,140.04,573,0.6344240499999999,38271,0.6842075884342194,5720,-0.534272981621325,0.2,0.0003,0.5900390625,1.5691309,-0.11042036861181259,0.002248862596024992,-0.08854966351063923
30,1175552,148.97,574,0.65582146,38338,0.6708750128746033,5730,-0.5150757088325918,0.2,0.0003,0.57294921875,1.2374778,-0.11339918524026871,0.002381198829061759,-0.0900929537427146
30,1177600,153.73,575,0.6706236,38401,0.7534337639808655,5740,-0.5794513181783258,0.2,0.0003,0.596630859375,1.4415898,-0.1335679292678833,0.0018781777631375006,-0.0932379653560929
30,1179648,151.86,576,0.6736327100000001,38472,0.6753492057323456,5750,-0.493465433921665,0.2,0.0003,0.587744140625,1.9876381,-0.1306636929512024,0.002591580548141792,-0.09258953256066889
30,1181696,151.56,577,0.67784072,38544,0.5628319978713989,5760,-0.46219547018408774,0.2,0.0003,0.575048828125,1.4378986,-0.09489655494689941,0.003112692750437418,-0.08806762261665427
30,1183744,154.39,578,0.6885088399999999,38614,0.5004854500293732,5770,-0.4379596206359565,0.2,0.0003,0.5802734375,1.8182237,-0.09493868798017502,0.0029740782598310033,-0.08771152636327315
30,1185792,145.13,579,0.6491140299999999,38676,0.5912363827228546,5780,-0.5405164231546223,0.2,0.0003,0.609912109375,1.4960525,-0.09784216433763504,0.002254129140965233,-0.08970534023828805
30,1187840,134.65,580,0.61077432,38737,0.46919775009155273,5790,-0.42650971123948694,0.2,0.0003,0.543017578125,1.538821,-0.11242546886205673,0.0037536869262112305,-0.08381761484779418
30,1189888,121.44,581,0.5665799100000001,38801,0.5283656120300293,5800,-0.42721714354120194,0.2,0.0003,0.548828125,1.7035838,-0.10540001094341278,0.003180594861987629,-0.07524402790586464
30,1191936,121.9,582,0.5565733,38869,0.492168128490448,5810,-0.44029988879337906,0.2,0.0003,0.56064453125,1.792028,-0.10689584165811539,0.004335110555621214,-0.08854757620720193
30,1193984,119.37,583,0.5382595000000001,38939,0.5229896605014801,5820,-0.5310788906179369,0.2,0.0003,0.601318359375,1.5888543,-0.11480168998241425,0.002463526699284557,-0.08842784548178315
30,1196032,118.67,584,0.55581323,38996,0.43275612592697144,5830,-0.41463543735444547,0.2,0.0003,0.555517578125,1.944318,-0.10427788645029068,0.00396369164736825,-0.08883712238603039
30,1198080,125.17,585,0.59334188,39064,0.6498527824878693,5840,-0.4141277754679322,0.2,0.0003,0.54951171875,1.6307683,-0.11794530600309372,0.0022062598409320344,-0.0867543093918357
30,1200128,126.69,586,0.6002106099999999,39134,0.6780617535114288,5850,-0.3899913031142205,0.2,0.0003,0.52265625,1.6585748,-0.10823937505483627,0.0022822202237875898,-0.08523744363337755
30,1202176,136.42,587,0.6338033,39194,0.7095490396022797,5860,-0.3748023302759975,0.2,0.0003,0.50546875,1.5153357,-0.09470256417989731,0.0022912443197128595,-0.0808656433451688
30,1204224,146.61,588,0.65368284,39255,0.7453737258911133,5870,-0.469645107164979,0.2,0.0003,0.550537109375,1.4603405,-0.11856941133737564,0.0021004942465879138,-0.08571435451740399
30,1206272,149.8,589,0.6628425900000002,39319,0.8200573176145554,5880,-0.5008461495861412,0.2,0.0003,0.57041015625,1.5455687,-0.11120626330375671,0.0015032907615932344,-0.08937824389431626
30,1208320,154.21,590,0.6905701700000002,39390,0.7010067999362946,5890,-0.42400966612622143,0.2,0.0003,0.539599609375,2.1852665,-0.10498213022947311,0.0024281821186377785,-0.07890376801369711
30,1210368,158.05,591,0.7172431400000001,39458,0.6941036581993103,5900,-0.42561905989423393,0.2,0.0003,0.558447265625,1.4486738,-0.12571834027767181,0.0024997477690703817,-0.08796083399211056
30,1212416,150.11,592,0.68578378,39537,0.7232753336429596,5910,-0.3422699761111289,0.2,0.0003,0.488134765625,1.6948776,-0.08585112541913986,0.002173567388126685,-0.07995178401470185
30,1214464,145.25,593,0.6602031,39597,0.6648293733596802,5920,-0.3795689056161791,0.2,0.0003,0.522412109375,1.6495396,-0.10542576760053635,0.0026447169424500317,-0.07860346392844804
30,1216512,148.37,594,0.67723417,39664,0.5641733705997467,5930,-0.3912957113236189,0.2,0.0003,0.53271484375,1.5429721,-0.10110562294721603,0.003060266971078818,-0.08553739264170872
30,1218560,144.34,595,0.6697425199999998,39732,0.6562651097774506,5940,-0.4557379070669413,0.2,0.0003,0.583740234375,1.6723678,-0.11639413982629776,0.0020345323959190865,-0.09030716295237654
30,1220608,141.95,596,0.66008062,39799,0.7071100473403931,5950,-0.43490202687680724,0.2,0.0003,0.554150390625,1.6869504,-0.09514116495847702,0.001972706265405577,-0.09043647350626997
30,1222656,143.98,597,0.6581684899999999,39873,0.6664308607578278,5960,-0.43009500494226816,0.2,0.0003,0.543212890625,1.4835538,-0.0986158549785614,0.0023762583983625517,-0.08970394209027291
30,1224704,143.93,598,0.6415438300000001,39935,0.6709485054016113,5970,-0.41314336345531044,0.2,0.0003,0.53017578125,1.706166,-0.11489725857973099,0.0023974816969712263,-0.08347142981656361
30,1226752,147.83,599,0.6484649900000001,40000,0.6661683320999146,5980,-0.39358724527992306,0.2,0.0003,0.5361328125,1.5706159,-0.10058962553739548,0.0026892569518167874,-0.0838099795015296
30,1228800,146.77,600,0.6266967,40069,0.40346759557724,5990,-0.4279593829996884,0.2,0.0003,0.575634765625,1.4869006,-0.10248547792434692,0.0024512157975550507,-0.08278350197942927
30,1230848,142.92,601,0.5879632999999999,40144,0.45537352561950684,6000,-0.41919683357700704,0.2,0.0003,0.553955078125,1.6658764,-0.10443040728569031,0.0032266389971482567,-0.08691103358287364
30,1232896,143.66,602,0.5773249,40213,0.5617727041244507,6010,-0.48212714763358233,0.2,0.0003,0.586376953125,1.6063159,-0.10468534380197525,0.0022997404586931223,-0.09111328369472176
30,1234944,148.5,603,0.59088206,40276,0.6783127188682556,6020,-0.44995042877271774,0.2,0.0003,0.56103515625,1.7614512,-0.11124318093061447,0.0018722065704423585,-0.08825212629744783
30,1236992,143.17,604,0.58107133,40340,0.6260064542293549,6030,-0.4563018479384482,0.2,0.0003,0.5578125,1.683199,-0.11438088119029999,0.0025963197767850943,-0.08938201579148881
30,1239040,152.53,605,0.5926697699999999,40405,0.6107386350631714,6040,-0.3940138891339302,0.2,0.0003,0.517041015625,1.6602545,-0.11068843305110931,0.002382989245779754,-0.08517296258360148
30,1241088,151.03,606,0.59776966,40468,0.7375293672084808,6050,-0.5423585738055408,0.2,0.0003,0.56220703125,1.4919333,-0.10001321882009506,0.0020368515766676864,-0.08484391811070964
30,1243136,153.11,607,0.61445219,40544,0.6067807376384735,6060,-0.41960029560141265,0.2,0.0003,0.521826171875,1.3576552,-0.11364791542291641,0.002716717942712421,-0.08297428493970074
30,1245184,157.37,608,0.6468321899999999,40610,0.6737707555294037,6070,-0.45493678757920863,0.2,0.0003,0.541650390625,1.7358528,-0.08884009718894958,0.0024240302336693276,-0.08436106691951864
30,1247232,148.31,609,0.64932076,40665,0.6138003468513489,6080,-0.42635132134892045,0.2,0.0003,0.5388671875,1.4247127,-0.09294851124286652,0.0024881975547032197,-0.08742913889873308
30,1249280,152.8,610,0.6671145800000001,40740,0.6054491102695465,6090,-0.4821182066574693,0.2,0.0003,0.594287109375,1.7208865,-0.09504655748605728,0.0022967908997088672,-0.0939012780727353
30,1251328,150.37,611,0.6258852800000001,40814,0.5592332482337952,6100,-0.5016736826859415,0.2,0.0003,0.617822265625,1.7031349,-0.12295610457658768,0.0020087910676011233,-0.09576528948382475
30,1253376,141.41,612,0.58152774,40876,0.21250665187835693,6110,-0.4580003486946225,0.2,0.0003,0.565869140625,1.7352409,-0.0992148369550705,0.0031909512501442803,-0.08269145405793096
30,1255424,130.2,613,0.5156173,40945,0.34653007984161377,6120,-0.5548999420367181,0.2,0.0003,0.584619140625,1.6204977,-0.10414132475852966,0.002833182552058133,-0.08471189019619488
30,1257472,126.39,614,0.47343498000000006,41010,0.2580187916755676,6130,-0.4697830226272345,0.2,0.0003,0.56533203125,2.4915743,-0.11989133805036545,0.0034183413707069123,-0.08343380028381944
30,1259520,128.18,615,0.47222708999999996,41078,0.47569066286087036,6140,-0.5896984485909342,0.2,0.0003,0.603662109375,2.0572743,-0.12931504845619202,0.002488340047057136,-0.09621409044484608
30,1261568,119.55,616,0.4542484600000001,41140,0.4199918508529663,6150,-0.5484889211133123,0.2,0.0003,0.59951171875,1.493335,-0.11228778213262558,0.0024678964738996,-0.09194960324966814
30,1263616,124.53,617,0.49753530000000007,41207,0.537032276391983,6160,-0.49961693696677684,0.2,0.0003,0.59658203125,2.0553918,-0.11877847462892532,0.0026976831977663096,-0.0961857618385693
30,1265664,128.08,618,0.54101277,41272,0.543406069278717,6170,-0.4630841045640409,0.2,0.0003,0.573583984375,1.6663454,-0.1201786920428276,0.002161035825884028,-0.09354989594430663
30,1267712,139.44,619,0.5972096399999999,41338,0.6320689618587494,6180,-0.474456019885838,0.2,0.0003,0.566064453125,1.7741189,-0.12701065838336945,0.0021916074783803197,-0.0932782657793723
30,1269760,150.46,620,0.6431859899999999,41401,0.6034252643585205,6190,-0.4741226235404611,0.2,0.0003,0.59716796875,1.8013816,-0.12780044972896576,0.001736478511520545,-0.09482232591253706
30,1271808,153.33,621,0.6640961100000001,41465,0.7104927003383636,6200,-0.4795183250680566,0.2,0.0003,0.59541015625,1.6663952,-0.10799871385097504,0.0014917211987267366,-0.09728450835682452
30,1273856,164.98,622,0.6984790399999998,41539,0.6917582154273987,6210,-0.49764256183989347,0.2,0.0003,0.5802734375,1.298193,-0.11450701206922531,0.0016818898291603545,-0.09196292716951575
30,1275904,175.4,623,0.7324541299999998,41607,0.7156937420368195,6220,-0.5800508035346865,0.2,0.0003,0.631396484375,1.2816923,-0.11610070616006851,0.0018285151263626176,-0.09705236052977853
30,1277952,176.87,624,0.7336599899999999,41673,0.7657551169395447,6230,-0.5985387383960188,0.2,0.0003,0.615380859375,1.3632983,-0.09142545610666275,0.0016759892630943795,-0.09603031013393774
30,1280000,186.4,625,0.7463873,41742,0.6792638003826141,6240,-0.552842044364661,0.2,0.0003,0.6248046875,1.4613955,-0.09409670531749725,0.0023268348808414886,-0.08991360505460762
30,1282048,173.65,626,0.67948996,41811,0.7475332021713257,6250,-0.5525749577209353,0.2,0.0003,0.618212890625,1.6132057,-0.11421021074056625,0.0018908134454250103,-0.09491878032276872
30,1284096,174.63,627,0.6811280699999999,41882,0.4559597373008728,6260,-0.37260251408442857,0.2,0.0003,0.535009765625,1.6224676,-0.11197685450315475,0.0038947282417211683,-0.08108382443897426
30,1286144,163.18,628,0.63292011,41956,0.6398338079452515,6270,-0.43742293044924735,0.2,0.0003,0.55283203125,1.7503314,-0.1064675822854042,0.002154637241983437,-0.08870790571672842
30,1288192,154.12,629,0.62051056,42021,0.6023633480072021,6280,-0.4502338551916182,0.2,0.0003,0.567138671875,1.6832027,-0.113680399954319,0.003003780926883337,-0.08826032440410927
30,1290240,144.86,630,0.5956095299999999,42083,0.5991684198379517,6290,-0.40310064717195926,0.2,0.0003,0.544970703125,1.6895323,-0.10767923295497894,0.002903133180734585,-0.0829925568163162
30,1292288,144.99,631,0.59069091,42149,0.5922407805919647,6300,-0.4303564398549497,0.2,0.0003,0.546435546875,1.5003746,-0.1023009642958641,0.002970566890144255,-0.08470452748297248
30,1294336,142.06,632,0.60976907,42216,0.7202178239822388,6310,-0.5326525517739356,0.2,0.0003,0.594384765625,1.3939639,-0.13506527245044708,0.00204738338234165,-0.09008952697040513
30,1296384,146.85,633,0.63329681,42286,0.6431257724761963,6320,-0.4163337962701917,0.2,0.0003,0.556298828125,1.7027373,-0.08450301736593246,0.002281777091411641,-0.08793589966080617
30,1298432,155.38,634,0.6657448100000002,42367,0.5952678918838501,6330,-0.4492327262181789,0.2,0.0003,0.569677734375,1.6555434,-0.09572429955005646,0.0030686874390084993,-0.0855983838031534
30,1300480,155.68,635,0.63846901,42438,0.7460187375545502,6340,-0.5276350935921073,0.2,0.0003,0.61787109375,1.5190854,-0.10081695020198822,0.0017025734283379278,-0.09484530812769662
