time/fps,time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/policy_gradient_loss,train/clip_range,train/loss,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_fraction,train/learning_rate,train/value_loss,train/explained_variance
29,248,110.1,507904,0.5121322300000001,17017,-0.0914949213853106,0.2,-0.10666143149137497,1.1519692,2470,-0.502615372557193,0.578173828125,0.0003,0.0032020331160310888,0.4583653211593628
29,249,105.08,509952,0.48811259,17088,-0.08861491152492817,0.2,-0.10901518911123276,1.15358,2480,-0.5565523136407137,0.592431640625,0.0003,0.0024741624376474645,0.4040845036506653
29,250,113.81,512000,0.52038708,17166,-0.08780009042820894,0.2,-0.1034960001707077,1.1526427,2490,-0.4924814601428807,0.566845703125,0.0003,0.002199183161428664,0.5651253759860992
29,251,126.78,514048,0.55465874,17238,-0.09048142933752387,0.2,-0.10398799180984497,1.5296198,2500,-0.587429300043732,0.61611328125,0.0003,0.0022296632976576804,0.572923868894577
29,252,133.44,516096,0.56529395,17304,-0.09585969408508391,0.2,-0.12294792383909225,1.2914814,2510,-0.51190614849329,0.621044921875,0.0003,0.0016535142834982254,0.6969870626926422
29,253,140.06,518144,0.5878119700000001,17370,-0.09059637845202814,0.2,-0.1137467697262764,1.2531562,2520,-0.5691710388287902,0.586865234375,0.0003,0.002302064911236812,0.6993175148963928
29,254,151.16,520192,0.62137272,17445,-0.08986678708752152,0.2,-0.08859208971261978,1.4096334,2530,-0.5241957372054458,0.58701171875,0.0003,0.0020922332936606836,0.7001282274723053
29,255,157.13,522240,0.6372111600000001,17516,-0.09705122482264414,0.2,-0.11252107471227646,1.3352072,2540,-0.6247825952246785,0.639208984375,0.0003,0.001724118017955334,0.7056416571140289
29,256,160.94,524288,0.6609646799999999,17588,-0.08880722182802855,0.2,-0.11056210845708847,1.2609854,2550,-0.4866643101908267,0.558935546875,0.0003,0.0029193276408477687,0.6148148477077484
29,257,168.14,526336,0.6873161900000001,17651,-0.09590312132786494,0.2,-0.1022234708070755,1.1060805,2560,-0.6198878831230104,0.626416015625,0.0003,0.0019784950629400553,0.6735351979732513
29,258,164.31,528384,0.6763112499999999,17716,-0.09796963646949734,0.2,-0.12360605597496033,1.3722181,2570,-0.539221244584769,0.61982421875,0.0003,0.0022033356148313033,0.686479389667511
29,259,152.48,530432,0.64448203,17784,-0.09087637354386971,0.2,-0.10381411761045456,1.3615559,2580,-0.4763107903301716,0.57314453125,0.0003,0.0030681588053994347,0.5550616085529327
29,260,149.6,532480,0.63845429,17852,-0.08931117161992005,0.2,-0.10677964240312576,1.2826744,2590,-0.5274973294697702,0.57197265625,0.0003,0.0029523769651859768,0.5232890844345093
29,261,140.03,534528,0.5813197,17922,-0.09313796675705817,0.2,-0.13393978774547577,1.2121683,2600,-0.5789275052957237,0.609228515625,0.0003,0.00265170542843407,0.511052668094635
29,262,139.84,536576,0.58198376,17996,-0.09230381266679615,0.2,-0.088970847427845,1.2569399,2610,-0.5212925062514842,0.61015625,0.0003,0.0026142169372178614,0.46175050735473633
29,263,133.8,538624,0.54817978,18064,-0.09595551870006602,0.2,-0.08572325110435486,1.190841,2620,-0.5193070805631578,0.5935546875,0.0003,0.0022446230534114873,0.5392630398273468
29,264,138.76,540672,0.5438908,18131,-0.08910274324880448,0.2,-0.11223922669887543,1.3646663,2630,-0.5146701274439692,0.59169921875,0.0003,0.0025722036978550024,0.4908682107925415
29,265,146.39,542720,0.54528781,18192,-0.09051840053871274,0.2,-0.11168879270553589,1.1969624,2640,-0.668572997301817,0.637451171875,0.0003,0.0013628134052851236,0.7298823595046997
29,266,155.41,544768,0.5701594999999999,18251,-0.0935155180923175,0.2,-0.12911376357078552,1.110523,2650,-0.5912052473984659,0.59619140625,0.0003,0.002004727598250611,0.7195571660995483
29,267,162.2,546816,0.5853093500000001,18314,-0.09419112744508311,0.2,-0.12717756628990173,1.2396584,2660,-0.5521241604350507,0.605322265625,0.0003,0.001998811493285757,0.6670128405094147
29,268,160.8,548864,0.5729743200000001,18389,-0.09401617609255482,0.2,-0.10827355831861496,1.1029103,2670,-0.5702414551749826,0.611328125,0.0003,0.002142325307795545,0.5558390915393829
29,269,164.69,550912,0.59159125,18453,-0.0901643295714166,0.2,-0.10806168615818024,1.0912938,2680,-0.5649999632500112,0.61708984375,0.0003,0.002780217706458643,0.438329815864563
29,270,167.28,552960,0.60685593,18522,-0.08722948390932288,0.2,-0.1233278289437294,1.2151102,2690,-0.5912488823756575,0.615869140625,0.0003,0.0021306373932020507,0.6026558578014374
29,271,174.82,555008,0.6270967700000001,18585,-0.0900607553019654,0.2,-0.1208038181066513,1.4579535,2700,-0.5356609181500971,0.57822265625,0.0003,0.00224591071728355,0.5502576529979706
29,272,177.43,557056,0.63697193,18647,-0.0994869351212401,0.2,-0.10720834881067276,1.1519705,2710,-0.6371816891245544,0.62685546875,0.0003,0.0018262800149386749,0.6229156255722046
29,273,163.65,559104,0.6148068400000001,18711,-0.0953634828038048,0.2,-0.1314980834722519,1.3645158,2720,-0.5771616006270051,0.615673828125,0.0003,0.0017524077089547062,0.7282261848449707
29,274,165.64,561152,0.60625927,18770,-0.089365190002718,0.2,-0.11257576197385788,1.2650189,2730,-0.5581001031212509,0.598095703125,0.0003,0.0021593311879769318,0.5450182855129242
29,275,164.8,563200,0.60509925,18834,-0.08824233318446204,0.2,-0.11688324809074402,1.1425169,2740,-0.5660574048757553,0.60576171875,0.0003,0.00209055178820563,0.6608640849590302
29,276,167.87,565248,0.62139546,18916,-0.09558949649799615,0.2,-0.11265165358781815,1.3149853,2750,-0.5958673324435949,0.6115234375,0.0003,0.0019414197937294374,0.6738962531089783
29,277,166.54,567296,0.61603407,18985,-0.07811860824003816,0.2,-0.08176261186599731,1.0889767,2760,-0.5080888857133686,0.5267578125,0.0003,0.0024657173573359613,0.7082016170024872
29,278,169.63,569344,0.618658,19050,-0.08743996155681089,0.2,-0.12024199962615967,1.0982606,2770,-0.5037577524781227,0.541162109375,0.0003,0.002046313166465552,0.6345950067043304
29,279,167.46,571392,0.6319881299999999,19113,-0.09150160587741993,0.2,-0.11785539239645004,1.4459251,2780,-0.5103740870021284,0.576416015625,0.0003,0.0018355790141868055,0.6933444440364838
29,280,168.4,573440,0.62950196,19179,-0.08983660311496351,0.2,-0.1190841943025589,1.1875148,2790,-0.49640288585796954,0.551416015625,0.0003,0.0015004471235442907,0.7788565754890442
29,281,175.29,575488,0.64949238,19256,-0.08744069788226624,0.2,-0.10461689531803131,2.059911,2800,-0.5546224025078118,0.57890625,0.0003,0.0018784294612487428,0.712292343378067
29,282,171.46,577536,0.6548725000000001,19329,-0.08363254760624841,0.2,-0.10856463760137558,1.5100955,2810,-0.500715002976358,0.56943359375,0.0003,0.001646090404574352,0.7752034515142441
29,283,170.4,579584,0.6439018400000001,19403,-0.08501519539277069,0.2,-0.11342504620552063,1.1266098,2820,-0.4698011391796172,0.541796875,0.0003,0.0023641843588848134,0.674016535282135
29,284,165.7,581632,0.6217893999999999,19472,-0.08689124784432352,0.2,-0.10053541511297226,1.1468911,2830,-0.5680784663185477,0.597216796875,0.0003,0.0026127358272788116,0.3852372169494629
29,285,173.93,583680,0.6236082199999999,19544,-0.09506230418046471,0.2,-0.13020502030849457,1.3737845,2840,-0.5463698716834188,0.602734375,0.0003,0.002768195911994553,0.37251776456832886
29,286,172.44,585728,0.6226363500000001,19614,-0.09404080599488225,0.2,-0.08415372669696808,1.1956534,2850,-0.6331685074605048,0.619091796875,0.0003,0.002134064255733392,0.5826597213745117
29,287,168.76,587776,0.60814812,19673,-0.09733597512240522,0.2,-0.13060389459133148,1.2583368,2860,-0.5847824745811522,0.61865234375,0.0003,0.002069534795555228,0.5190666615962982
29,288,165.53,589824,0.59293527,19751,-0.09568062126636505,0.2,-0.10791867226362228,1.2500672,2870,-0.5482911433093249,0.601220703125,0.0003,0.0023881928304035683,0.48803389072418213
29,289,160.1,591872,0.5769036799999999,19818,-0.0947359819081612,0.2,-0.11086238920688629,1.7124976,2880,-0.5392542291432619,0.60126953125,0.0003,0.0022535718477229238,0.5291330218315125
29,290,162.52,593920,0.56904257,19885,-0.08697743127704598,0.2,-0.10080651938915253,1.2733858,2890,-0.49869171660393474,0.57431640625,0.0003,0.0025309044372988864,0.4986657500267029
29,291,162.82,595968,0.5654975400000001,19953,-0.09515789186407346,0.2,-0.12641863524913788,1.3283346,2900,-0.5446194068528711,0.589208984375,0.0003,0.0020579125315634884,0.5536456108093262
29,292,166.41,598016,0.5998063199999999,20020,-0.08416824708110653,0.2,-0.1141921803355217,1.6609846,2910,-0.3859036303590983,0.49169921875,0.0003,0.0020482319121583716,0.5611489415168762
29,293,161.23,600064,0.60384195,20097,-0.08917794178705662,0.2,-0.07640397548675537,1.4066583,2920,-0.4545346640981734,0.56142578125,0.0003,0.0021132908299478005,0.5204209387302399
29,294,161.65,602112,0.6060806099999999,20162,-0.0926784138835501,0.2,-0.11551174521446228,1.7491478,2930,-0.4656012676656246,0.567724609375,0.0003,0.002585279867707868,0.6028634011745453
29,295,154.87,604160,0.5927505399999999,20228,-0.09011065788799896,0.2,-0.12563925981521606,1.3104159,2940,-0.49156833812594414,0.558251953125,0.0003,0.0021394621013314462,0.6303101778030396
29,296,152.94,606208,0.5942322,20295,-0.09188499244337436,0.2,-0.09475227445363998,1.7866461,2950,-0.4666952282190323,0.5681640625,0.0003,0.0031800146211026004,0.4647258520126343
29,297,146.45,608256,0.5911498000000001,20360,-0.09163362291874363,0.2,-0.12326952815055847,1.5510726,2960,-0.4509461481124163,0.578271484375,0.0003,0.002593794775202696,0.5176801383495331
29,298,139.49,610304,0.58032981,20430,-0.0880809688649606,0.2,-0.11419164389371872,1.56475,2970,-0.4578270777128637,0.5578125,0.0003,0.002509084258781513,0.5134578049182892
29,299,135.69,612352,0.56694733,20492,-0.09020421536988579,0.2,-0.12099743634462357,1.5922589,2980,-0.4659545848146081,0.570361328125,0.0003,0.002961057499123854,0.46726202964782715
29,300,139.34,614400,0.57347836,20562,-0.08986759629333392,0.2,-0.12050651013851166,1.6088324,2990,-0.45296403802931307,0.568359375,0.0003,0.0031403951441461688,0.44664299488067627
29,301,139.35,616448,0.5661448099999999,20632,-0.08528396581532434,0.2,-0.12056379020214081,1.8951352,3000,-0.4789480373263359,0.57158203125,0.0003,0.0027266646728094203,0.5842497050762177
29,302,142.8,618496,0.58062793,20703,-0.08451778136077337,0.2,-0.10197792947292328,1.6680735,3010,-0.5092281147837638,0.570068359375,0.0003,0.00244204190421442,0.6431747078895569
29,303,138.22,620544,0.57440798,20765,-0.09120030258782208,0.2,-0.12670953571796417,1.5759742,3020,-0.5072721608914434,0.578564453125,0.0003,0.003280011117021786,0.5768600404262543
29,304,140.19,622592,0.59471559,20828,-0.08739217836991883,0.2,-0.10802028328180313,1.4508669,3030,-0.4312157209031284,0.546826171875,0.0003,0.0031211652167257853,0.5756294429302216
29,305,143.11,624640,0.61006823,20898,-0.09159696667338721,0.2,-0.12239556759595871,1.5031645,3040,-0.4361541625112295,0.556396484375,0.0003,0.0031214888978865927,0.5308360159397125
29,306,148.04,626688,0.62670993,20963,-0.09143708983901888,0.2,-0.1189703568816185,1.7531588,3050,-0.4710707590915263,0.5833984375,0.0003,0.00298461751845025,0.4878869652748108
29,307,151.64,628736,0.6473333799999998,21026,-0.08302831278997473,0.2,-0.12634694576263428,1.7843761,3060,-0.47568263644352554,0.562548828125,0.0003,0.002315085416921647,0.6726333796977997
29,308,148.54,630784,0.6421198300000001,21095,-0.09592446584138088,0.2,-0.1058076024055481,1.3769213,3070,-0.5485554292798043,0.611767578125,0.0003,0.0021456487351315446,0.708489179611206
29,309,143.37,632832,0.6427134,21163,-0.09217941213864833,0.2,-0.10818880051374435,1.7115624,3080,-0.4222464023157954,0.5734375,0.0003,0.0025794484423386165,0.6134596765041351
29,310,145.68,634880,0.6474677500000001,21230,-0.0876374363375362,0.2,-0.1123499870300293,1.6068442,3090,-0.4061888711992651,0.55068359375,0.0003,0.0034329642017837613,0.5838681161403656
29,311,149.54,636928,0.66433814,21287,-0.08612375131924636,0.2,-0.10302627086639404,1.4243493,3100,-0.44452707581222056,0.564306640625,0.0003,0.002935391417486244,0.6296375095844269
29,312,155.85,638976,0.6637994399999999,21359,-0.08934465904021635,0.2,-0.10044156759977341,1.4309448,3110,-0.4653102941811085,0.570703125,0.0003,0.0028119976755988318,0.6216493248939514
29,313,157.82,641024,0.6731795300000001,21425,-0.09163841811823659,0.2,-0.0975455790758133,1.3253345,3120,-0.5454011427238583,0.599462890625,0.0003,0.0018966253819598933,0.760927677154541
29,314,139.76,643072,0.6092824,21488,-0.09223017876211088,0.2,-0.1021256223320961,1.2509072,3130,-0.49908216651529075,0.600439453125,0.0003,0.0023707395903329598,0.7024982571601868
29,315,145.0,645120,0.63856616,21554,-0.09045440352056175,0.2,-0.07880125939846039,1.5130917,3140,-0.5118662344291807,0.579150390625,0.0003,0.003663856073762872,0.4723207950592041
29,316,146.74,647168,0.63801899,21625,-0.09384621661156416,0.2,-0.11463000625371933,1.2729677,3150,-0.5309389014728367,0.603076171875,0.0003,0.0023122701244574274,0.6288341283798218
29,317,144.3,649216,0.62701118,21694,-0.08515479193301871,0.2,-0.1190817728638649,1.2387741,3160,-0.475912510138005,0.56611328125,0.0003,0.0029112425654602703,0.5890510380268097
29,318,142.01,651264,0.6335082900000001,21759,-0.08838199368328788,0.2,-0.12094972282648087,1.5967252,3170,-0.5019628495909274,0.57861328125,0.0003,0.0033328406927466856,0.61372110247612
29,319,134.17,653312,0.63413177,21823,-0.08798300532216671,0.2,-0.11604370921850204,1.7353399,3180,-0.47484636921435597,0.579052734375,0.0003,0.003362620348343626,0.4853482246398926
29,320,135.45,655360,0.6513954100000001,21887,-0.08665521235961933,0.2,-0.10222046077251434,1.715081,3190,-0.4364577068015933,0.53642578125,0.0003,0.00286454582674196,0.6000384390354156
29,321,148.19,657408,0.69041765,21958,-0.0920776410610415,0.2,-0.11084794253110886,1.4208703,3200,-0.4306949170306325,0.565673828125,0.0003,0.0028160834506707035,0.6523781418800354
29,322,148.14,659456,0.6768759600000002,22022,-0.06384268493857234,0.2,-0.11801344901323318,3.8113186,3210,-0.3437221672385931,0.634716796875,0.0003,0.0020527959064565947,0.6613914370536804
29,323,154.72,661504,0.6981751100000001,22095,-0.08162303798599169,0.2,-0.10340303927659988,1.3327013,3220,-0.42735248361714184,0.543212890625,0.0003,0.00277488907413499,0.7070196568965912
29,324,158.45,663552,0.70778356,22169,-0.074100938954507,0.2,-0.12803766131401062,1.2838643,3230,-0.4427303706295788,0.5537109375,0.0003,0.0020198681131660123,0.6895371973514557
29,325,159.42,665600,0.7198864200000001,22243,-0.08920267558132763,0.2,-0.10995122045278549,1.5029819,3240,-0.4890194061212242,0.57001953125,0.0003,0.0019163947943525272,0.7521156668663025
29,326,154.35,667648,0.6915657600000001,22320,-0.08679138361476361,0.2,-0.1143738329410553,2.0491233,3250,-0.418133206339553,0.528515625,0.0003,0.0034318053811148276,0.6124461889266968
29,327,149.93,669696,0.66178946,22386,-0.08499547080718912,0.2,-0.09696345031261444,1.7654815,3260,-0.3762579225469381,0.51435546875,0.0003,0.004028057116374839,0.3960147500038147
29,328,140.14,671744,0.6505344700000001,22455,-0.08350406665413175,0.2,-0.10641214996576309,1.5205896,3270,-0.39928809450939295,0.53701171875,0.0003,0.0029688770046050195,0.6042866706848145
29,329,128.1,673792,0.61733599,22519,-0.0849676773417741,0.2,-0.10933780670166016,1.3086101,3280,-0.40173528967425226,0.522216796875,0.0003,0.0029795774793456077,0.5574188530445099
29,330,123.49,675840,0.6016265900000001,22585,-0.08538165755162481,0.2,-0.10649685561656952,1.5574604,3290,-0.4144636522978544,0.532177734375,0.0003,0.0038898233407962833,0.4038478136062622
29,331,123.41,677888,0.6059672599999999,22647,-0.0901165124727413,0.2,-0.09196103364229202,1.6873229,3300,-0.4995150357484818,0.590966796875,0.0003,0.00288897934005945,0.6720060110092163
29,332,132.56,679936,0.63897422,22717,-0.09192192614427767,0.2,-0.10493409633636475,1.3966628,3310,-0.41521157789975405,0.5375,0.0003,0.002901587046653731,0.5810027122497559
29,333,141.5,681984,0.66701756,22782,-0.09002554331091232,0.2,-0.108666330575943,1.3846946,3320,-0.48709726994857194,0.56318359375,0.0003,0.002117975413784734,0.7142950296401978
29,334,145.22,684032,0.67599279,22848,-0.09774779073195532,0.2,-0.11205117404460907,1.3191876,3330,-0.4850712169893086,0.587109375,0.0003,0.002010309506295016,0.771404966711998
29,335,150.93,686080,0.6942973299999999,22912,-0.08594113273138645,0.2,-0.09158172458410263,1.6016583,3340,-0.4412200932390988,0.559130859375,0.0003,0.0024437706413664275,0.7495940029621124
29,336,152.97,688128,0.6970405000000001,22978,-0.081461021193536,0.2,-0.0808720514178276,1.5068501,3350,-0.3958205298054963,0.516796875,0.0003,0.0026209252222543,0.7175141870975494
29,337,155.75,690176,0.7118764499999999,23043,-0.08290629533294122,0.2,-0.11058948934078217,1.3325922,3360,-0.3885553314816207,0.5171875,0.0003,0.003071300076044281,0.6744319200515747
29,338,156.62,692224,0.71261654,23102,-0.08490071981213987,0.2,-0.09535767883062363,1.3425794,3370,-0.3847247489262372,0.52568359375,0.0003,0.003292122129641939,0.609814465045929
29,339,157.8,694272,0.7169814500000001,23168,-0.09045021446654573,0.2,-0.11336034536361694,1.7008928,3380,-0.4513989908155054,0.590576171875,0.0003,0.0019154399622493656,0.7496659159660339
29,340,146.93,696320,0.6744810600000001,23235,-0.08581101963645779,0.2,-0.10605963319540024,1.6287806,3390,-0.43218145007267594,0.54658203125,0.0003,0.0027371657592084376,0.6638574004173279
29,341,145.74,698368,0.6599590499999999,23306,-0.08582323334994726,0.2,-0.109304279088974,1.6238234,3400,-0.37952490826137364,0.5455078125,0.0003,0.003378039558810997,0.5662058591842651
29,342,119.06,700416,0.5304487600000001,23378,-0.08524657193338499,0.2,-0.1262550950050354,1.4305425,3410,-0.40691080298274757,0.557080078125,0.0003,0.002579431402045884,0.5938709378242493
29,343,105.01,702464,0.4632942,23441,-0.08046212378540077,0.2,-0.1254768669605255,1.6230062,3420,-0.4137025482952595,0.555712890625,0.0003,0.004417947658657795,0.19376444816589355
29,344,101.61,704512,0.43765589,23509,-0.08518687679315917,0.2,-0.10502605885267258,1.5556357,3430,-0.41003901390358805,0.530224609375,0.0003,0.00343079207741539,0.3159893751144409
29,345,105.97,706560,0.45840478999999995,23577,-0.08896483617136255,0.2,-0.11007527261972427,1.657079,3440,-0.4643269463442266,0.5732421875,0.0003,0.0031600924899976234,0.42569810152053833
29,346,110.48,708608,0.46815823,23638,-0.09021912040479947,0.2,-0.11617226153612137,1.5732408,3450,-0.4484905864112079,0.554638671875,0.0003,0.0022404647645089424,0.5564712584018707
29,347,118.03,710656,0.49858762,23708,-0.09422498313942924,0.2,-0.1078399196267128,1.4818568,3460,-0.4832912982441485,0.6171875,0.0003,0.0020486685738433153,0.6534215807914734
29,348,126.79,712704,0.54495621,23775,-0.08790903465705924,0.2,-0.12352686375379562,1.7994413,3470,-0.4107166915666312,0.569091796875,0.0003,0.0023198621391202325,0.6256111264228821
29,349,141.87,714752,0.61538229,23841,-0.08802778920507989,0.2,-0.10883207619190216,1.7168385,3480,-0.4179345331620425,0.53095703125,0.0003,0.0026778461695357693,0.6157041788101196
29,350,147.85,716800,0.6566016199999999,23907,-0.09338708414288703,0.2,-0.10747417062520981,1.6110098,3490,-0.41994216190651057,0.58525390625,0.0003,0.002671493471279973,0.6255527436733246
29,351,144.31,718848,0.66513166,23973,-0.08126442845677957,0.2,-0.09497438371181488,1.7065266,3500,-0.3511527305934578,0.508056640625,0.0003,0.0032480185396707383,0.546737015247345
29,352,127.3,720896,0.63080961,24037,-0.07399226962588727,0.2,-0.09772887080907822,2.1734123,3510,-0.340558511717245,0.457080078125,0.0003,0.00318032212289836,0.60628342628479
29,353,122.09,722944,0.62228246,24103,-0.0749915781285381,0.2,-0.09963419288396835,1.3607299,3520,-0.3424290865659714,0.49189453125,0.0003,0.003519286485607154,0.5367155373096466
29,354,118.13,724992,0.5972643900000001,24168,-0.08318207625998184,0.2,-0.12567907571792603,1.987666,3530,-0.3821982274297625,0.537890625,0.0003,0.0028283389034186256,0.5319978892803192
30,355,114.02,727040,0.5671254099999999,24230,-0.08435797669226304,0.2,-0.11654426902532578,1.5168282,3540,-0.4302366581745446,0.568310546875,0.0003,0.003082178483600728,0.4247944951057434
29,356,119.88,729088,0.5630679000000002,24306,-0.08149892115034163,0.2,-0.10622631013393402,1.7217009,3550,-0.41272961227223276,0.53837890625,0.0003,0.0034453201289579736,0.536215752363205
30,357,129.34,731136,0.58134738,24369,-0.09356473889492918,0.2,-0.12106195092201233,1.4619665,3560,-0.48627042314037683,0.597509765625,0.0003,0.002433572962399921,0.5462864935398102
30,358,131.76,733184,0.56196308,24429,-0.09386057837982661,0.2,-0.10725661367177963,1.3900499,3570,-0.4647779048420489,0.57939453125,0.0003,0.002277418417361332,0.5559751391410828
30,359,141.58,735232,0.5817398999999999,24497,-0.08434219745686278,0.2,-0.11921978741884232,1.6938809,3580,-0.4464298452716321,0.57177734375,0.0003,0.0025571201724233104,0.47058629989624023
30,360,137.36,737280,0.5502675499999999,24564,-0.08283085237490014,0.2,-0.112978994846344,1.5666769,3590,-0.39354210048913957,0.5408203125,0.0003,0.0024468003950460114,0.5744847357273102
30,361,142.8,739328,0.5603063999999999,24629,-0.08488211818621494,0.2,-0.1037941575050354,1.6339842,3600,-0.3561882816720754,0.520263671875,0.0003,0.002844038759940304,0.49851274490356445
30,362,148.43,741376,0.57659381,24693,-0.08684004683163948,0.2,-0.11161866784095764,2.031714,3610,-0.4245592151768506,0.55126953125,0.0003,0.0018331756073166616,0.5722886621952057
30,363,151.99,743424,0.58812489,24767,-0.08897120848705527,0.2,-0.10954101383686066,1.9216436,3620,-0.412403430044651,0.55791015625,0.0003,0.0022157864421387787,0.5806171000003815
30,364,147.66,745472,0.57581051,24829,-0.07260003567789682,0.2,-0.08112071454524994,3.0398617,3630,-0.40567027605138717,0.56962890625,0.0003,0.001975445356765704,0.6808557212352753
30,365,144.8,747520,0.5756139,24907,-0.08611154120881111,0.2,-0.1114836186170578,1.5214925,3640,-0.48721617478877305,0.567333984375,0.0003,0.00189167785410973,0.7489097416400909
30,366,142.54,749568,0.5806705300000001,24973,-0.09085013991571031,0.2,-0.09650826454162598,1.4490216,3650,-0.4286712105385959,0.5599609375,0.0003,0.0025191074491885956,0.6452568471431732
30,367,143.86,751616,0.58643578,25038,-0.08793168394477106,0.2,-0.11249464750289917,1.5858736,3660,-0.41607415964826944,0.5587890625,0.0003,0.0022230054186366034,0.6611435115337372
30,368,144.97,753664,0.5975402,25108,-0.08988874596834648,0.2,-0.11585783213376999,1.6107135,3670,-0.432989611197263,0.570166015625,0.0003,0.0027469137276057154,0.5520782172679901
30,369,142.67,755712,0.59730379,25181,-0.08201872896170244,0.2,0.8009735345840454,1.7928604,3680,-0.44341960875317454,0.56318359375,0.0003,0.001854493358587206,0.6385445892810822
29,370,128.23,757760,0.57406234,25263,-0.08986690066521988,0.2,-0.11696884781122208,2.2399883,3690,-0.42680392852053045,0.549169921875,0.0003,0.0027352531400538283,0.6475240886211395
29,371,129.84,759808,0.57089082,25337,-0.08435386812489014,0.2,-0.11372388154268265,1.7681615,3700,-0.4149213457945734,0.52861328125,0.0003,0.003850085120211588,0.4191361665725708
29,372,132.65,761856,0.5862256199999999,25401,-0.08566919436561875,0.2,-0.11497340351343155,1.3984995,3710,-0.4434089517220855,0.555029296875,0.0003,0.00294274147345277,0.5952872931957245
29,373,139.83,763904,0.60730962,25466,-0.09003707534866408,0.2,-0.11452391743659973,1.297475,3720,-0.45926427450031043,0.577685546875,0.0003,0.002099723811261356,0.673931360244751
29,374,138.27,765952,0.6082979,25532,-0.08946092066180426,0.2,-0.10379385948181152,1.6449552,3730,-0.44190315892919896,0.5705078125,0.0003,0.002355567676204373,0.6556159257888794
30,375,132.42,768000,0.5985165700000001,25592,-0.07734432978322729,0.2,-0.12202093005180359,1.6503295,3740,-0.39056879552081225,0.50546875,0.0003,0.0035477237714076184,0.5490991771221161
30,376,134.88,770048,0.6213771,25658,-0.0847645582689438,0.2,-0.1020883247256279,1.3669275,3750,-0.3874095999635756,0.521142578125,0.0003,0.003246489255616325,0.5097352564334869
30,377,138.99,772096,0.64660711,25722,-0.08813112900825218,0.2,-0.10629040002822876,1.410747,3760,-0.40126671846956014,0.532568359375,0.0003,0.00311411193360982,0.5332352519035339
30,378,136.68,774144,0.64837974,25799,-0.07904562077892478,0.2,-0.09619464725255966,1.3189592,3770,-0.42351258331909775,0.53134765625,0.0003,0.003085620233105146,0.5047827661037445
30,379,136.84,776192,0.6423575300000001,25872,-0.08531413209275343,0.2,-0.12599459290504456,2.0054862,3780,-0.43363698655739424,0.545361328125,0.0003,0.002680744410099578,0.625731498003006
30,380,129.36,778240,0.6205906899999999,25936,-0.08689392127853353,0.2,-0.09984792023897171,1.6434193,3790,-0.412418164499104,0.581396484375,0.0003,0.0020263778014850686,0.6224374771118164
30,381,136.72,780288,0.6335166299999999,26002,-0.08215359837631694,0.2,-0.11023758351802826,1.571774,3800,-0.3571242340374738,0.51318359375,0.0003,0.003261495388142066,0.5679054856300354
30,382,138.69,782336,0.63171317,26074,-0.08360453459317796,0.2,-0.11621560901403427,1.4354368,3810,-0.4041788185015321,0.540283203125,0.0003,0.002109459061466623,0.7302020490169525
29,383,139.9,784384,0.6280362199999999,26152,-0.08386014491552488,0.2,-0.12115655839443207,1.4153314,3820,-0.415203324239701,0.547802734375,0.0003,0.002077354102220852,0.719830334186554
29,384,143.45,786432,0.61086905,26223,-0.07212585181405302,0.2,-0.07158426940441132,1.3694553,3830,-0.3504796698689461,0.4611328125,0.0003,0.0025185270427755314,0.7648082375526428
29,385,147.06,788480,0.6040735700000001,26305,-0.08138450581755023,0.2,-0.09644545614719391,1.572562,3840,-0.4034310647286475,0.53857421875,0.0003,0.002542969078422175,0.7403833568096161
29,386,161.85,790528,0.6166691599999999,26402,-0.08734115430270321,0.2,-0.09974207729101181,1.9753275,3850,-0.4621361535042524,0.560205078125,0.0003,0.0020863964587988447,0.7821043580770493
29,387,167.11,792576,0.6125662599999999,26490,-0.09584027892851736,0.2,-0.11081430315971375,1.2921364,3860,-0.592352575995028,0.63173828125,0.0003,0.001196248006363021,0.8018608093261719
29,388,174.93,794624,0.61817735,26561,-0.08679324614349752,0.2,-0.09172238409519196,1.5439504,3870,-0.5045958084985613,0.59091796875,0.0003,0.0017250903169042432,0.8325636237859726
29,389,171.83,796672,0.59519429,26627,-0.08652842816663905,0.2,-0.11718296259641647,1.4296188,3880,-0.48710090536624195,0.575341796875,0.0003,0.0019562935558496974,0.7740045487880707
29,390,175.4,798720,0.5914847300000001,26692,-0.08708194865612313,0.2,-0.10263457149267197,1.6632493,3890,-0.427556031011045,0.55634765625,0.0003,0.002969892969849752,0.6389423608779907
29,391,168.21,800768,0.52962526,26756,-0.08786548073403537,0.2,-0.123499296605587,1.6020458,3900,-0.43856210745871066,0.558251953125,0.0003,0.0021083647645355084,0.6193538904190063
29,392,176.54,802816,0.54744123,26823,-0.07367502037959639,0.2,-0.1001543402671814,1.7358727,3910,-0.39260763716883956,0.506591796875,0.0003,0.002665534346670029,0.6085468232631683
29,393,178.84,804864,0.55862698,26917,-0.0895951308630174,0.2,-0.11296635866165161,1.4644496,3920,-0.49541567070409653,0.594482421875,0.0003,0.0016214399380260146,0.6485322713851929
