time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/clip_range,train/loss,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/n_updates
735,1505280,47433,88.12,31,0.9714271600000001,0.2,-0.05515601485967636,-0.03570163078256883,0.000259251,-0.4509254678462942,0.12393219,0.7460173964500427,0.0006932726549469711,0.18668619791666666,2202
736,1507328,47495,87.59,31,0.9692981300000001,0.2,-0.05411716178059578,-0.035646026430185884,0.000259251,-0.5234155266856154,0.113220446,0.8488012552261353,0.00045306116120021517,0.19222005208333334,2205
737,1509376,47560,89.36,31,0.9490052800000001,0.2,-0.038717977702617645,-0.022804151948851843,0.000259251,-0.2738273595459759,0.07870169,0.8330800235271454,0.00044609857210768195,0.10677083333333333,2208
738,1511424,47630,88.65,31,0.94895987,0.2,-0.056802380830049515,-0.030727118874589603,0.000259251,-0.31356057633335394,0.11119757,0.8119261711835861,0.00047905453569304274,0.13981119791666666,2211
739,1513472,47692,90.06,31,0.9482361699999999,0.2,-0.0686713308095932,-0.027247944807944197,0.000259251,-0.2718219175003469,0.08961357,0.8305820226669312,0.0004488729755394161,0.12141927083333333,2214
740,1515520,47749,88.27,31,0.9562295300000001,0.2,-0.07084351032972336,-0.03514603311972072,0.000259251,-0.5585523179421822,0.12801604,0.8753740042448044,0.00042785288314917125,0.18766276041666666,2217
741,1517568,47812,89.21,31,0.95020919,0.2,-0.047667499631643295,-0.027340796475376312,0.000259251,-0.36215033242478967,0.12094052,0.8159440010786057,0.0005216507706791162,0.14762369791666666,2220
742,1519616,47882,90.98,31,0.9241471299999999,0.2,-0.05321943014860153,-0.033499275906554736,0.000259251,-0.374469015126427,0.13552499,0.7882995009422302,0.0006008379350532778,0.16910807291666666,2223
743,1521664,47945,89.52,31,0.9266286800000002,0.2,-0.07062460482120514,-0.0329528979685468,0.000259251,-0.4613541041811307,0.29816407,0.6156671941280365,0.0008831003312176714,0.208984375,2226
744,1523712,48007,89.26,31,0.92656187,0.2,-0.05088328570127487,-0.025782119046198204,0.000259251,-0.3480142146969835,0.097874,0.7200881540775299,0.0006113156271870442,0.14762369791666666,2229
745,1525760,48069,93.53,31,0.9222922699999999,0.2,-0.05820786952972412,-0.03154800351088246,0.000259251,-0.36220832463974756,0.11506655,0.8052708506584167,0.0006434258883321794,0.15380859375,2232
746,1527808,48135,93.13,31,0.93021767,0.2,-0.05872293934226036,-0.03615117034253975,0.000259251,-0.6162125744546453,0.105784744,0.890163816511631,0.00038323288102522685,0.19791666666666666,2235
747,1529856,48195,90.87,31,0.9522051400000001,0.2,-0.033246077597141266,-0.025462515526063118,0.000259251,-0.3388691754080355,0.098314986,0.7984491586685181,0.0005809071105128775,0.14078776041666666,2238
748,1531904,48255,92.34,31,0.9413078499999998,0.2,-0.051161013543605804,-0.022325177075496565,0.000259251,-0.21381104388274252,0.10361927,0.8357938528060913,0.00038875123815766227,0.10107421875,2241
749,1533952,48317,87.54,31,0.9541166400000003,0.2,-0.06456266343593597,-0.032455279278413705,0.000259251,-0.4389881044626236,0.124003224,0.8252833634614944,0.0005379974915437439,0.17805989583333334,2244
750,1536000,48383,87.44,31,0.9478732,0.2,-0.06552892923355103,-0.028100248135160655,0.000259251,-0.3461762306590875,0.10120726,0.86753149330616,0.0004318933351896703,0.13509114583333334,2247
751,1538048,48440,91.47,31,0.9522402099999999,0.2,-0.03897834196686745,-0.025248128862585872,0.000259251,-0.30903203521544736,0.10085633,0.8961554765701294,0.0002993728879422027,0.13362630208333334,2250
752,1540096,48501,95.45,31,0.9506347100000002,0.2,-0.07586660236120224,-0.040191564369403444,0.000259251,-0.5698367335523168,0.14349589,0.8385694026947021,0.000560485641623624,0.20784505208333334,2253
753,1542144,48569,93.46,31,0.9565305000000001,0.2,-0.07039472460746765,-0.036302565422374755,0.000259251,-0.4897860304142038,0.11316392,0.837909996509552,0.0005525414949261176,0.19075520833333334,2256
754,1544192,48638,94.36,31,0.9624961000000002,0.2,-0.05046982690691948,-0.028729803520642843,0.000259251,-0.31874608201906085,0.10709868,0.8322755992412567,0.0004880116794083733,0.14111328125,2259
755,1546240,48692,92.85,31,0.9534531000000002,0.2,-0.05497986078262329,-0.03256508334501026,0.000259251,-0.3541082466642062,0.10881469,0.7717837244272232,0.0006012687526890659,0.1474609375,2262
756,1548288,48756,87.62,31,0.9582263900000001,0.2,-0.07110537588596344,-0.03247012011706829,0.000259251,-0.3608054720486204,0.14503144,0.8281773328781128,0.000436418913371502,0.15641276041666666,2265
757,1550336,48816,87.33,31,0.9418892100000003,0.2,-0.02890530414879322,-0.027291957473304745,0.000259251,-0.2454156077777346,0.14402469,0.842264324426651,0.0004310624199206359,0.12874348958333334,2268
758,1552384,48880,88.15,31,0.9273518299999999,0.2,-0.039034657180309296,-0.033194562691884734,0.000259251,-0.4083011190717419,0.14173608,0.808137908577919,0.00054327379393726,0.19368489583333334,2271
759,1554432,48932,87.73,31,0.9480169200000002,0.2,-0.05824129655957222,-0.03133215827983804,0.000259251,-0.39253336455052096,0.16995052,0.746921569108963,0.0006796085335736279,0.181640625,2274
760,1556480,48989,87.78,31,0.94397455,0.2,-0.06313948333263397,-0.028841288314045716,0.000259251,-0.29119578329846263,0.10877461,0.8121106177568436,0.00045907904738366295,0.13069661458333334,2277
761,1558528,49049,84.96,31,0.9686188400000002,0.2,-0.05463235825300217,-0.027791680651716888,0.000259251,-0.3419356176940103,0.09587728,0.8415437042713165,0.00039065627394544816,0.14013671875,2280
762,1560576,49117,83.67,31,0.96301052,0.2,-0.022080732509493828,-0.020191195401518296,0.000259251,-0.17738467051337162,0.08246298,0.8575291782617569,0.0003288073351844408,0.08056640625,2283
763,1562624,49179,84.13,31,0.9462019500000001,0.2,-0.058682870119810104,-0.030077372347780813,0.000259251,-0.35284718840072554,0.1081302,0.8537071943283081,0.00042790100724232616,0.15266927083333334,2286
764,1564672,49244,86.78,31,0.9400612100000002,0.2,-0.056562043726444244,-0.026382035003431763,0.000259251,-0.3705541722786923,0.19066456,0.8740011155605316,0.00039003737432115787,0.14876302083333334,2289
765,1566720,49312,87.21,31,0.93606337,0.2,-0.0762595683336258,-0.03344234048078457,0.000259251,-0.4682932924479246,0.13598852,0.7804493010044098,0.0006643347014687606,0.19905598958333334,2292
766,1568768,49385,87.74,31,0.9366804900000001,0.2,-0.04980340972542763,-0.027547096464938175,0.000259251,-0.2326280064880848,0.09345097,0.750450924038887,0.0005410715275502298,0.11539713541666667,2295
767,1570816,49445,88.25,31,0.94398564,0.2,-0.04277282953262329,-0.029865901470960427,0.000259251,-0.3302911192489167,0.13866474,0.8267305344343185,0.0004528846805745464,0.14501953125,2298
768,1572864,49506,84.12,31,0.9625229399999999,0.2,-0.031518902629613876,-0.029443328094203025,0.000259251,-0.32929821669434506,0.11292474,0.8335995972156525,0.0005170542989011059,0.1572265625,2301
769,1574912,49569,85.28,31,0.9354380499999999,0.2,-0.04616700857877731,-0.023240933456690982,0.000259251,-0.19657561990122,0.09716274,0.7852778434753418,0.0004112301176064648,0.09505208333333333,2304
770,1576960,49628,86.5,31,0.9435601699999999,0.2,-0.07937849313020706,-0.03286908289495235,0.000259251,-0.393258288813134,0.19752443,0.7756676524877548,0.0006215514070693947,0.19108072916666666,2307
771,1579008,49685,85.41,31,0.94323943,0.2,-0.0521179735660553,-0.024964272296832252,0.000259251,-0.30847275552029413,0.122501664,0.6206297874450684,0.0007941436103161929,0.15901692708333334,2310
772,1581056,49744,88.32,31,0.9497632500000001,0.2,-0.06013862416148186,-0.025293515374263126,0.000259251,-0.34391592163592577,0.13472165,0.7395613193511963,0.0006854017813869481,0.15787760416666666,2313
773,1583104,49808,84.35,31,0.9691962000000001,0.2,-0.04919804260134697,-0.02858216715200494,0.000259251,-0.27578414666155976,0.12900943,0.7339966595172882,0.0006871573214084492,0.13313802083333334,2316
774,1585152,49861,85.89,31,0.96947248,0.2,-0.040033113211393356,-0.0175676178963234,0.000259251,-0.14138180180452764,0.080567785,0.7955335974693298,0.0003373110886665624,0.06819661458333333,2319
775,1587200,49921,86.7,31,0.9760880499999999,0.2,-0.05306749418377876,-0.04158617516319888,0.000259251,-0.41234445789208013,0.116323896,0.8330282419919968,0.0004449946098551057,0.1748046875,2322
776,1589248,49978,86.41,31,0.9698250399999999,0.2,-0.05418086796998978,-0.026854790436724823,0.000259251,-0.3128290289702515,0.13571236,0.8654765784740448,0.0004169324777952473,0.140625,2325
777,1591296,50035,87.84,31,0.9580376600000001,0.2,-0.049156710505485535,-0.0288545341269734,0.000259251,-0.3704850411353012,0.15634921,0.7549430876970291,0.000687714002803356,0.1630859375,2328
778,1593344,50093,88.91,31,0.9548171399999998,0.2,-0.06510331481695175,-0.03062358285145213,0.000259251,-0.33146100778443116,0.10915169,0.8545870184898376,0.0003592787735821427,0.15283203125,2331
779,1595392,50156,88.51,31,0.9547213099999999,0.2,-0.05059865117073059,-0.032614611729513854,0.000259251,-0.40442313191791374,0.103880525,0.8913211673498154,0.0003809413898731388,0.15901692708333334,2334
780,1597440,50221,87.58,31,0.95306947,0.2,-0.037048835307359695,-0.023467938978380214,0.000259251,-0.2784387907013297,0.10949598,0.8782021552324295,0.00036860538133017445,0.12890625,2337
781,1599488,50288,86.98,31,0.9673185299999999,0.2,-0.06392674148082733,-0.028005652711726725,0.000259251,-0.33629460353404284,0.10586591,0.8356676399707794,0.0005614044712274335,0.14583333333333334,2340
782,1601536,50343,89.64,31,0.952326,0.2,-0.03665827214717865,-0.023605127944999065,0.000259251,-0.2849468169733882,0.10853808,0.7931760996580124,0.0005370915121905758,0.12451171875,2343
783,1603584,50402,91.31,31,0.9414937999999999,0.2,-0.05182279273867607,-0.03484576828971816,0.000259251,-0.5153750233973066,0.15192169,0.7250097393989563,0.0007103344996721717,0.2119140625,2346
784,1605632,50460,92.77,31,0.9294441799999998,0.2,-0.040199242532253265,-0.036322033614851534,0.000259251,-0.5043895284955701,0.16640931,0.6516858339309692,0.0008982517692857073,0.2265625,2349
785,1607680,50522,91.2,31,0.91314834,0.2,-0.038259223103523254,-0.026616485653600346,0.000259251,-0.3303508044530948,0.10487721,0.7593933045864105,0.0006430156034487785,0.13216145833333334,2352
786,1609728,50585,90.68,31,0.9153943700000002,0.2,0.02308528870344162,-0.017938117031008005,0.000259251,-0.20781419534857073,0.0865863,0.8006209284067154,0.000538607976068306,0.11197916666666667,2355
787,1611776,50654,89.16,31,0.9251205299999999,0.2,-0.0389636754989624,-0.03016011096769944,0.000259251,-0.38208696773896617,0.14229141,0.7362801432609558,0.0008003932580322726,0.1650390625,2358
788,1613824,50712,89.72,31,0.9385892699999998,0.2,-0.06659430265426636,-0.03212556837631079,0.000259251,-0.38195560903598863,0.11448645,0.7396620810031891,0.0007348112291462409,0.1796875,2361
789,1615872,50771,88.24,31,0.9474741999999999,0.2,-0.03406703844666481,-0.03047666186466813,0.000259251,-0.3678327272646129,0.103849836,0.7748310416936874,0.0006158896579412007,0.16194661458333334,2364
790,1617920,50837,88.95,31,0.9366209500000002,0.2,-0.05907350406050682,-0.029910107114119455,0.000259251,-0.2534039174982657,0.12432867,0.6978270411491394,0.000681687022127638,0.12646484375,2367
791,1619968,50890,87.78,31,0.95315943,0.2,-0.06768228113651276,-0.03273910979623906,0.000259251,-0.4517841739580035,0.14717188,0.6956447958946228,0.0007540119880407777,0.203125,2370
792,1622016,50949,85.17,31,0.95302707,0.2,-0.0485084243118763,-0.03446453510938833,0.000259251,-0.34011779244368273,0.08293298,0.7771827578544617,0.0005370154657005818,0.13818359375,2373
793,1624064,51029,87.05,31,0.9540777699999998,0.2,-0.04738500341773033,-0.029234783646340173,0.000259251,-0.28113531523073715,0.094105944,0.8360963463783264,0.0004300262480683159,0.12288411458333333,2376
794,1626112,51095,91.08,31,0.9580345500000002,0.2,-0.06187589839100838,-0.03701984920189716,0.000259251,-0.4514309059207638,0.077767484,0.8126533031463623,0.0005739984740102955,0.1640625,2379
795,1628160,51160,90.14,31,0.9725787800000001,0.2,-0.07145236432552338,-0.03942447776595751,0.000259251,-0.6146879363805056,0.10065663,0.9001926407217979,0.00033303762484138133,0.19694010416666666,2382
796,1630208,51227,90.1,31,0.96846435,0.2,-0.020113054662942886,-0.022495893761515617,0.000259251,-0.27790046219403547,0.09796919,0.8347869217395782,0.0004278103174328862,0.13199869791666666,2385
797,1632256,51283,87.82,31,0.9645823800000002,0.2,-0.05128377676010132,-0.02958281885366887,0.000259251,-0.29471322195604444,0.092146784,0.8154193609952927,0.0005089183650852647,0.12955729166666666,2388
798,1634304,51350,80.95,31,0.9794210600000003,0.2,-0.03554338216781616,-0.01945230640315761,0.000259251,-0.157693174512436,0.097523056,0.8841780573129654,0.00029090913456760364,0.08756510416666667,2391
799,1636352,51408,80.71,31,0.9771856300000001,0.2,-0.052122682332992554,-0.021376540428415563,0.000259251,-0.19293685684291026,0.07288878,0.8759898617863655,0.00033540442746016197,0.09114583333333333,2394
800,1638400,51470,80.09,31,0.9732789599999999,0.2,-0.04226499795913696,-0.02263659143742795,0.000259251,-0.20173332545285425,0.112654746,0.8207881152629852,0.00045708586443045834,0.10107421875,2397
801,1640448,51534,80.19,31,0.97518042,0.2,-0.02697688154876232,-0.02440891065634787,0.000259251,-0.2268540735822171,0.11699912,0.8137223124504089,0.0004948709553597533,0.11197916666666667,2400
802,1642496,51600,82.61,31,0.96580503,0.2,-0.030117148533463478,-0.02119481152233978,0.000259251,-0.20781668826627234,0.10507396,0.8164811879396439,0.0004370649254875995,0.09619140625,2403
803,1644544,51666,80.02,31,0.9367327100000002,0.2,-0.04008987173438072,-0.035633871011668816,0.000259251,-0.3582303033520778,0.12066904,0.8414052128791809,0.00043632470412073115,0.15543619791666666,2406
804,1646592,51729,80.26,31,0.9355347199999998,0.2,-0.026795068755745888,-0.016201421812487144,0.000259251,-0.1674467051246514,0.11812321,0.7700165957212448,0.000667340080174957,0.09375,2409
805,1648640,51791,80.11,31,0.9357645199999998,0.2,-0.059421293437480927,-0.02262884773275194,0.000259251,-0.22449436620809138,0.1188719,0.7857954651117325,0.0005262089687979218,0.11735026041666667,2412
806,1650688,51857,77.79,31,0.9550231000000002,0.2,-0.031033378094434738,-0.023162551272738103,0.000259251,-0.19507853345324597,0.084459454,0.8633163124322891,0.00033654003542930394,0.09130859375,2415
807,1652736,51917,81.78,31,0.9740293099999999,0.2,-0.04586730897426605,-0.02211730654137985,0.000259251,-0.178374094190076,0.079150096,0.8992775678634644,0.00021869558061856273,0.07975260416666667,2418
808,1654784,51975,82.77,31,0.97140608,0.2,-0.04825655743479729,-0.030592313055725146,0.000259251,-0.35603237291797996,0.12541297,0.7855874449014664,0.0005976524409258369,0.15234375,2421
809,1656832,52041,82.26,31,0.9755286200000002,0.2,-0.03644036874175072,-0.025683665890634682,0.000259251,-0.3123096950973074,0.12328142,0.8104063272476196,0.0005697326793476046,0.14469401041666666,2424
810,1658880,52102,83.05,31,0.9693722000000002,0.2,-0.0190097875893116,-0.02111652407135504,0.000259251,-0.13686312203450748,0.08619498,0.8265243172645569,0.000309332415326935,0.07210286458333333,2427
811,1660928,52162,81.56,31,0.9774820499999999,0.2,-0.06296931952238083,-0.030183606955688447,0.000259251,-0.26987051249792177,0.10553454,0.8081939965486526,0.0005019280439834498,0.12369791666666667,2430
812,1662976,52222,80.57,31,0.9890809700000003,0.2,-0.0389833077788353,-0.03057712428077745,0.000259251,-0.2392835005496939,0.078334406,0.812716081738472,0.000433091541556981,0.10595703125,2433
813,1665024,52289,80.95,31,0.9625234199999998,0.2,-0.03958265855908394,-0.02931416438271602,0.000259251,-0.26367352219919366,0.085011944,0.8059413284063339,0.0004427886725958767,0.12027994791666667,2436
814,1667072,52352,81.01,31,0.9540634600000001,0.2,-0.05228286236524582,-0.028070617535073932,0.000259251,-0.28151140936339897,0.088976845,0.8509242981672287,0.0003572204982447147,0.11669921875,2439
815,1669120,52417,81.19,31,0.9501266000000002,0.2,-0.05410284921526909,-0.027463540609460324,0.000259251,-0.3130588545463979,0.08360061,0.8563910722732544,0.00043983640307487804,0.12630208333333334,2442
816,1671168,52477,81.46,31,0.93977265,0.2,-0.04047069326043129,-0.02404610105440952,0.000259251,-0.2697703667605917,0.096562475,0.8843517452478409,0.00035938405502141296,0.11083984375,2445
817,1673216,52543,84.76,31,0.9499357700000002,0.2,-0.03504505380988121,-0.02545046420224632,0.000259251,-0.3270337988312046,0.08311426,0.8387324064970016,0.0004908838721651895,0.13753255208333334,2448
818,1675264,52606,87.12,31,0.94030363,0.2,-0.06662368774414062,-0.03723681330059966,0.000259251,-0.44040348567068577,0.116180114,0.7009652554988861,0.0007522539406939662,0.1826171875,2451
819,1677312,52669,89.66,31,0.92392335,0.2,-0.06696552783250809,-0.03424809772210816,0.000259251,-0.47705571974317235,0.09331786,0.8483482003211975,0.00042932989519310166,0.18538411458333334,2454
820,1679360,52724,94.09,31,0.91077695,0.2,-0.06498096883296967,-0.03614322796541577,0.000259251,-0.5090651068215569,0.10017814,0.82877117395401,0.0005414755581417315,0.19140625,2457
821,1681408,52785,95.3,31,0.91191912,0.2,-0.06165113300085068,-0.0365406703009891,0.000259251,-0.5251140845939517,0.10354997,0.8761474117636681,0.00038337078027931665,0.17578125,2460
822,1683456,52849,91.92,31,0.9350372399999999,0.2,-0.06988028436899185,-0.030791048523193847,0.000259251,-0.4497420769184828,0.101358384,0.8271841257810593,0.0005482930763112867,0.17919921875,2463
823,1685504,52914,88.89,31,0.95307546,0.2,-0.04795755445957184,-0.02315985528791013,0.000259251,-0.21212729183025658,0.08116866,0.8812171146273613,0.0002684839187168109,0.09749348958333333,2466
824,1687552,52976,88.12,31,0.95018392,0.2,-0.05899301916360855,-0.03048280453852688,0.000259251,-0.29680680196421844,0.10039902,0.7654031664133072,0.0005871393779367887,0.12516276041666666,2469
825,1689600,53034,87.26,31,0.94613817,0.2,-0.07831406593322754,-0.03890927452205991,0.000259251,-0.49884871020913124,0.12545,0.7682158350944519,0.0006419254629387675,0.1884765625,2472
826,1691648,53100,89.92,31,0.9310928799999999,0.2,-0.04895571991801262,-0.036302651647323124,0.000259251,-0.436705538071692,0.10559216,0.8052562922239304,0.0006270233510197917,0.17220052083333334,2475
827,1693696,53164,94.05,31,0.9221874200000001,0.2,-0.06434265524148941,-0.03505937160419611,0.000259251,-0.43772754321495694,0.10284439,0.8022952675819397,0.0005627790734858232,0.18424479166666666,2478
828,1695744,53228,93.31,31,0.9161961700000001,0.2,-0.039730727672576904,-0.03686933688004501,0.000259251,-0.45877840897689265,0.11847229,0.7684450447559357,0.0007948894863147871,0.18977864583333334,2481
829,1697792,53292,90.59,31,0.9224593899999999,0.2,-0.06888894736766815,-0.03404811779425169,0.000259251,-0.3381194641503195,0.12944715,0.7456055879592896,0.0007245319981545132,0.16324869791666666,2484
830,1699840,53356,92.11,31,0.93007531,0.2,-0.07366912066936493,-0.02976423523311193,0.000259251,-0.3041104342167576,0.10916156,0.6799904108047485,0.0008234999395426712,0.15445963541666666,2487
831,1701888,53428,89.43,31,0.9351611600000002,0.2,-0.06877034157514572,-0.03955041227163747,0.000259251,-0.447598610073328,0.10942048,0.7234926223754883,0.0008719790970038351,0.18229166666666666,2490
832,1703936,53490,88.59,31,0.9391938999999999,0.2,-0.05482730641961098,-0.03252547953161411,0.000259251,-0.3122047797466318,0.14493777,0.6484816670417786,0.0008070774116883209,0.15852864583333334,2493
833,1705984,53548,91.0,31,0.92734678,0.2,-0.06972247362136841,-0.030974513792898506,0.000259251,-0.27828480505074066,0.12811458,0.692694753408432,0.0006353196355727656,0.14794921875,2496
834,1708032,53611,89.28,31,0.92520772,0.2,-0.06099171191453934,-0.0337339740653988,0.000259251,-0.46049098173777264,0.28758845,0.5378086268901825,0.0009474926134013609,0.22233072916666666,2499
835,1710080,53679,88.51,31,0.92515031,0.2,-0.05843160301446915,-0.032223870851642765,0.000259251,-0.3468930134549737,0.14390855,0.6761530637741089,0.0008015112771317945,0.17122395833333334,2502
836,1712128,53741,89.4,31,0.9163729899999999,0.2,-0.035760313272476196,-0.02873104077298194,0.000259251,-0.2679580613039434,0.14280641,0.7297748029232025,0.0006458711430544403,0.14290364583333334,2505
837,1714176,53808,85.37,31,0.9507447400000001,0.2,-0.05937884747982025,-0.027227312025691692,0.000259251,-0.30390709017713863,0.15756369,0.711972177028656,0.0006044990162384541,0.17203776041666666,2508
838,1716224,53873,83.62,31,0.9570342899999998,0.2,-0.03403039276599884,-0.01846453871500368,0.000259251,-0.13666169968200848,0.09383476,0.8781292960047722,0.0002342540071822441,0.07242838541666667,2511
839,1718272,53935,84.57,31,0.9477773200000001,0.2,-0.04299735277891159,-0.028324938980707277,0.000259251,-0.30045867649217445,0.10357088,0.8530312329530716,0.0004303261301477808,0.13883463541666666,2514
840,1720320,53997,83.02,31,0.95967245,0.2,-0.061317428946495056,-0.026564143879416708,0.000259251,-0.3330197714579602,0.1284402,0.785881295800209,0.0006187823134193119,0.14925130208333334,2517
841,1722368,54055,83.65,31,0.9575388699999999,0.2,-0.04646855592727661,-0.028118816243174177,0.000259251,-0.2756276798124115,0.09804413,0.7477047145366669,0.000656293520781522,0.13330078125,2520
842,1724416,54126,82.91,31,0.96779273,0.2,-0.04735447093844414,-0.024519173050066456,0.000259251,-0.19168856328663728,0.09563197,0.8414699733257294,0.0003267379628747828,0.09928385416666667,2523
843,1726464,54183,83.67,31,0.9728102999999999,0.2,-0.032496873289346695,-0.021582772373221815,0.000259251,-0.19638697213182846,0.09281125,0.8109195381402969,0.00034244878391594585,0.09488932291666667,2526
844,1728512,54244,83.66,31,0.97728062,0.2,-0.05444381386041641,-0.03352289471270827,0.000259251,-0.35400871140882373,0.10679617,0.842749759554863,0.00045807582879812497,0.16324869791666666,2529
845,1730560,54310,84.13,31,0.9672530399999999,0.2,0.0038328878581523895,-0.031020065129268914,0.000259251,-0.331292071690162,0.10863891,0.7744061201810837,0.0005569264822042896,0.13883463541666666,2532
846,1732608,54370,85.71,31,0.9570925,0.2,-0.042563848197460175,-0.026606678361228358,0.000259251,-0.22326765741066387,0.08731766,0.858452320098877,0.00035414378332158475,0.099609375,2535
847,1734656,54443,83.79,31,0.9485836000000001,0.2,-0.04189758747816086,-0.031835763967440776,0.000259251,-0.3532151038137575,0.1097036,0.8516629040241241,0.00045893889515961445,0.16048177083333334,2538
848,1736704,54508,83.52,31,0.9531014400000001,0.2,-0.03919120877981186,-0.02523350182066982,0.000259251,-0.2748469236927728,0.10382414,0.8233221173286438,0.0005360510364577445,0.12630208333333334,2541
849,1738752,54561,88.62,31,0.94664947,0.2,-0.0365622378885746,-0.025818379304837435,0.000259251,-0.30746556042383116,0.12609798,0.8281377851963043,0.00046966987201813026,0.12483723958333333,2544
850,1740800,54630,87.51,31,0.94247699,0.2,-0.07361332327127457,-0.039680641901213676,0.000259251,-0.5652068272853891,0.13926473,0.7991628050804138,0.0006233344993233914,0.20540364583333334,2547
851,1742848,54683,91.27,31,0.9444628,0.2,-0.03128964826464653,-0.02655909785729212,0.000259251,-0.3464837037026882,0.09213295,0.8278146833181381,0.0004891304655150938,0.13623046875,2550
852,1744896,54749,92.09,31,0.9256751499999999,0.2,-0.06460557132959366,-0.03791203862056136,0.000259251,-0.5379810240119696,0.121798515,0.8088071346282959,0.0006391913145004461,0.19189453125,2553
853,1746944,54809,92.19,31,0.9191831500000001,0.2,-0.05028184875845909,-0.031765869430576764,0.000259251,-0.380133976538976,0.12452315,0.7341847121715546,0.0008142872920871014,0.17220052083333334,2556
854,1748992,54879,88.29,31,0.92266643,0.2,-0.06871917843818665,-0.03333837638880747,0.000259251,-0.34419292071834207,0.152863,0.7122524976730347,0.0007378050719732224,0.15885416666666666,2559
855,1751040,54938,84.55,31,0.9341251400000001,0.2,-0.03831813111901283,-0.025532777469682817,0.000259251,-0.2540553768631071,0.113388054,0.8036596775054932,0.00044155861405670294,0.11881510416666667,2562
856,1753088,55001,83.23,31,0.93340246,0.2,-0.02538110874593258,-0.031033699788774054,0.000259251,-0.31238385134687024,0.10984892,0.8355081081390381,0.00045650147876585834,0.13623046875,2565
857,1755136,55067,83.08,31,0.9448781599999999,0.2,-0.04175389185547829,-0.029123206390067935,0.000259251,-0.3410115529162188,0.10795005,0.8028317987918854,0.0005921152117783398,0.15283203125,2568
858,1757184,55126,88.09,31,0.9410047300000001,0.2,-0.047409914433956146,-0.029684029849401366,0.000259251,-0.29549093001211685,0.08811192,0.811869665980339,0.000464509548995314,0.13330078125,2571
859,1759232,55189,89.89,31,0.9253756900000002,0.2,-0.08812449127435684,-0.04034087354860579,0.000259251,-0.6099212983002266,0.07980073,0.8504614681005478,0.00043553357045311714,0.21761067708333334,2574
860,1761280,55248,90.66,31,0.9299750100000003,0.2,-0.02849685586988926,-0.02978312303700174,0.000259251,-0.41960766663153964,0.0818888,0.8153534978628159,0.0006411673204335481,0.1689453125,2577
861,1763328,55303,92.11,31,0.9352377900000001,0.2,-0.07377195358276367,-0.028247146459762007,0.000259251,-0.3767622197046876,0.109938905,0.7319048047065735,0.000791745326447805,0.15641276041666666,2580
862,1765376,55363,90.93,31,0.9305426300000001,0.2,-0.0555235855281353,-0.0315113978770872,0.000259251,-0.3302042019398262,0.08991319,0.8360434770584106,0.000479616497917353,0.142578125,2583
863,1767424,55430,85.24,31,0.9491889,0.2,-0.04110206291079521,-0.025265443313401192,0.000259251,-0.29333301028236747,0.17536809,0.8705664724111557,0.0003773789208025846,0.13313802083333334,2586
864,1769472,55488,82.55,31,0.95103226,0.2,-0.05788242071866989,-0.027687625037894275,0.000259251,-0.2220711160916835,0.08381536,0.780748263001442,0.0004946493180189767,0.10498046875,2589
865,1771520,55551,81.61,31,0.9405183600000001,0.2,-0.026562875136733055,-0.028125002805609256,0.000259251,-0.2581789701556166,0.113488495,0.7922235280275345,0.0005370791392730704,0.115234375,2592
866,1773568,55614,81.61,31,0.9485111600000002,0.2,-0.05065547674894333,-0.030640926085955773,0.000259251,-0.3519408352052172,0.0947719,0.7821866124868393,0.0005690827802027343,0.1494140625,2595
867,1775616,55671,82.22,31,0.9440267900000001,0.2,-0.04366011172533035,-0.029934822154852252,0.000259251,-0.2964950248909493,0.08523947,0.8477566540241241,0.0003590503315535898,0.12320963541666667,2598
868,1777664,55735,83.9,31,0.9626998600000002,0.2,-0.04285343363881111,-0.028683265205472708,0.000259251,-0.2944876078205804,0.071542695,0.8375675529241562,0.00041971070845647773,0.1201171875,2601
869,1779712,55794,85.01,31,0.9747677200000001,0.2,-0.053237780928611755,-0.03075293163419701,0.000259251,-0.30851107416674495,0.07340837,0.8247004896402359,0.0004768458091651458,0.13509114583333334,2604
870,1781760,55852,83.86,31,0.9786513900000001,0.2,-0.037209104746580124,-0.03174621582729742,0.000259251,-0.32892210300390917,0.09035744,0.7868562638759613,0.000601087119927494,0.12760416666666666,2607
871,1783808,55915,85.84,31,0.9479386399999998,0.2,-0.036563802510499954,-0.025145927735138685,0.000259251,-0.26117347382629913,0.13791543,0.7906440496444702,0.0005355766781273511,0.1240234375,2610
872,1785856,55986,86.27,31,0.9303210799999999,0.2,-0.0637316107749939,-0.03244515992507028,0.000259251,-0.410781432253619,0.14639929,0.6471487581729889,0.000789015284984392,0.20052083333333334,2613
873,1787904,56044,90.44,31,0.9153349,0.2,-0.024291660636663437,-0.03113454866494673,0.000259251,-0.39908460279305774,0.17024076,0.7231835126876831,0.0005991921182915879,0.18619791666666666,2616
874,1789952,56106,90.55,31,0.8874864800000001,0.2,-0.07515306770801544,-0.035480084227553256,0.000259251,-0.5974540884296099,0.3126891,0.31385141611099243,0.0010500820802311257,0.2903645833333333,2619
