rollout/ep_rew_mean,time/time_elapsed,time/fps,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/entropy_loss,train/value_loss,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/explained_variance,train/loss,train/learning_rate
0.7535007399999999,17432,29,251,514048,75.48,-0.23718840077829859,0.00039696115815483307,750,-0.018652176368050277,0.05879166,0.2,0.12548828125,0.839999720454216,-0.05689292028546333,0.000259251
0.7586745199999999,17502,29,252,516096,79.25,-0.4397329535956184,0.000743975459348197,753,-0.03217639169694545,0.066789806,0.2,0.18684895833333334,0.7469035089015961,-0.0638856440782547,0.000259251
0.81693827,17568,29,253,518144,84.65,-0.3417188621436556,0.00052500600819864,756,-0.023940847488120198,0.08691527,0.2,0.16861979166666666,0.8072358667850494,-0.03836025670170784,0.000259251
0.8477394100000001,17634,29,254,520192,89.92,-0.2796530745302637,0.0006466407991562543,759,-0.022102448468406994,0.065853864,0.2,0.12646484375,0.7552387118339539,-0.039673082530498505,0.000259251
0.8685248300000002,17695,29,255,522240,92.82,-0.3102656615277131,0.0004472218817378841,762,-0.021619763302927215,0.083918944,0.2,0.14469401041666666,0.8321313709020615,-0.019049836322665215,0.000259251
0.8942858299999998,17759,29,256,524288,91.38,-0.34011124322811764,0.0005473560322570847,765,-0.027571512832461547,0.072999686,0.2,0.15250651041666666,0.8077987134456635,-0.057412248104810715,0.000259251
0.8963608500000001,17826,29,257,526336,91.08,-0.2567633946115772,0.0007286675894041158,768,-0.022934148776888225,0.08131948,0.2,0.12760416666666666,0.7210891544818878,-0.04707502946257591,0.000259251
0.89853883,17892,29,258,528384,90.43,-0.23663510413219532,0.0006363689522004279,771,-0.02265373135257202,0.06439743,0.2,0.11979166666666667,0.7221432328224182,-0.051341187208890915,0.000259251
0.90641858,17959,29,259,530432,89.29,-0.2916227796425422,0.0005140584044056595,774,-0.024215154039363068,0.06569132,0.2,0.13313802083333334,0.8098403662443161,-0.0552409365773201,0.000259251
0.8706784900000001,18031,29,260,532480,86.3,-0.2635720022954047,0.0006180379147432783,777,-0.022082387780149777,0.06830312,0.2,0.12027994791666667,0.7616427540779114,-0.03493384271860123,0.000259251
0.86552419,18090,29,261,534528,89.21,-0.2902973714905481,0.0006343079612634028,780,-0.022217997233383358,0.068867885,0.2,0.134765625,0.7615790218114853,-0.06567582488059998,0.000259251
0.8549165999999999,18155,29,262,536576,88.36,-0.42031941283494234,0.000790951838704738,783,-0.025580514746252447,0.062310033,0.2,0.15266927083333334,0.7397783100605011,-0.05366121977567673,0.000259251
0.84184798,18232,29,263,538624,88.67,-0.2903605146954457,0.0005874546004633885,786,-0.019488082238240167,0.051642776,0.2,0.10986328125,0.8027523308992386,-0.04720732942223549,0.000259251
0.84480004,18295,29,264,540672,91.28,-0.2950822824301819,0.0005831034031871241,789,-0.02220301470758083,0.09171894,0.2,0.14322916666666666,0.7610491961240768,-0.04661765322089195,0.000259251
0.8441902599999999,18363,29,265,542720,91.7,-0.3559864422616859,0.0008680224182171514,792,-0.022742266902544845,0.07244826,0.2,0.15266927083333334,0.6858252882957458,-0.03659341484308243,0.000259251
0.85794404,18426,29,266,544768,91.31,-0.30503920558840036,0.0008083177520650983,795,-0.025753379663607728,0.09098844,0.2,0.14811197916666666,0.686446338891983,-0.04610709846019745,0.000259251
0.8591248800000001,18496,29,267,546816,92.52,-0.32676936872303486,0.0006610486540618391,798,-0.025547546266655747,0.07518634,0.2,0.14827473958333334,0.7035428881645203,-0.04978395253419876,0.000259251
0.8635029599999998,18561,29,268,548864,94.55,-0.41664069052785635,0.0005332431283022743,801,-0.03037931177338275,0.06714266,0.2,0.16927083333333334,0.7952130883932114,-0.06282059103250504,0.000259251
0.87223191,18626,29,269,550912,94.37,-0.41391458082944155,0.000545728670203971,804,-0.027772579778684303,0.072511494,0.2,0.16324869791666666,0.798043742775917,-0.053920403122901917,0.000259251
0.88840368,18690,29,270,552960,99.09,-0.5407658678789934,0.0006356223013123478,807,-0.029429653674014844,0.06430805,0.2,0.19124348958333334,0.7892066985368729,-0.05014673247933388,0.000259251
0.8718572699999999,18757,29,271,555008,98.76,-0.3297744399557511,0.0006151823704385606,810,-0.0248438174991558,0.07146195,0.2,0.14794921875,0.750485435128212,-0.03254592791199684,0.000259251
0.8839722699999999,18818,29,272,557056,97.79,-0.3770741365539531,0.0005260469315544469,813,-0.027598602367409814,0.074676335,0.2,0.14778645833333334,0.8171155452728271,-0.043486423790454865,0.000259251
0.37475882,18885,29,273,559104,40.06,-0.283228425309062,0.000632976135420904,816,-0.0225845633346277,0.13991244,0.2,0.15673828125,0.7544346302747726,-0.03355056419968605,0.000259251
0.31635902,18957,29,274,561152,34.87,-0.288399791965882,0.0009113851713967355,819,0.005026884541924422,0.09092546,0.2,0.18310546875,0.3779299259185791,-0.04666142165660858,0.000259251
0.38401422,19040,29,275,563200,41.69,-0.3091608618075649,0.0007971023566521277,822,-0.015288513978399957,0.07208741,0.2,0.15250651041666666,0.6405386328697205,-0.04084936901926994,0.000259251
0.43080773,19103,29,276,565248,46.8,-0.3457694856139521,0.000725961306973962,825,-0.02660155154687042,0.08535811,0.2,0.17692057291666666,0.6776168048381805,-0.0507076233625412,0.000259251
0.5448411000000001,19168,29,277,567296,57.5,-0.3511131196282804,0.0007222180823494758,828,-0.022323818440781906,0.083442464,0.2,0.15966796875,0.7291958630084991,-0.049616649746894836,0.000259251
0.6775882100000001,19236,29,278,569344,69.22,-0.29733207371706766,0.0007414223535609684,831,-0.023610825883224607,0.065512046,0.2,0.140625,0.6984859704971313,-0.04617967829108238,0.000259251
0.80473954,19318,29,279,571392,80.51,-0.28297498263418674,0.000911832157119837,834,-0.02255603444064036,0.061563704,0.2,0.12532552083333334,0.618816077709198,-0.050586502999067307,0.000259251
0.8916495599999998,19386,29,280,573440,86.95,-0.24309574362511435,0.0005924528259129147,837,-0.026910343925313402,0.06276795,0.2,0.10856119791666667,0.7388795614242554,-0.040177859365940094,0.000259251
0.91212058,19460,29,281,575488,88.37,-0.18731271607490876,0.0006791785320577522,840,-0.021601287095109,0.07162782,0.2,0.09912109375,0.6912837028503418,-0.04896833375096321,0.000259251
0.8983990199999999,19530,29,282,577536,87.78,-0.2579123543885847,0.000521903122717049,843,-0.025291376824801166,0.05718311,0.2,0.12906901041666666,0.7397520542144775,-0.03103717230260372,0.000259251
0.89412253,19595,29,283,579584,88.66,-0.26828558774044114,0.0004861486506039607,846,-0.02141282317461446,0.06601903,0.2,0.11800130208333333,0.8344451934099197,-0.03478788211941719,0.000259251
0.8885289799999998,19664,29,284,581632,89.24,-0.3047765795296679,0.0005272835986337062,849,-0.025677974384355668,0.066072926,0.2,0.12711588541666666,0.8072308748960495,-0.05018147453665733,0.000259251
0.88032722,19730,29,285,583680,90.12,-0.2583821313455701,0.000390930471894535,852,-0.024974533822387457,0.07611193,0.2,0.12272135416666667,0.8354358673095703,-0.040081851184368134,0.000259251
0.88638386,19810,29,286,585728,94.43,-0.37816707774375874,0.0003615960684631621,855,-0.028512974318194512,0.06241134,0.2,0.15397135416666666,0.8636790066957474,-0.050190653651952744,0.000259251
0.8840095799999999,19872,29,287,587776,98.76,-0.5766352266073227,0.0005736048145384606,858,-0.03477442455672038,0.061846454,0.2,0.20247395833333334,0.8112762570381165,-0.05331237241625786,0.000259251
0.8691927899999999,19938,29,288,589824,97.21,-0.5672533117855588,0.000664539080086494,861,-0.03467086457142917,0.077689245,0.2,0.18212890625,0.7744075655937195,-0.06922182440757751,0.000259251
0.8629567200000002,20003,29,289,591872,98.4,-0.38263976480811834,0.0008112251713707034,864,-0.02799838435991357,0.085565,0.2,0.16292317708333334,0.6714718639850616,-0.055704548954963684,0.000259251
0.8669785600000001,20069,29,290,593920,95.97,-0.39192761123801273,0.0005996011209390417,867,-0.029606448360330734,0.061468624,0.2,0.16634114583333334,0.7520566433668137,-0.07012607157230377,0.000259251
0.87585094,20137,29,291,595968,90.89,-0.26987819528828066,0.0006873528600408463,870,-0.024446090838561457,0.061336525,0.2,0.12255859375,0.727919727563858,-0.0502973273396492,0.000259251
0.88393705,20213,29,292,598016,88.56,-0.23913609329611063,0.0006496142348927,873,-0.021412157928959157,0.065862805,0.2,0.10302734375,0.7213443517684937,-0.0645727813243866,0.000259251
0.89615356,20285,29,293,600064,86.99,-0.2684336737729609,0.0005896249958823319,876,-0.02717241331508073,0.08915631,0.2,0.11197916666666667,0.7610308825969696,-0.058030180633068085,0.000259251
0.8908536299999998,20354,29,294,602112,87.85,-0.2921366573621829,0.0005811022556372336,879,-0.027553021577962983,0.071072385,0.2,0.12679036458333334,0.7590297907590866,-0.04438060149550438,0.000259251
0.89019179,20414,29,295,604160,88.02,-0.2845111129184564,0.0005805620573179718,882,-0.0278702406406713,0.085908666,0.2,0.14225260416666666,0.7699313908815384,-0.03289187327027321,0.000259251
0.89329286,20478,29,296,606208,88.0,-0.28007548737029236,0.0006199601328565526,885,-0.026954045208791893,0.08133715,0.2,0.12483723958333333,0.7457148134708405,-0.04076974093914032,0.000259251
0.8969254199999998,20553,29,297,608256,88.34,-0.26922677798817557,0.0006364534991310696,888,-0.025747949820167076,0.06913452,0.2,0.115234375,0.7334902286529541,-0.05559029057621956,0.000259251
0.90386032,20622,29,298,610304,89.29,-0.2948783344278733,0.0007050764737262701,891,-0.03100490555516444,0.06614375,0.2,0.13557942708333334,0.7000924050807953,-0.05491645634174347,0.000259251
0.9007003099999998,20692,29,299,612352,89.45,-0.35116336556772393,0.0006189658961375244,894,-0.030584119105090696,0.07254821,0.2,0.14990234375,0.7472254037857056,-0.06510107964277267,0.000259251
0.8908102499999999,20764,29,300,614400,90.08,-0.273520285418878,0.00047495040447150433,897,-0.0283487181198628,0.102083676,0.2,0.1318359375,0.7770059406757355,-0.03259017691016197,0.000259251
0.8925169600000001,20834,29,301,616448,90.32,-0.34892207725594443,0.00037954931849526474,900,-0.030830560698329162,0.051407106,0.2,0.13427734375,0.8453942537307739,-0.04534359276294708,0.000259251
0.8926163299999998,20896,29,302,618496,90.68,-0.32351389604931075,0.0006400239662980312,903,-0.028801865235436708,0.06317051,0.2,0.13037109375,0.7565305233001709,-0.051577307283878326,0.000259251
0.8985195099999997,20962,29,303,620544,89.83,-0.3311735045475264,0.0006562164451982729,906,-0.03060227894457057,0.07098463,0.2,0.14046223958333334,0.7141105234622955,-0.06187031790614128,0.000259251
0.9135618299999999,21027,29,304,622592,89.92,-0.24502085079438984,0.0006418412881430413,909,-0.022283005760982633,0.0698797,0.2,0.12109375,0.7151948809623718,-0.06350882351398468,0.000259251
0.9185325500000002,21088,29,305,624640,90.51,-0.2955884270680447,0.0006039672070983215,912,-0.026607214492590476,0.06771609,0.2,0.12141927083333333,0.7438305616378784,-0.042099032551050186,0.000259251
0.8965845300000003,21154,29,306,626688,89.68,-0.3053661376858751,0.0005280251042070935,915,-0.024857911970078323,0.053342983,0.2,0.13492838541666666,0.7664812803268433,-0.05774129927158356,0.000259251
0.8969589600000001,21215,29,307,628736,89.76,-0.35670294938609004,0.0006979142602479745,918,-0.026490962753693264,0.06222427,0.2,0.14599609375,0.6943553388118744,-0.05266764760017395,0.000259251
0.8890695399999999,21284,29,308,630784,89.1,-0.2834300274650256,0.0006336700445596458,921,-0.02374134719138965,0.05863952,0.2,0.11181640625,0.7250448763370514,-0.028565023094415665,0.000259251
0.8951471899999999,21348,29,309,632832,90.2,-0.26845266778642934,0.0005645368375250351,924,-0.025639779729923855,0.061744817,0.2,0.11962890625,0.7554507702589035,-0.05419988930225372,0.000259251
0.90704729,21419,29,310,634880,89.92,-0.33319220909227926,0.0006519143851922612,927,-0.029868088352183502,0.064338155,0.2,0.14925130208333334,0.7426828742027283,-0.0609169639647007,0.000259251
0.9146716300000002,21486,29,311,636928,89.45,-0.285709317928801,0.0006814509518638564,930,-0.024950499510547768,0.05997549,0.2,0.12923177083333334,0.7294141054153442,-0.0643649697303772,0.000259251
0.8983905600000002,21561,29,312,638976,89.31,-0.2672591561761995,0.0006003533711312533,933,-0.025796254029652726,0.05802176,0.2,0.13199869791666666,0.7653691619634628,-0.055766090750694275,0.000259251
0.8945539799999999,21623,29,313,641024,87.91,-0.27064623932043713,0.0005574643619183917,936,-0.024607425705956604,0.071798556,0.2,0.12760416666666666,0.7849518805742264,-0.054217513650655746,0.000259251
0.9030864,21693,29,314,643072,87.9,-0.21276999978969494,0.0005380966728504669,939,-0.019978779285641696,0.065954015,0.2,0.103515625,0.7886606454849243,-0.044575661420822144,0.000259251
0.8902017600000001,21760,29,315,645120,87.11,-0.2694476875476539,0.0006506418329384663,942,-0.022415878464623045,0.08088341,0.2,0.1201171875,0.7477177977561951,-0.022720934823155403,0.000259251
0.9022005600000002,21826,29,316,647168,87.04,-0.24242430288965502,0.0006936495716824235,945,-0.02408381844482695,0.065273605,0.2,0.12288411458333333,0.7200778424739838,-0.026173247024416924,0.000259251
0.9158380899999998,21894,29,317,649216,87.91,-0.24166910505543152,0.0006164616236977357,948,-0.023587627190863714,0.06609482,0.2,0.11197916666666667,0.7553443014621735,-0.038073353469371796,0.000259251
0.9120388799999999,21960,29,318,651264,87.88,-0.2565443688072264,0.0006991765588585016,951,-0.02538232449054097,0.07037436,0.2,0.12125651041666667,0.6989223957061768,-0.02824983559548855,0.000259251
0.9109606900000001,22025,29,319,653312,88.39,-0.24220499062600234,0.0006417863793709936,954,-0.02417894738027826,0.095995665,0.2,0.12581380208333334,0.7374380826950073,-0.0426594503223896,0.000259251
0.9054307,22092,29,320,655360,88.61,-0.3456714013591409,0.0009994128383065497,957,-0.03024598474924763,0.12019395,0.2,0.17366536458333334,0.5483733713626862,-0.06766195595264435,0.000259251
0.88002323,22159,29,321,657408,90.16,-0.27645806487028796,0.000673320186554823,960,-0.025590743141947314,0.08465024,0.2,0.15006510416666666,0.6328412294387817,-0.0471443273127079,0.000259251
0.8784980499999999,22229,29,322,659456,89.93,-0.4200914663573106,0.0006825572754678433,963,-0.028180351490542915,0.10121059,0.2,0.17985026041666666,0.7372228801250458,-0.05581433326005936,0.000259251
0.8662287,22299,29,323,661504,90.89,-0.34151831253742176,0.0007811840102173543,966,-0.025762191634081926,0.10249573,0.2,0.14827473958333334,0.6739232540130615,-0.047116491943597794,0.000259251
0.88385151,22363,29,324,663552,92.45,-0.41746409330517054,0.0007793111026330735,969,-0.03149561797423909,0.10589485,0.2,0.19401041666666666,0.6432894170284271,-0.07309021800756454,0.000259251
0.88452984,22439,29,325,665600,93.05,-0.3443452812110384,0.0006878320649169231,972,-0.030507590039633214,0.07757099,0.2,0.15120442708333334,0.6801973581314087,-0.05308271571993828,0.000259251
0.8858921800000001,22507,29,326,667648,93.27,-0.3724715504795313,0.0007203186041806475,975,-0.034121018213530384,0.09819405,0.2,0.1591796875,0.6872869431972504,-0.053730081766843796,0.000259251
0.88435288,22574,29,327,669696,92.95,-0.3895290846315523,0.0007457315817494722,978,-0.027756138656210776,0.0657254,0.2,0.14453125,0.6724440455436707,-0.06064031645655632,0.000259251
0.8692286200000001,22637,29,328,671744,94.51,-0.4748180607954661,0.0005284758126435918,981,-0.033247406769078225,0.0643234,0.2,0.1865234375,0.7955994755029678,-0.06959367543458939,0.000259251
0.8595837199999999,22705,29,329,673792,95.3,-0.5405438536157211,0.00044971997279693216,984,-0.033046598449194185,0.08110132,0.2,0.20751953125,0.8364781588315964,-0.07585155963897705,0.000259251
0.86793041,22772,29,330,675840,96.83,-0.4354209943364064,0.0006285455268274139,987,-0.030238754698075354,0.07522148,0.2,0.17431640625,0.7751574367284775,-0.04388159140944481,0.000259251
0.86867011,22839,29,331,677888,97.41,-0.42017867726584274,0.0005213382140330699,990,-0.0250153658077276,0.08576909,0.2,0.17220052083333334,0.8217806220054626,-0.05211003124713898,0.000259251
0.8751307700000001,22905,29,332,679936,96.02,-0.32345229961598915,0.0006439427503816356,993,-0.029513508144494455,0.07278145,0.2,0.14046223958333334,0.76018887758255,-0.059441421180963516,0.000259251
0.8926630699999998,22972,29,333,681984,93.83,-0.29110346222296357,0.0005675487157835354,996,-0.026913906486394506,0.06311728,0.2,0.13216145833333334,0.7768018990755081,-0.032708752900362015,0.000259251
0.9036137199999998,23045,29,334,684032,90.92,-0.21703055927840373,0.0005874157839874291,999,-0.025898612875607796,0.06815639,0.2,0.10465494791666667,0.7397336661815643,-0.03874807059764862,0.000259251
0.91333675,23110,29,335,686080,89.91,-0.24242951472600302,0.0006500046223057628,1002,-0.0290904653375037,0.06687231,0.2,0.11572265625,0.7282195091247559,-0.06602205336093903,0.000259251
0.9196655799999999,23173,29,336,688128,89.59,-0.3053836189210415,0.0005598057384001246,1005,-0.029683417689132813,0.06530225,0.2,0.12760416666666666,0.761083796620369,-0.04431260749697685,0.000259251
0.9219784700000001,23238,29,337,690176,93.37,-0.3148236822647353,0.0006045103083730888,1008,-0.029696981247980148,0.06262432,0.2,0.14111328125,0.754076361656189,-0.05310033634305,0.000259251
0.9293606799999999,23303,29,338,692224,92.89,-0.4427583835398157,0.0007222770391308586,1011,-0.029407024626076844,0.09196498,0.2,0.18994140625,0.7208268344402313,-0.07376664876937866,0.000259251
0.9331616799999998,23377,29,339,694272,92.52,-0.21606667006077865,0.0007880615564014685,1014,-0.024809925836355735,0.09365746,0.2,0.11149088541666667,0.6206090450286865,-0.043842099606990814,0.000259251
0.9210674899999998,23451,29,340,696320,92.3,-0.21224432384284833,0.0006905675615295573,1017,-0.022883878225305427,0.07719292,0.2,0.10872395833333333,0.6922746002674103,-0.016561437398195267,0.000259251
0.9251556600000002,23514,29,341,698368,88.89,-0.29590926443537074,0.0005563703666666697,1020,-0.023919808872354526,0.06382456,0.2,0.12141927083333333,0.773288905620575,-0.027951842173933983,0.000259251
0.9199377500000001,23578,29,342,700416,93.4,-0.33819703105837107,0.0006029179003235186,1023,-0.023970562925872702,0.07538599,0.2,0.13883463541666666,0.7716381996870041,-0.056739699095487595,0.000259251
0.9119885000000001,23646,29,343,702464,95.04,-0.5806421125307679,0.0006660678979339233,1026,-0.038426300966724135,0.0704211,0.2,0.21061197916666666,0.7580995112657547,-0.06808285415172577,0.000259251
0.8995421099999998,23712,29,344,704512,95.26,-0.40900807082653046,0.0007884693941377918,1029,-0.029542723428069923,0.064190805,0.2,0.14583333333333334,0.6879500448703766,-0.04481350630521774,0.000259251
0.8883338500000002,23786,29,345,706560,96.13,-0.3709157832587759,0.0007128602107210705,1032,-0.03224222045779849,0.09306705,0.2,0.16959635416666666,0.7339851260185242,-0.07097707688808441,0.000259251
0.8872393199999999,23846,29,346,708608,94.97,-0.40333203754077357,0.0006192504461068893,1035,-0.02829346157765637,0.08526139,0.2,0.17350260416666666,0.7330598533153534,-0.04456675797700882,0.000259251
0.8758425000000001,23911,29,347,710656,91.64,-0.38365829829126596,0.0004813063187611988,1038,-0.030967312447804336,0.058776442,0.2,0.16357421875,0.8089919984340668,-0.05218257009983063,0.000259251
0.8697735,23983,29,348,712704,92.91,-0.41243902655939263,0.0005754908470407827,1041,-0.02818998380098492,0.08612397,0.2,0.15771484375,0.7786702066659927,-0.07217687368392944,0.000259251
0.8803348099999999,24053,29,349,714752,95.29,-0.4694839483126998,0.0004450841802281502,1044,-0.033387195823403694,0.07568331,0.2,0.16650390625,0.8324601650238037,-0.05570235475897789,0.000259251
0.9015961599999999,24118,29,350,716800,97.61,-0.5248009146501621,0.000560177077507736,1047,-0.03732366373878904,0.0714166,0.2,0.19466145833333334,0.7927306890487671,-0.06962684541940689,0.000259251
0.8937052199999997,24186,29,351,718848,97.52,-0.4611160097022851,0.0006635120353166712,1050,-0.03714200338193526,0.081120886,0.2,0.17513020833333334,0.7422190010547638,-0.05359100550413132,0.000259251
0.8999075099999999,24253,29,352,720896,98.47,-0.3857254784864684,0.00043578708831167506,1053,-0.030681421019835398,0.063165985,0.2,0.16617838541666666,0.8144254833459854,-0.05226369947195053,0.000259251
0.8989849200000002,24310,29,353,722944,95.85,-0.4005626852934559,0.000539598091715258,1056,-0.027117185207316652,0.064505786,0.2,0.1474609375,0.8172137886285782,-0.06767774373292923,0.000259251
0.8799799300000001,24384,29,354,724992,92.71,-0.3075590332349141,0.0005588739165129178,1059,-0.026593301125103608,0.064735256,0.2,0.1201171875,0.7808893024921417,-0.05700729042291641,0.000259251
0.8930198300000001,24452,29,355,727040,92.44,-0.3149881227873266,0.0005131838312687856,1062,-0.02756398675652842,0.07326642,0.2,0.13313802083333334,0.7822953462600708,-0.04891321808099747,0.000259251
0.8914677200000001,24518,29,356,729088,90.14,-0.34877056380112964,0.0006025198599672876,1065,-0.02797434931077684,0.081141144,0.2,0.14127604166666666,0.7755144238471985,0.010462318547070026,0.000259251
0.8981675,24584,29,357,731136,91.14,-0.3205727899136643,0.000707579653559757,1068,-0.028811619587941095,0.08012404,0.2,0.13199869791666666,0.7282572388648987,-0.04343822970986366,0.000259251
0.8970717100000001,24651,29,358,733184,90.83,-0.3608072485464315,0.0005457075768996825,1071,-0.03307225064296896,0.084901646,0.2,0.154296875,0.7983554601669312,-0.037080056965351105,0.000259251
0.8843596700000002,24716,29,359,735232,89.96,-0.3365434867640336,0.0004294045703924591,1074,-0.0232904140818088,0.06057451,0.2,0.14453125,0.8267922401428223,-0.043481819331645966,0.000259251
0.89267298,24788,29,360,737280,92.76,-0.3419571357468764,0.000694316307696378,1077,-0.02882507710213152,0.083384395,0.2,0.14599609375,0.7273723483085632,-0.07287106662988663,0.000259251
0.8824823900000002,24854,29,361,739328,93.96,-0.42450548832615215,0.0006129848084128753,1080,-0.033710304589476436,0.07602054,0.2,0.17268880208333334,0.7559414654970169,-0.04402238875627518,0.000259251
0.87116751,24927,29,362,741376,97.38,-0.5867092981934547,0.00034285910184432095,1083,-0.03733825344049061,0.08678865,0.2,0.21256510416666666,0.8770715519785881,-0.051900431513786316,0.000259251
0.87321465,24998,29,363,743424,99.96,-0.36967616295441985,0.00039687676250347675,1086,-0.025162383196099352,0.09878054,0.2,0.15852864583333334,0.872999370098114,-0.04104242101311684,0.000259251
0.8651106300000001,25063,29,364,745472,99.64,-0.42423998409261304,0.0005247757024638607,1089,-0.028259000052154686,0.07353902,0.2,0.169921875,0.821224182844162,-0.057341381907463074,0.000259251
0.8590676399999999,25126,29,365,747520,98.1,-0.3158395239152014,0.0004120922646203932,1092,-0.024698359542526305,0.06793012,0.2,0.13525390625,0.8537098616361618,-0.053743526339530945,0.000259251
0.87043099,25190,29,366,749568,97.35,-0.340668061748147,0.0004163997593119954,1095,-0.026512432979264606,0.08458845,0.2,0.15315755208333334,0.8463472574949265,-0.05170607566833496,0.000259251
0.86969729,25254,29,367,751616,99.71,-0.5506971863408884,0.0008203636010269596,1098,-0.0341526247599783,0.082182646,0.2,0.1728515625,0.7189896106719971,-0.06992585211992264,0.000259251
0.8753056999999999,25316,29,368,753664,99.77,-0.5178776448592544,0.0007290164173051986,1101,-0.03392670722678304,0.07872538,0.2,0.18343098958333334,0.7646349519491196,-0.0671076700091362,0.000259251
0.8696507899999999,25385,29,369,755712,99.72,-0.39912049875905115,0.00045845145814382704,1104,-0.02744608765351586,0.07545504,0.2,0.15869140625,0.8299577087163925,-0.0305948369204998,0.000259251
0.8669121,25447,29,370,757760,104.37,-0.3768483510551353,0.0005299502443752621,1107,-0.030879511415453937,0.07986468,0.2,0.15266927083333334,0.8085898756980896,-0.04412958770990372,0.000259251
0.86115494,25506,29,371,759808,109.26,-0.5657595498487353,0.000530462214101135,1110,-0.031869212340097874,0.06929723,0.2,0.18375651041666666,0.8356925249099731,-0.07323704659938812,0.000259251
0.8731506500000001,25570,29,372,761856,102.55,-0.5386947852869829,0.0006024602216712083,1113,-0.029275386875572924,0.064068675,0.2,0.171875,0.8214191049337387,-0.060623396188020706,0.000259251
0.8613559199999998,25632,29,373,763904,100.57,-0.3713878172760208,0.0008433784397918013,1116,-0.03278688779876878,0.08472675,0.2,0.15104166666666666,0.6413379907608032,-0.05929410085082054,0.000259251
0.8680106800000001,25699,29,374,765952,98.46,-0.4075300310117503,0.0007114189123361333,1119,-0.0354443835579635,0.103474334,0.2,0.16324869791666666,0.7143169939517975,-0.053340449929237366,0.000259251
0.8839732899999998,25766,29,375,768000,95.28,-0.3573304961125056,0.0004525747067418706,1122,-0.030733287644882996,0.09671872,0.2,0.15201822916666666,0.8233954012393951,-0.04688649997115135,0.000259251
0.8800042499999998,25829,29,376,770048,91.7,-0.376516234750549,0.000637980337614863,1125,-0.03592345585154059,0.076045364,0.2,0.15771484375,0.774727076292038,-0.052888933569192886,0.000259251
0.8903788699999999,25901,29,377,772096,91.92,-0.27742060041055083,0.0005048437756158819,1128,-0.02723411488113925,0.06572861,0.2,0.12337239583333333,0.7986477762460709,-0.05277407914400101,0.000259251
0.8987578499999997,25974,29,378,774144,91.33,-0.3027785560116172,0.00044014228054341703,1131,-0.02836427684330071,0.07289928,0.2,0.13118489583333334,0.824212059378624,-0.047370053827762604,0.000259251
0.8960395000000001,26036,29,379,776192,91.12,-0.37966185885791975,0.0006125547261035535,1134,-0.03398379645659588,0.06450039,0.2,0.15218098958333334,0.7760947793722153,-0.05615108832716942,0.000259251
0.89758594,26103,29,380,778240,93.68,-0.5017909854650497,0.0004134905924123207,1137,-0.03770871957143148,0.067028955,0.2,0.18229166666666666,0.8502153158187866,-0.06063230335712433,0.000259251
0.8995336099999998,26165,29,381,780288,95.67,-0.43516352741668624,0.0007248893343785312,1140,-0.0356451702148964,0.085399225,0.2,0.17024739583333334,0.7457882165908813,-0.06422588229179382,0.000259251
0.9091889999999999,26244,29,382,782336,96.39,-0.4408988142386079,0.000679789552729441,1143,-0.03064956102753058,0.07516288,0.2,0.17708333333333334,0.7531082779169083,-0.04159349575638771,0.000259251
0.90239589,26318,29,383,784384,97.29,-0.35686806961894035,0.000718302914568388,1146,-0.03376016248754846,0.07883897,0.2,0.1572265625,0.7505932152271271,-0.04951650649309158,0.000259251
0.89949338,26412,29,384,786432,97.8,-0.46838176685074967,0.0006968799843889428,1149,-0.03736407584316718,0.08765513,0.2,0.18798828125,0.7317469120025635,-0.052492134273052216,0.000259251
0.8848626700000001,26495,29,385,788480,96.29,-0.524108691761891,0.0005767906510906565,1152,-0.03636042211049547,0.09653133,0.2,0.18131510416666666,0.8055574744939804,-0.05952423810958862,0.000259251
0.8973596599999998,26582,29,386,790528,93.87,-0.3601205893792212,0.0005167824003062075,1155,-0.024218696727378603,0.092285976,0.2,0.14567057291666666,0.8295372873544693,-0.04450724273920059,0.000259251
0.9128566600000001,26662,29,387,792576,94.93,-0.27495698429023224,0.0006599836330375789,1158,-0.027087813379087795,0.078382656,0.2,0.12190755208333333,0.6749474406242371,-0.03376733884215355,0.000259251
0.9250784200000003,26728,29,388,794624,92.71,-0.36850312833363813,0.0007095087153174973,1161,-0.027077939244918525,0.09236424,0.2,0.17317708333333334,0.7126184403896332,-0.03563423454761505,0.000259251
0.93591409,26798,29,389,796672,89.58,-0.2735722918684284,0.0005035341008200097,1164,-0.029090881396162633,0.07467711,0.2,0.1201171875,0.7839969247579575,-0.04273374006152153,0.000259251
0.9305041100000001,26855,29,390,798720,95.16,-0.36356713188191253,0.0005352761387863817,1167,-0.0287492241380581,0.07468559,0.2,0.14225260416666666,0.7816786468029022,-0.05180918425321579,0.000259251
0.92248631,26912,29,391,800768,95.99,-0.638480399424831,0.0005914399544053595,1170,-0.03331145261957621,0.0695212,0.2,0.19303385416666666,0.8114060610532761,-0.07730036228895187,0.000259251
0.9184213100000003,27000,29,392,802816,95.0,-0.32347503552834195,0.0005459807680381346,1173,-0.02512454647027577,0.07554847,0.2,0.13899739583333334,0.7884449064731598,-0.02928965911269188,0.000259251
