time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/loss,train/clip_range,train/n_updates,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate,train/clip_fraction
492,1007616,33015,0.74857281,162.72,30,-0.09113679081201553,0.2,4910,0.7727769762277603,1.407218,-0.07808081280090846,0.0019498166313496768,-0.35905611803755166,0.0003,0.485888671875
493,1009664,33074,0.76164195,172.54,30,-0.10847992449998856,0.2,4920,0.7652765363454819,1.4882044,-0.08173312045400963,0.0018659071654838044,-0.5418145850300788,0.0003,0.56103515625
494,1011712,33143,0.74877773,175.2,30,-0.0971931591629982,0.2,4930,0.8609437346458435,1.3191855,-0.0865371780761052,0.0014175075726598151,-0.6114976013079285,0.0003,0.61689453125
495,1013760,33200,0.7405169499999998,172.81,30,-0.08832048624753952,0.2,4940,0.7129844427108765,1.3301213,-0.08131186344544403,0.002711805184662808,-0.47653400227427484,0.0003,0.55234375
496,1015808,33262,0.7109185500000003,173.32,30,-0.08728311210870743,0.2,4950,0.7768850922584534,1.429145,-0.08184699830599129,0.002160009781982808,-0.45954993050545456,0.0003,0.55849609375
497,1017856,33329,0.6901609500000002,171.06,30,-0.1041894257068634,0.2,4960,0.6575367450714111,1.3689506,-0.0788383342733141,0.0019522049356964998,-0.611526727490127,0.0003,0.604931640625
498,1019904,33392,0.6692473999999998,168.61,30,-0.11689085513353348,0.2,4970,0.6662473678588867,1.4249731,-0.08282166652788873,0.002631744228892785,-0.47154674865305424,0.0003,0.5642578125
499,1021952,33456,0.63786101,165.61,30,-0.10657209157943726,0.2,4980,0.6102202236652374,1.4139991,-0.08339108374202624,0.002940023124756408,-0.5963548768311739,0.0003,0.584033203125
500,1024000,33518,0.6309771,164.45,30,-0.12678663432598114,0.2,4990,0.6072063148021698,1.664475,-0.08509548880392685,0.0025196089507517174,-0.4860581045038998,0.0003,0.56630859375
501,1026048,33582,0.62000904,160.18,30,-0.06910789757966995,0.2,5000,0.7334756851196289,1.3467346,-0.08386078616895247,0.001743285787597415,-0.5583351127803325,0.0003,0.578173828125
502,1028096,33644,0.6232394800000001,163.79,30,-0.11751355975866318,0.2,5010,0.707689642906189,1.5795585,-0.08756016391562298,0.0017018592790918774,-0.5827761562541127,0.0003,0.597314453125
503,1030144,33706,0.6326376100000001,172.43,30,-0.10754641890525818,0.2,5020,0.7421855628490448,1.3013563,-0.09314496793667786,0.001872591434585047,-0.5721269120462239,0.0003,0.613427734375
504,1032192,33769,0.65167384,172.34,30,-0.098561130464077,0.2,5030,0.7486975193023682,1.2801924,-0.09050143214699347,0.0015879281641900888,-0.6250187003053724,0.0003,0.61328125
505,1034240,33833,0.6891593899999999,173.55,30,-0.1167413592338562,0.2,5040,0.7600437700748444,1.5587206,-0.09484001985983923,0.001977741423252155,-0.5046188088133932,0.0003,0.5828125
506,1036288,33897,0.7038439,175.05,30,-0.09543322026729584,0.2,5050,0.765519306063652,1.5243274,-0.09354352967056911,0.0022820313777629055,-0.5070975355803966,0.0003,0.600439453125
507,1038336,33960,0.73123678,175.06,30,-0.015496778301894665,0.2,5060,0.685005784034729,1.4917228,-0.08244560009625275,0.0026168081156356495,-0.3980887942016125,0.0003,0.540625
508,1040384,34022,0.6905275499999999,154.77,30,-0.10807392001152039,0.2,5070,0.7010557651519775,1.8771477,-0.0861061280069407,0.002479527367904666,-0.44753421610221267,0.0003,0.577880859375
509,1042432,34084,0.6938039899999999,144.04,30,-0.11835703998804092,0.2,5080,0.5758231580257416,1.4976119,-0.08333219010091852,0.0037925543772871608,-0.37787329708226025,0.0003,0.531884765625
510,1044480,34151,0.68826979,132.3,30,-0.1189456358551979,0.2,5090,0.6628293991088867,1.7485789,-0.08376260704826563,0.002956047229235992,-0.3936343292240053,0.0003,0.530419921875
511,1046528,34209,0.6701121499999999,127.33,30,-0.11051709949970245,0.2,5100,0.7091821134090424,2.5356538,-0.0875244263879722,0.0027116400942759356,-0.39143191794864834,0.0003,0.514501953125
512,1048576,34269,0.6826803699999999,129.84,30,-0.1214553490281105,0.2,5110,0.7924628555774689,1.400328,-0.08306309229519684,0.002381394345138688,-0.41580815045163033,0.0003,0.527587890625
513,1050624,34325,0.66906962,129.63,30,-0.12319927662611008,0.2,5120,0.7797178477048874,1.2889934,-0.08930920292623341,0.0023134117876907113,-0.4793783855624497,0.0003,0.55908203125
514,1052672,34386,0.68340046,133.64,30,-0.07399222999811172,0.2,5130,0.7173241078853607,1.2066238,-0.07696361796406563,0.0028391228239343035,-0.4482548086438328,0.0003,0.51220703125
515,1054720,34448,0.7044965999999999,140.16,30,-0.11988401412963867,0.2,5140,0.8108997493982315,1.3862293,-0.0860203609772725,0.0019235351934185018,-0.45673516327515246,0.0003,0.5185546875
516,1056768,34527,0.7074849799999999,142.92,30,-0.10977225005626678,0.2,5150,0.769859254360199,1.304453,-0.08295106486766599,0.002276450369390659,-0.48103265520185234,0.0003,0.551611328125
517,1058816,34595,0.71967639,147.39,30,-0.12322532385587692,0.2,5160,0.6187532246112823,1.424902,-0.08686647767317482,0.00293269712383335,-0.4008534169290215,0.0003,0.52822265625
518,1060864,34665,0.66292131,136.78,30,-0.07865461707115173,0.2,5170,0.7041623890399933,1.8565205,-0.08545670853345655,0.0025355368248710874,-0.436925264634192,0.0003,0.534619140625
519,1062912,34727,0.65653105,132.63,30,-0.1035858616232872,0.2,5180,0.42140889167785645,1.5571706,-0.08627747463178821,0.004083846126741264,-0.4071886986959726,0.0003,0.563525390625
520,1064960,34784,0.6668948400000001,136.26,30,-0.10791483521461487,0.2,5190,0.5656022429466248,1.359137,-0.08020715030725115,0.003444009360464406,-0.3742751385550946,0.0003,0.513720703125
521,1067008,34846,0.6717540100000001,131.95,30,-0.11102686822414398,0.2,5200,0.7750719487667084,1.2163656,-0.08504508414480369,0.0022812511280790202,-0.49953029165044427,0.0003,0.5529296875
522,1069056,34906,0.67535063,131.43,30,-0.07544822990894318,0.2,5210,0.6961990296840668,1.6741848,-0.07270304001285695,0.0026919802392512794,-0.3847827912773937,0.0003,0.4890625
523,1071104,34965,0.65963483,128.7,30,-0.07846127450466156,0.2,5220,0.7047179639339447,1.5077428,-0.08734315213514492,0.0028774290243745782,-0.40381213473156097,0.0003,0.53837890625
524,1073152,35035,0.6712656699999999,129.41,30,-0.11546055972576141,0.2,5230,0.7243799269199371,1.6698216,-0.08427900436217897,0.002352316244468966,-0.3667183228302747,0.0003,0.523388671875
525,1075200,35096,0.69272018,137.65,30,-0.08776701986789703,0.2,5240,0.6319175660610199,1.427741,-0.08279785874765366,0.0030094989695498954,-0.39195668008178475,0.0003,0.514990234375
526,1077248,35159,0.7048816799999998,141.1,30,-0.11105174571275711,0.2,5250,0.7569220662117004,2.339032,-0.08606196910259314,0.0019706343722646126,-0.4657156073488295,0.0003,0.540966796875
527,1079296,35220,0.6915595499999999,141.28,30,-0.09936761111021042,0.2,5260,0.6922928988933563,1.3359725,-0.08650709245994222,0.0027229646948399022,-0.4171016281936318,0.0003,0.5267578125
528,1081344,35281,0.69231335,142.5,30,-0.09910819679498672,0.2,5270,0.5905512571334839,1.6125817,-0.08315300927788485,0.0027332952227880013,-0.4587239624001086,0.0003,0.56982421875
529,1083392,35347,0.7009952199999998,146.7,30,-0.08161170780658722,0.2,5280,0.6646565496921539,1.452754,-0.08931513393763453,0.0023651339281059334,-0.42801993461325766,0.0003,0.5623046875
530,1085440,35415,0.7045243400000001,146.17,30,-0.09036290645599365,0.2,5290,0.7784913331270218,1.5308013,-0.088994026806904,0.0019854629012115766,-0.40987499449402093,0.0003,0.54287109375
531,1087488,35475,0.73604978,151.96,30,-0.07143175601959229,0.2,5300,0.8218221515417099,1.445931,-0.08254569893470035,0.001920541949220933,-0.39854805283248423,0.0003,0.497607421875
532,1089536,35538,0.7420620300000002,145.67,30,-0.1089826300740242,0.2,5310,0.7801181823015213,1.4440423,-0.08796389479539357,0.0021288985388309813,-0.41082526692189275,0.0003,0.530224609375
533,1091584,35603,0.65562744,122.75,30,-0.11121716350317001,0.2,5320,0.7550338357686996,1.7116473,-0.08276625511061866,0.002524653110594954,-0.35470007015392185,0.0003,0.490673828125
534,1093632,35667,0.58345623,107.56,30,-0.07017923891544342,0.2,5330,0.09475213289260864,1.6149452,-0.0780069151034695,0.00517224644718226,-0.36330948285758496,0.0003,0.530126953125
535,1095680,35734,0.5843644800000001,106.19,30,-0.05881016328930855,0.2,5340,0.3930664658546448,1.6118174,-0.0751319168281043,0.003983892799442401,-0.3912588986568153,0.0003,0.543896484375
536,1097728,35800,0.5257435,97.36,30,-0.09935716539621353,0.2,5350,0.5312070250511169,1.8249621,-0.09086755183234345,0.0031051902638864703,-0.43188347537070515,0.0003,0.551708984375
537,1099776,35867,0.51753163,98.52,30,-0.10951430350542068,0.2,5360,0.44065678119659424,1.3939469,-0.08890134916873649,0.004445317994395737,-0.4015295755583793,0.0003,0.538037109375
538,1101824,35930,0.57342671,111.64,30,-0.0788174718618393,0.2,5370,0.6960983872413635,1.4283228,-0.08529300508380402,0.002460572748532286,-0.43991774087771773,0.0003,0.525048828125
539,1103872,35994,0.63440645,124.0,30,-0.11631658673286438,0.2,5380,0.7161185443401337,1.5768062,-0.08450836581760086,0.001990705270145554,-0.3846223301254213,0.0003,0.51279296875
540,1105920,36060,0.66860659,131.42,30,-0.1244485080242157,0.2,5390,0.6772011518478394,1.6724426,-0.09511633905931376,0.0028061194225301733,-0.4203237579204142,0.0003,0.57138671875
541,1107968,36125,0.6665176400000001,133.13,30,-0.10444937646389008,0.2,5400,0.6688764989376068,1.6494462,-0.08464711375418119,0.0026026743315014757,-0.3892014813609421,0.0003,0.51162109375
542,1110016,36190,0.69847493,140.32,30,-0.07827293127775192,0.2,5410,0.6009660959243774,2.9661534,-0.07557342495711054,0.0032450870730826864,-0.39004038856364787,0.0003,0.538330078125
543,1112064,36250,0.70107757,142.82,30,-0.09805760532617569,0.2,5420,0.6243421733379364,1.5757387,-0.08335621510050259,0.0026058906829348415,-0.4248147025704384,0.0003,0.5404296875
544,1114112,36312,0.6719352099999999,143.54,30,-0.10360589623451233,0.2,5430,0.6071604192256927,1.5169892,-0.07459030335012358,0.0030775368095419253,-0.40187127818353474,0.0003,0.53388671875
545,1116160,36379,0.6349400599999999,134.02,30,-0.09866487234830856,0.2,5440,0.6957147717475891,1.7004753,-0.07347775711095891,0.0031654193189751823,-0.48685008008033037,0.0003,0.53193359375
546,1118208,36445,0.6372546099999999,138.8,30,-0.09420750290155411,0.2,5450,0.6289738714694977,1.3978286,-0.08091185244265944,0.0030592273138609015,-0.3867080565076321,0.0003,0.5046875
547,1120256,36505,0.6034988899999999,135.35,30,-0.107023224234581,0.2,5460,0.7930981814861298,1.5890663,-0.08576946504181251,0.0018902956597230513,-0.5049450417980552,0.0003,0.570751953125
548,1122304,36564,0.5398641399999999,128.0,30,-0.1256352663040161,0.2,5470,0.627952367067337,1.9396044,-0.07239010717894416,0.0036968718948628522,-0.47938424088060855,0.0003,0.56142578125
549,1124352,36625,0.51726335,134.79,30,-0.10988649725914001,0.2,5480,0.582929939031601,1.2760764,-0.07181518643919844,0.003608394965704065,-0.5316553295589983,0.0003,0.565673828125
550,1126400,36692,0.52188427,136.71,30,-0.10533523559570312,0.2,5490,0.6759411692619324,1.2272303,-0.0716565053211525,0.0025084871136641595,-0.5977757005020976,0.0003,0.5759765625
551,1128448,36754,0.51489718,143.23,30,-0.10146356374025345,0.2,5500,0.7893015891313553,1.1811655,-0.0824378384713782,0.002015616911558027,-0.5640334956347942,0.0003,0.57568359375
552,1130496,36815,0.52723299,147.92,30,-0.08512087166309357,0.2,5510,0.7696710377931595,1.3950403,-0.08100323455582839,0.0020182809375910438,-0.5938701760023832,0.0003,0.6033203125
553,1132544,36874,0.52234999,146.54,30,-0.09603992849588394,0.2,5520,0.7352346777915955,1.5781726,-0.08504346424597316,0.0023665842783884726,-0.518862110003829,0.0003,0.585302734375
554,1134592,36940,0.5432386,156.72,30,-0.11066052317619324,0.2,5530,0.7810031920671463,1.4288951,-0.08975081216194666,0.0022920320625416934,-0.5379775592125953,0.0003,0.5939453125
555,1136640,37002,0.5854742,169.98,30,-0.07276833057403564,0.2,5540,0.7960011512041092,1.4170583,-0.09211781127960421,0.0018238448185002199,-0.5929797805845738,0.0003,0.61240234375
556,1138688,37061,0.6108518799999999,175.54,30,-0.11603934317827225,0.2,5550,0.8597921878099442,1.2782342,-0.08993800065363758,0.0014349494840644184,-0.695594669226557,0.0003,0.61875
557,1140736,37125,0.63842781,179.84,30,-0.10900735855102539,0.2,5560,0.7619399279356003,1.4494321,-0.09046030382160097,0.002064781797162141,-0.5260097464546561,0.0003,0.590673828125
558,1142784,37191,0.6722265599999999,183.22,30,-0.08895351737737656,0.2,5570,0.7692051976919174,1.287926,-0.09327701673319097,0.0017880045345009421,-0.5949210518971085,0.0003,0.617041015625
559,1144832,37257,0.63892918,167.24,30,-0.10928609222173691,0.2,5580,0.7254774272441864,1.353245,-0.09063968949776609,0.0020322085681982573,-0.5466199419461191,0.0003,0.618017578125
560,1146880,37321,0.59479631,163.53,30,-0.109603650867939,0.2,5590,0.4558195471763611,1.5369939,-0.07717374599305912,0.0030161327740643173,-0.4149879660923034,0.0003,0.547216796875
561,1148928,37392,0.39275087999999997,109.4,30,-0.10408562421798706,0.2,5600,0.5297896564006805,1.5634524,-0.07530789708835073,0.0025534183108902654,-0.6168937955982983,0.0003,0.62255859375
562,1150976,37457,0.32109394,89.75,30,-0.09756550937891006,0.2,5610,0.19581270217895508,1.5221151,-0.08218159665120765,0.0044672766358417,-0.44076365968212483,0.0003,0.559375
563,1153024,37521,0.3284877299999999,91.94,30,-0.1107887476682663,0.2,5620,0.22303372621536255,1.3414476,-0.0852807842195034,0.00432789172991761,-0.4642254776321352,0.0003,0.557861328125
564,1155072,37583,0.32640388000000004,90.72,30,-0.10390506684780121,0.2,5630,0.569811999797821,1.1429578,-0.08779378333711066,0.002503100308967987,-0.5180746560916305,0.0003,0.576318359375
565,1157120,37648,0.37599616,97.44,30,-0.102920763194561,0.2,5640,0.6368198990821838,1.4004481,-0.08924086045881267,0.0024863237496902,-0.5860052648000419,0.0003,0.603955078125
566,1159168,37709,0.42819359000000007,104.74,30,-0.13443368673324585,0.2,5650,0.6435108482837677,1.3756323,-0.08577936574292835,0.002489705412517651,-0.46838519228622316,0.0003,0.544189453125
567,1161216,37770,0.46091703,112.15,30,-0.11516564339399338,0.2,5660,0.5353281199932098,1.4057628,-0.08765947286156006,0.0033642661110206973,-0.4455108234658837,0.0003,0.553271484375
568,1163264,37830,0.48264898,114.8,30,-0.10958528518676758,0.2,5670,0.5653706789016724,1.6131368,-0.0854186932934681,0.0029455305244482587,-0.4309869267977774,0.0003,0.535546875
569,1165312,37895,0.38884632,86.33,30,-0.10435421764850616,0.2,5680,0.48578858375549316,1.3680232,-0.07564755955827422,0.0036594434885046214,-0.4419493407011032,0.0003,0.55009765625
570,1167360,37959,0.38408625999999996,84.07,30,-0.08337663114070892,0.2,5690,0.1413162350654602,1.5775425,-0.08299609952082392,0.005768755376629997,-0.3730199710465968,0.0003,0.53486328125
571,1169408,38026,0.3717508000000001,78.07,30,-0.10894351452589035,0.2,5700,0.3698517680168152,1.374692,-0.08777237608446739,0.00406106549417018,-0.43499601650983094,0.0003,0.54912109375
572,1171456,38089,0.37793731999999997,83.89,30,-0.11603143066167831,0.2,5710,0.4650537967681885,1.2553709,-0.0857901371899061,0.0029389294413704192,-0.43566035842522977,0.0003,0.523681640625
573,1173504,38155,0.43130756999999986,96.7,30,-0.08770311623811722,0.2,5720,0.603801816701889,1.2793008,-0.08728898882400245,0.002219009680811723,-0.5870951022952795,0.0003,0.59453125
574,1175552,38213,0.48949796000000007,110.41,30,-0.12643444538116455,0.2,5730,0.5935925543308258,1.584729,-0.08725869554036762,0.0027921911434532374,-0.447607543412596,0.0003,0.530712890625
575,1177600,38271,0.53567476,124.62,30,-0.09267113357782364,0.2,5740,0.5948126018047333,1.503387,-0.08935134936473332,0.002602660585580452,-0.44379578595981,0.0003,0.54306640625
576,1179648,38331,0.57601415,134.05,30,-0.11362717300653458,0.2,5750,0.8041818290948868,1.3586727,-0.08383129436406307,0.0016757154691731558,-0.52355643408373,0.0003,0.556787109375
577,1181696,38395,0.59303511,139.7,30,-0.10686240345239639,0.2,5760,0.7478404641151428,1.155875,-0.09173285765573383,0.0020967803107851068,-0.45403027459979056,0.0003,0.55615234375
578,1183744,38458,0.6077577300000001,144.28,30,-0.07071174681186676,0.2,5770,0.6718422174453735,1.3211021,-0.07759706286597065,0.003513390326406807,-0.3682595326565206,0.0003,0.47470703125
579,1185792,38520,0.5775334799999999,132.54,30,-0.11458411067724228,0.2,5780,0.6061736345291138,1.3809284,-0.08971612183959224,0.0027066446218668716,-0.4661293373443186,0.0003,0.55830078125
580,1187840,38582,0.5661485499999999,128.14,30,-0.11312989145517349,0.2,5790,0.33232563734054565,2.3604126,-0.08706327208783478,0.003657168771678698,-0.5017164985649287,0.0003,0.581640625
581,1189888,38650,0.5483694,122.2,30,-0.11514684557914734,0.2,5800,0.44413232803344727,2.3203719,-0.09173868471989408,0.0029362364461121616,-0.49937151400372387,0.0003,0.58857421875
582,1191936,38705,0.54656715,120.79,30,-0.12130749970674515,0.2,5810,0.5498904883861542,1.5309507,-0.09477411198895425,0.0025944523331418168,-0.5930349888280034,0.0003,0.628125
583,1193984,38767,0.5734894300000001,125.54,30,-0.12114250659942627,0.2,5820,0.6654923260211945,1.3212032,-0.09512393272307236,0.002040515700900869,-0.5356363080441952,0.0003,0.599951171875
584,1196032,38829,0.58720257,128.52,30,-0.13223542273044586,0.2,5830,0.6411505043506622,1.8040164,-0.08788633738586213,0.002919250617560465,-0.4631393916904926,0.0003,0.563818359375
585,1198080,38893,0.62307031,134.97,30,-0.11648532748222351,0.2,5840,0.7691532671451569,1.6601348,-0.0937791202130029,0.0018750829698547023,-0.5048873601481318,0.0003,0.5927734375
586,1200128,38963,0.6565096300000001,138.72,30,-0.11221148818731308,0.2,5850,0.7347286641597748,1.3571637,-0.08277291195699946,0.0025177840323522107,-0.48649605521932243,0.0003,0.549951171875
587,1202176,39021,0.6675278,136.62,30,-0.09586574137210846,0.2,5860,0.7023947238922119,1.423351,-0.08892025971435942,0.003187851639086148,-0.48500644881278276,0.0003,0.550341796875
588,1204224,39087,0.66199578,135.74,30,-0.1157175600528717,0.2,5870,0.6979049742221832,1.4931931,-0.0832923138863407,0.0026543261905317196,-0.4408720009960234,0.0003,0.519921875
589,1206272,39155,0.6568177700000001,135.76,30,-0.09565851837396622,0.2,5880,0.6723330020904541,1.2424663,-0.08484142323723062,0.0027500347649038305,-0.4788252780213952,0.0003,0.562158203125
590,1208320,39219,0.54651416,111.8,30,-0.11989033967256546,0.2,5890,0.6161224544048309,1.3478122,-0.08815229744941462,0.003098890581168234,-0.4720611544325948,0.0003,0.572216796875
591,1210368,39277,0.50637537,113.13,30,-0.09244022518396378,0.2,5900,0.1280122995376587,1.3345768,-0.08049750502977986,0.005191548195580253,-0.38447917145676913,0.0003,0.533349609375
592,1212416,39342,0.51818463,119.24,30,-0.09155891835689545,0.2,5910,0.5196623504161835,1.346469,-0.0823295502428664,0.002543108045756526,-0.6131872616708278,0.0003,0.601953125
593,1214464,39410,0.5331902800000001,125.28,30,-0.12395207583904266,0.2,5920,0.7021731436252594,1.2925813,-0.09314375737449154,0.002134628543353756,-0.5834102118387818,0.0003,0.6080078125
594,1216512,39472,0.53984923,128.86,30,-0.12474974989891052,0.2,5930,0.7278132438659668,1.7913482,-0.09552863068820443,0.0016934803012190968,-0.4380819686688483,0.0003,0.592138671875
595,1218560,39536,0.54670234,127.93,30,-0.10939286649227142,0.2,5940,0.671433836221695,1.389448,-0.08715987081523054,0.002926459495574818,-0.49109351700171827,0.0003,0.56259765625
596,1220608,39592,0.5894117999999999,134.91,30,-0.09763795882463455,0.2,5950,0.7175688743591309,3.0189645,-0.08167540602444205,0.0026444373246704346,-0.4012104059569538,0.0003,0.5220703125
597,1222656,39654,0.64888937,146.74,30,-0.10318996012210846,0.2,5960,0.7726315259933472,1.282383,-0.08028598813689314,0.0018975617414980662,-0.3921772804111242,0.0003,0.485986328125
598,1224704,39711,0.6872529399999999,152.83,30,-0.1189420074224472,0.2,5970,0.7683874070644379,1.2493289,-0.08749009573657532,0.0023777685046297847,-0.46756167989224195,0.0003,0.550244140625
599,1226752,39773,0.7456080199999999,162.35,30,-0.09252606332302094,0.2,5980,0.8646988868713379,1.1739781,-0.08702265827159864,0.0017238894361071289,-0.5123109620064497,0.0003,0.5400390625
600,1228800,39838,0.7237702700000002,152.61,30,-0.10896099358797073,0.2,5990,0.8566519767045975,1.4310478,-0.09190940236439929,0.0017130631529653328,-0.5752058794721961,0.0003,0.582373046875
601,1230848,39911,0.7398668300000001,148.24,30,-0.10226655751466751,0.2,6000,0.7364457845687866,1.4485304,-0.09019874459481798,0.0029448918234265876,-0.43157557900995014,0.0003,0.543359375
602,1232896,39974,0.72441506,146.42,30,-0.10981154441833496,0.2,6010,0.8176927864551544,1.3791015,-0.08984969822340645,0.0021133615509825177,-0.486527135130018,0.0003,0.549365234375
603,1234944,40036,0.6855183500000002,147.74,30,-0.12570594251155853,0.2,6020,0.592115581035614,1.4470842,-0.08633112537208945,0.00331782948160253,-0.45726742409169674,0.0003,0.573486328125
604,1236992,40100,0.6195834699999999,137.63,30,-0.0978744700551033,0.2,6030,0.6300866603851318,1.7026496,-0.08237762750359252,0.003240073947381461,-0.5472155932337046,0.0003,0.59501953125
605,1239040,40170,0.56752276,124.02,30,-0.1119639053940773,0.2,6040,0.630230188369751,1.3709741,-0.08299151469545904,0.0029639236596267437,-0.5982647895812988,0.0003,0.6009765625
606,1241088,40235,0.5416140100000001,122.0,30,-0.09486377984285355,0.2,6050,0.46228551864624023,2.0553098,-0.08429998455103486,0.003867132125014905,-0.4990030424669385,0.0003,0.570654296875
607,1243136,40299,0.5380807900000001,120.46,30,-0.12554694712162018,0.2,6060,0.5022739470005035,1.2346828,-0.09145128720265347,0.003459298056259286,-0.47650953037664295,0.0003,0.572412109375
608,1245184,40365,0.55288298,124.44,30,-0.1128288209438324,0.2,6070,0.6100852191448212,1.5480589,-0.08462519989698195,0.003300753026996972,-0.4299590954557061,0.0003,0.534765625
609,1247232,40429,0.58361304,122.93,30,-0.10931859910488129,0.2,6080,0.7180005311965942,1.2664275,-0.09326763158314862,0.002162070508347824,-0.5848671435378492,0.0003,0.611962890625
610,1249280,40485,0.62304103,130.67,30,-0.1316589117050171,0.2,6090,0.7458429336547852,1.7868017,-0.09204444726929069,0.0024011879020690687,-0.5366232432425022,0.0003,0.597314453125
611,1251328,40553,0.6548158500000001,138.03,30,-0.12510330975055695,0.2,6100,0.7863016575574875,1.6737571,-0.09240941976895556,0.0020693227797892177,-0.5634994791820646,0.0003,0.5908203125
612,1253376,40617,0.6686510200000001,145.9,30,-0.11521776020526886,0.2,6110,0.7994889616966248,1.3469357,-0.0854766246251529,0.0021514733154617714,-0.6511589632369578,0.0003,0.605908203125
613,1255424,40686,0.6859193800000001,148.61,30,-0.08925950527191162,0.2,6120,0.8185499906539917,1.1314337,-0.07774155114311725,0.0021207700940067296,-0.3733832415658981,0.0003,0.460498046875
614,1257472,40753,0.69980604,159.42,30,-0.09220592677593231,0.2,6130,0.7354172170162201,1.4112554,-0.08871034953626804,0.002826147173618665,-0.5108363255858421,0.0003,0.562255859375
615,1259520,40818,0.69749467,163.53,30,-0.11696308851242065,0.2,6140,0.8286478221416473,1.300683,-0.09029642052191775,0.0016792494547189563,-0.631998299434781,0.0003,0.603076171875
616,1261568,40883,0.6912015300000001,157.87,30,-0.11198554188013077,0.2,6150,0.7219095230102539,1.4103566,-0.09333823059569113,0.0028608752225409264,-0.4795110760256648,0.0003,0.582470703125
617,1263616,40948,0.6592317599999999,153.3,30,-0.09475551545619965,0.2,6160,0.6079072952270508,2.1269062,-0.08234900907846168,0.003300045838477672,-0.3732425957452506,0.0003,0.51318359375
618,1265664,41011,0.6370427200000001,150.38,30,-0.11493796855211258,0.2,6170,0.5821755826473236,1.501224,-0.08264193373324816,0.003602018174933619,-0.446597642544657,0.0003,0.548388671875
619,1267712,41074,0.6411763799999999,152.23,30,-0.1043870821595192,0.2,6180,0.7129569351673126,1.0978978,-0.08212087616557255,0.0022931739547857434,-0.5775927837006748,0.0003,0.589453125
620,1269760,41130,0.65687146,155.06,30,-0.10585996508598328,0.2,6190,0.7734759747982025,1.5322421,-0.08685192457342054,0.002179394449922256,-0.5215784394182265,0.0003,0.5619140625
621,1271808,41199,0.6415688399999999,151.64,30,-0.13674762845039368,0.2,6200,0.7868857532739639,1.345977,-0.09531513340189121,0.0021655582728271837,-0.5983180117793381,0.0003,0.6125
622,1273856,41257,0.64734173,148.03,30,-0.1007407084107399,0.2,6210,0.6478478312492371,1.6708114,-0.08910538860654924,0.002543473474906932,-0.521460334956646,0.0003,0.58857421875
623,1275904,41319,0.6510807899999999,152.5,30,-0.0771440714597702,0.2,6220,0.6946268975734711,1.5561557,-0.08585700257390272,0.002521958052238915,-0.47799865948036313,0.0003,0.548779296875
624,1277952,41381,0.6783286900000001,157.77,30,-0.10478638857603073,0.2,6230,0.7149946391582489,1.6012715,-0.09351106885587797,0.0021826001389854354,-0.49598858803510665,0.0003,0.55908203125
625,1280000,41441,0.6886738699999999,159.7,30,-0.10672147572040558,0.2,6240,0.7593589425086975,1.2969325,-0.08762494593975134,0.0021234392472251782,-0.457817486487329,0.0003,0.55078125
626,1282048,41499,0.68824742,157.14,30,-0.10775094479322433,0.2,6250,0.6746291816234589,1.4801415,-0.08167989600042347,0.002472229570048512,-0.4547453516162932,0.0003,0.55087890625
627,1284096,41570,0.6976708600000001,156.54,30,-0.13074617087841034,0.2,6260,0.6237194836139679,1.3795006,-0.08363560028956271,0.002657829429881531,-0.4608094235882163,0.0003,0.550732421875
628,1286144,41629,0.70917562,161.4,30,-0.08518221974372864,0.2,6270,0.7450028955936432,1.3352461,-0.08568293092248495,0.0022024931273335823,-0.49087384436279535,0.0003,0.56533203125
629,1288192,41692,0.7182040399999998,165.08,30,-0.11475013941526413,0.2,6280,0.6345109343528748,2.0771291,-0.0852010929491371,0.0026264309524776765,-0.4688389544375241,0.0003,0.550537109375
630,1290240,41762,0.7087582000000002,169.06,30,-0.1229919046163559,0.2,6290,0.7422280311584473,1.5210131,-0.08770773432042915,0.0020465010058615006,-0.5344421713612973,0.0003,0.582958984375
631,1292288,41826,0.6994324999999998,167.94,30,-0.08873707056045532,0.2,6300,0.762594923377037,1.53478,-0.09259382393211127,0.0019581762593588793,-0.5789706680923701,0.0003,0.60126953125
632,1294336,41889,0.7158809999999999,171.56,30,-0.11544595658779144,0.2,6310,0.7365418672561646,1.4222708,-0.0828568694239948,0.0020351043462142116,-0.44531908445060253,0.0003,0.55673828125
633,1296384,41946,0.7151857999999998,173.39,30,-0.1068606823682785,0.2,6320,0.7257156372070312,1.5529265,-0.09227951069478876,0.002160496369106113,-0.492317327298224,0.0003,0.5798828125
634,1298432,42015,0.7201975200000001,175.03,30,-0.0983104258775711,0.2,6330,0.7359178960323334,1.2953752,-0.08944413311546669,0.0023138187625590945,-0.5110305523499846,0.0003,0.580419921875
635,1300480,42075,0.71317996,177.28,30,-0.14050784707069397,0.2,6340,0.7320708930492401,1.596914,-0.08702719755819999,0.002508137683980749,-0.47993926955386995,0.0003,0.55712890625
636,1302528,42136,0.7148498700000002,179.28,30,-0.11501981317996979,0.2,6350,0.7461656033992767,1.5485684,-0.0886818604223663,0.0024357053116546012,-0.5192284369841218,0.0003,0.56845703125
