rollout/ep_rew_mean,time/total_timesteps,time/episodes
0.2040517899999999,258359,7400
0.20425266,258847,7420
0.19640705,259381,7440
0.20761473,260608,7460
0.2163244999999999,261729,7480
0.22123102,262525,7500
0.2422350899999999,263867,7520
0.25020891,264728,7540
0.25814977,265855,7560
0.2487041599999999,267254,7580
0.25266359,268284,7600
0.25985511,269742,7620
0.26130148,270464,7640
0.23795905,271320,7660
0.23856543,272105,7680
0.23998034,273190,7700
0.2213876299999999,273951,7720
0.23832493,275093,7740
0.25940787,276181,7760
0.25301274,276933,7780
0.23348109,277930,7800
0.25238294,279071,7820
0.26652378,280496,7840
0.26874959,281541,7860
0.28866018,282678,7880
0.2807565000000001,283288,7900
0.26714617,284352,7920
0.25575531,285518,7940
0.2529403,286656,7960
0.24583437,287771,7980
0.2464643199999999,288296,8000
0.24956869,289354,8020
0.2304527999999999,290295,8040
0.23053202,291339,8060
0.23511819,292246,8080
0.26853018,293276,8100
0.2710049,294513,8120
0.29058037,295665,8140
0.28488556,296940,8160
0.2884699699999999,297967,8180
0.27767839,298799,8200
0.29136512,299888,8220
0.28995621,301089,8240
0.29319953,301976,8260
0.28197469,302905,8280
0.2892999199999999,304137,8300
0.2731534399999999,305089,8320
0.2629591899999999,306007,8340
0.24491713,306675,8360
0.25619748,307811,8380
0.25529824,308911,8400
0.2616369799999999,310085,8420
0.27337277,311134,8440
0.3065595,312352,8460
0.31126018,313446,8480
0.30479029,314382,8500
0.30905846,315241,8520
0.32200898,316685,8540
0.30688881,317884,8560
0.31275105,318938,8580
0.33043344,320397,8600
0.3234180399999999,321360,8620
0.3217014699999999,322586,8640
0.33030395,323696,8660
0.3369801800000001,324982,8680
0.33517304,326390,8700
0.35156634,327775,8720
0.3433180799999999,328890,8740
0.35871923,330200,8760
0.3614101,331674,8780
0.36496089,332749,8800
0.3667566899999999,333833,8820
0.3835277199999999,335179,8840
0.36760167,336386,8860
0.36346447,337889,8880
0.3838833600000001,339891,8900
0.39582941,341280,8920
0.39716453,342611,8940
0.44537438,344318,8960
0.43747304,345419,8980
0.4221486800000001,346797,9000
0.44240653,348881,9020
0.43738735,350785,9040
0.3939544399999999,352147,9060
0.43158943,353934,9080
0.4282678099999999,355432,9100
0.4407935,357706,9120
0.44716469,359576,9140
0.4685249699999999,361386,9160
0.4545732299999999,363018,9180
0.44670715,364350,9200
0.40482997,365860,9220
0.3806509,366941,9240
0.3801982900000001,369437,9260
0.3608178900000001,370712,9280
0.372816,372262,9300
0.35494036,373788,9320
0.37449623,375145,9340
0.37914121,377395,9360
0.3824351099999999,379008,9380
0.40037889,380621,9400
0.42836212,381811,9420
0.4462648,383615,9440
0.46692046,385686,9460
0.4959731600000001,387346,9480
0.4959644599999999,389003,9500
0.52045081,391323,9520
0.5530105700000001,393915,9540
0.54023707,395532,9560
0.5649640499999999,397469,9580
0.5950786899999999,399605,9600
0.64544642,402014,9620
0.60884905,403413,9640
0.59318781,405124,9660
0.5876017000000001,407686,9680
0.51065143,408527,9700
0.4334708999999999,409635,9720
0.4718913299999999,411453,9740
0.4781153199999999,413644,9760
0.4417515899999999,414851,9780
0.44094561,415567,9800
0.4762875099999999,417270,9820
0.41122252,418342,9840
0.3738327999999999,419193,9860
0.38672449,420841,9880
0.4466751499999999,422416,9900
0.4568859199999999,425493,9920
0.4842227099999999,427603,9940
0.51556897,428835,9960
0.5221640599999999,430885,9980
0.51580391,432914,10000
0.4555000199999999,434057,10020
0.4555628399999999,436080,10040
0.48210537,437860,10060
0.49402025,440311,10080
0.4889297399999999,441846,10100
0.5160549,443118,10120
0.51616627,444663,10140
0.4940931899999999,446387,10160
0.4868378999999999,448511,10180
0.49660462,450138,10200
0.49964182,451773,10220
0.5307712,453673,10240
0.53737127,455057,10260
0.53988603,456804,10280
0.5593819000000001,458538,10300
0.59960013,460310,10320
0.61043744,462531,10340
0.62263811,463944,10360
0.63816296,466425,10380
0.62865052,468108,10400
0.6155550000000001,470889,10420
0.62966742,473033,10440
0.6233256600000001,474461,10460
0.6105469600000001,476234,10480
0.58198052,477842,10500
0.55761279,479148,10520
0.52851543,481480,10540
0.52003627,483447,10560
0.4901831199999999,484819,10580
0.49939398,486410,10600
0.532302,488630,10620
0.5007230699999999,490000,10640
0.5096752399999999,492242,10660
0.48152203,493155,10680
0.4509055499999999,494350,10700
0.3770474099999999,495458,10720
0.3603480599999999,496640,10740
0.34166104,498398,10760
0.39382949,500064,10780
0.4294327899999999,501652,10800
0.4622643199999999,503548,10820
0.5368721399999999,505928,10840
0.56574863,507836,10860
0.5396107,509185,10880
0.53584412,510571,10900
0.55441837,512258,10920
0.52205561,514488,10940
0.52701137,516840,10960
0.58798722,519117,10980
0.6039527499999999,520738,11000
0.5916596999999999,522493,11020
0.60470848,524739,11040
0.58331149,526756,11060
0.55249629,528425,11080
0.5525149,530254,11100
0.55533855,532732,11120
0.52866298,534746,11140
0.51854472,536731,11160
0.5353614,539115,11180
0.4874441799999999,540249,11200
0.45223502,541879,11220
0.4401889400000001,543790,11240
0.43090336,544870,11260
0.4148384399999999,546791,11280
0.44107609,548603,11300
0.4872925800000001,550389,11320
0.5085733199999999,552617,11340
0.5071312000000001,553706,11360
0.5263460899999999,555993,11380
0.56531244,558197,11400
0.5537147499999998,559657,11420
0.5702010200000001,562072,11440
0.668477,565318,11460
0.6823131000000001,568299,11480
0.68615753,570681,11500
0.72600176,573679,11520
0.7301841800000001,576476,11540
0.6935519500000001,578694,11560
0.6795315800000001,581522,11580
0.6539545600000001,583096,11600
0.63149961,585036,11620
0.6239865699999999,587701,11640
0.6175413,589365,11660
0.61966764,591330,11680
0.6032932199999999,593161,11700
0.5925469200000001,594809,11720
0.5678756,596586,11740
0.53994738,598362,11760
0.49358629,600648,11780
0.48645758,602024,11800
0.4695134100000001,604014,11820
0.49201195,606164,11840
0.51458224,608669,11860
0.53340973,610470,11880
0.57435099,613197,11900
0.61467659,615601,11920
0.5975066,617337,11940
0.59876382,619310,11960
0.6248776,621282,11980
0.6075877300000001,623210,12000
0.59508682,624805,12020
0.6010302700000001,626481,12040
0.5608421600000001,627860,12060
0.5510121099999999,630103,12080
0.55999211,631871,12100
0.52808755,633269,12120
0.5054448100000001,634765,12140
0.50520086,636749,12160
0.48325446,638639,12180
0.46798362,640288,12200
0.50586961,642492,12220
0.5565334900000001,644783,12240
0.60549014,647696,12260
0.6033727799999999,649085,12280
0.60775114,650706,12300
0.6094210400000001,653135,12320
0.58138022,654865,12340
0.5626073300000001,657242,12360
0.5836348399999999,659262,12380
0.6140444100000001,661376,12400
0.61528521,663817,12420
0.6334125399999999,666663,12440
0.62469975,668741,12460
0.61768555,671335,12480
0.5941581699999999,673279,12500
0.5777708,674891,12520
0.58486743,677180,12540
0.60235453,679360,12560
0.58466477,681032,12580
0.59716115,683450,12600
0.63028951,685731,12620
0.61392923,687539,12640
0.60933878,689984,12660
0.6521127899999998,692107,12680
0.65842937,694336,12700
0.6423485,696115,12720
0.65219909,697988,12740
0.65728505,700439,12760
0.6185329399999999,701809,12780
0.60181876,704045,12800
0.59068991,706345,12820
0.57416586,709453,12840
0.5935486700000001,711728,12860
0.5965398299999999,713627,12880
0.5940150499999999,715567,12900
0.59223164,717626,12920
0.6131650599999999,719625,12940
0.6167499299999999,721799,12960
0.6298269900000001,724666,12980
0.6339940199999999,726866,13000
0.64546666,729004,13020
0.6377984099999999,731117,13040
0.6096318000000001,733068,13060
0.58729726,734660,13080
0.57549891,736197,13100
0.57284819,737990,13120
0.5817778499999999,740132,13140
0.5954657200000001,742470,13160
0.64786064,744615,13180
0.6789157600000002,747308,13200
0.6974090599999999,749386,13220
0.6641757800000001,750841,13240
0.6641964899999999,752893,13260
0.6497527200000002,755165,13280
0.6533933700000002,758395,13300
0.6365038,760751,13320
0.6847585499999999,763565,13340
0.6934316800000001,766028,13360
0.69007248,768049,13380
0.6999902099999998,770014,13400
0.72718339,771993,13420
0.71506506,774121,13440
0.69513564,776483,13460
0.7051727200000001,778792,13480
0.6680992299999999,780271,13500
0.64853315,781992,13520
0.64441138,783732,13540
0.66203153,785684,13560
0.6358971800000001,787171,13580
0.61179916,788485,13600
0.6091572,790795,13620
0.6191418900000001,792833,13640
0.6181374999999999,794859,13660
0.6519289100000001,796972,13680
0.68394988,799001,13700
0.68799554,800960,13720
0.67112306,802711,13740
0.6539585800000002,804592,13760
0.62311308,807485,13780
0.64106841,809676,13800
0.66758329,812151,13820
0.69101387,814753,13840
0.71138035,816970,13860
0.7405033,819785,13880
0.7235153599999998,821860,13900
0.68844581,823816,13920
0.6686313800000001,825549,13940
0.64635458,827359,13960
0.6610113200000001,830286,13980
0.6741436499999998,832914,14000
0.66357306,835260,14020
0.6623832300000001,837671,14040
0.681123,840361,14060
0.65124779,842570,14080
0.6640765699999999,844976,14100
0.6934496699999998,847820,14120
0.7136622300000001,849992,14140
0.7086622900000001,851994,14160
0.68711396,853830,14180
0.6826268700000001,855848,14200
0.6714793100000002,857925,14220
0.6849440500000001,860343,14240
0.7020967399999999,863078,14260
0.7130545599999999,865289,14280
0.7053788800000003,867541,14300
0.68935754,870067,14320
0.69384278,873128,14340
0.67818474,875823,14360
0.71139094,878162,14380
0.7194366,880361,14400
0.7550165900000002,883513,14420
0.73124991,885633,14440
0.7307231900000001,888148,14460
0.7234848700000002,890639,14480
0.7412102800000001,893228,14500
0.7192849800000001,895485,14520
0.7170376100000001,897815,14540
0.7274732500000002,900053,14560
0.7248305399999999,902989,14580
0.69430375,905438,14600
0.7015582099999998,908627,14620
0.71463031,911239,14640
0.70942719,913805,14660
0.72556662,916664,14680
0.74604635,918822,14700
0.76273324,920798,14720
0.76840564,923684,14740
0.78084673,925783,14760
0.75395533,928094,14780
0.72600853,929814,14800
0.7174263100000001,932330,14820
0.7031889199999999,935289,14840
0.6931398699999999,937780,14860
0.69469783,939946,14880
0.69616097,941953,14900
0.68345542,944834,14920
0.64476195,947109,14940
0.6279525799999999,949003,14960
0.6428631,951029,14980
0.6294824299999999,952475,15000
0.62498481,954768,15020
0.64489383,956671,15040
0.6574184700000001,958697,15060
0.6695877400000002,961498,15080
0.67477826,963161,15100
0.6816848599999998,964972,15120
0.71695881,967351,15140
0.7209747199999998,969524,15160
0.6931114099999999,971565,15180
0.7017499,973723,15200
0.6994341700000001,975806,15220
0.6656000899999998,977963,15240
0.6608438,980266,15260
0.66362422,982525,15280
0.67629141,985042,15300
0.6864951099999999,987469,15320
0.7277397800000002,990221,15340
0.7350352,993191,15360
0.74661865,995360,15380
0.7393493500000001,997635,15400
0.75994684,999992,15420
0.0271326,664,20
0.022089475,1103,40
0.0236773666666666,1692,60
0.0211915375,2187,80
0.02249597,3116,100
0.02152308,3610,120
0.0215273499999999,4100,140
0.02528418,5178,160
0.029666,5696,180
0.0377739899999999,6874,200
0.03967602,7521,220
0.04062034,8026,240
0.03994257,8530,260
0.04139985,9246,280
0.03491029,9979,300
0.0350728499999999,10592,320
0.04094649,11355,340
0.03580136,11867,360
0.03842991,12936,380
0.03569573,13579,400
0.03355938,14038,420
0.02418356,14501,440
0.02875439,14967,460
0.02439611,15534,480
0.0243035499999999,16035,500
0.02468676,16561,520
0.0349385099999999,17399,540
0.03391922,18022,560
0.03137818,18539,580
0.0350059999999999,19041,600
0.03653184,19693,620
0.02874736,20207,640
0.02581036,20842,660
0.0295720299999999,21498,680
0.02759345,22072,700
0.02804132,22566,720
0.0321118099999999,23059,740
0.03680018,23926,760
0.0326179599999999,24494,780
0.03391833,25163,800
0.03311977,25700,820
0.02895921,26138,840
0.0315852,27138,860
0.03397172,27849,880
0.03168345,28280,900
0.02888583,28758,920
0.03513875,29398,940
0.03396271,30324,960
0.0354225899999999,31246,980
0.03678369,31733,1000
0.03875943,32214,1020
0.0355967299999999,32696,1040
0.02928329,33199,1060
0.0282764499999999,33865,1080
0.02366168,34329,1100
0.02579272,34979,1120
0.03109962,35624,1140
0.02961274,36068,1160
0.02721375,36992,1180
0.0327991699999999,37869,1200
0.03395359,38524,1220
0.0316973999999999,39293,1240
0.03672457,39853,1260
0.03976958,40364,1280
0.0368911799999999,40813,1300
0.03723571,41340,1320
0.0341082699999999,41867,1340
0.0331838199999999,42349,1360
0.0340195899999999,43043,1380
0.03677118,43828,1400
0.0326268299999999,44372,1420
0.0353043,45490,1440
0.0310887999999999,45948,1460
0.0277648799999999,46887,1480
0.0281603499999999,47487,1500
0.02845527,47965,1520
0.0249658899999999,48427,1540
0.03163196,49222,1560
0.0308259099999999,49845,1580
0.02535013,50327,1600
0.0256015699999999,50872,1620
0.021906,51366,1640
0.01679904,51809,1660
0.0176577,52435,1680
0.0189162,52835,1700
0.0216971699999999,53811,1720
0.0260218299999999,54385,1740
0.0266008599999999,55395,1760
0.02340944,55913,1780
0.02525464,56678,1800
0.02204851,57317,1820
0.02138512,57753,1840
0.02447707,58340,1860
0.0270214199999999,58767,1880
0.0296540199999999,59500,1900
0.03352232,59973,1920
0.03761571,60607,1940
0.0379359,61160,1960
0.04441219,61829,1980
0.04813604,62342,2000
0.0526639599999999,62785,2020
0.0558229799999999,63311,2040
0.0584531999999999,63740,2060
0.0614394199999999,64317,2080
0.0647051,64862,2100
0.0623231599999999,65347,2120
0.06628121,65961,2140
0.0720811,66490,2160
0.0694619099999999,67195,2180
0.06681034,67839,2200
0.07106069,68431,2220
0.07004227,68985,2240
0.0721643199999999,69620,2260
0.07689439,70276,2280
0.08299632,70805,2300
0.0874691999999999,71332,2320
0.09386297,72086,2340
0.09327401,72920,2360
0.09498331,73424,2380
0.0973103099999999,74190,2400
0.09574612,74771,2420
0.09426645,75289,2440
0.09372602,75964,2460
0.09428333,76498,2480
0.09436175,77551,2500
0.0937908299999999,78101,2520
0.0939937399999999,78920,2540
0.0945578399999999,79813,2560
0.09704153,80408,2580
0.09376785,80956,2600
0.09602313,81610,2620
0.0962227999999999,82768,2640
0.09823622,83208,2660
0.09647545,83726,2680
0.09959372,84593,2700
0.0985708499999999,85045,2720
0.09792373,85502,2740
0.0980676,85962,2760
0.09978001,86710,2780
0.09917998,87740,2800
0.09717358,88510,2820
0.09573755,89093,2840
0.09463394,89635,2860
0.0967331199999999,90360,2880
0.09706042,90898,2900
0.1009739799999999,91740,2920
0.1061613899999999,92406,2940
0.10730975,93057,2960
0.1037548399999999,93563,2980
0.1085812,94855,3000
0.11084999,96096,3020
0.10690465,96726,3040
0.10845814,97914,3060
0.1109815499999999,98757,3080
0.10898679,99597,3100
0.10927206,100352,3120
0.1109177899999999,101364,3140
0.11278377,102067,3160
0.11543948,102929,3180
0.11705894,103992,3200
0.1200906599999999,105027,3220
0.1191647399999999,105582,3240
0.1188149799999999,107070,3260
0.11942143,108072,3280
0.11404785,108777,3300
0.10938417,109600,3320
0.1149778799999999,111277,3340
0.1135374,112351,3360
0.1121050399999999,113074,3380
0.1194549199999999,114151,3400
0.12687933,115193,3420
0.12827604,116824,3440
0.13251505,117715,3460
0.13512901,118891,3480
0.13835451,120132,3500
0.13811997,121201,3520
0.13296699,121703,3540
0.13629843,122617,3560
0.1397316599999999,123690,3580
0.13860344,125489,3600
0.1397112,126790,3620
0.1487972699999999,128241,3640
0.1544008099999999,129346,3660
0.1588146,131621,3680
0.16860222,132715,3700
0.17010427,134232,3720
0.17172077,135510,3740
0.17453168,137574,3760
0.1675830199999999,138953,3780
0.15910341,140146,3800
0.15688356,141026,3820
0.16123399,142660,3840
0.1532390099999999,143242,3860
0.1532285299999999,143963,3880
0.15771281,145072,3900
0.16386608,146638,3920
0.1534684399999999,147458,3940
0.15727265,149083,3960
0.1637715799999999,150725,3980
0.16110442,151511,4000
0.1556285799999999,153055,4020
0.16422761,155112,4040
0.16551807,156412,4060
0.1571586099999999,157369,4080
0.16531611,159921,4100
0.1678255399999999,160702,4120
0.16478765,161523,4140
0.15758288,162133,4160
0.16947012,163909,4180
0.16107273,164928,4200
0.16517175,165716,4220
0.1685019099999999,167094,4240
0.1744122599999999,167920,4260
0.1664450299999999,169097,4280
0.17279302,170392,4300
0.17426967,171833,4320
0.1689820499999999,172509,4340
0.1772833399999999,173370,4360
0.1811897,174331,4380
0.1758815799999999,174914,4400
0.17675889,176356,4420
0.1840449599999999,177168,4440
0.18714105,178331,4460
0.1952109199999999,179436,4480
0.21169333,180364,4500
0.21066536,181648,4520
0.2311982199999999,182990,4540
0.22705563,184486,4560
0.22606605,185291,4580
0.2088398499999999,186340,4600
0.2226440999999999,187909,4620
0.20014769,188628,4640
0.2000261899999999,189888,4660
0.19955064,190891,4680
0.2076646799999999,191716,4700
0.19372196,192800,4720
0.2108332299999999,193676,4740
0.21616864,195047,4760
0.2152843999999999,195834,4780
0.21942972,197353,4800
0.23575666,198814,4820
0.23122167,200534,4840
0.2393932799999999,202404,4860
0.230144,203271,4880
0.2419364199999999,204944,4900
0.23256901,206112,4920
0.23744225,206972,4940
0.2444599699999999,208177,4960
0.2751818,210231,4980
0.29624507,212158,5000
0.30599912,213598,5020
0.30751406,215099,5040
0.30908819,216632,5060
0.30616656,218668,5080
0.30623285,220131,5100
0.30789116,221325,5120
0.3038155299999999,222435,5140
0.29171415,223872,5160
0.29604637,225048,5180
0.26383211,227018,5200
0.25645291,228609,5220
0.25938273,229862,5240
0.29538586,231230,5260
0.28203,232916,5280
0.28484768,234506,5300
0.2929653400000001,235618,5320
0.29705527,237056,5340
0.25548487,238244,5360
0.2607864199999999,239490,5380
0.2624408,240465,5400
0.25806776,242164,5420
0.2426578099999999,242912,5440
0.2485742399999999,244466,5460
0.26837247,247227,5480
0.30840226,250543,5500
0.31612421,251713,5520
0.33947737,253347,5540
0.3489109399999999,255581,5560
0.3396983,257728,5580
0.31672519,260417,5600
0.32339184,262709,5620
0.32421974,264120,5640
0.35787489,266807,5660
0.36685011,269273,5680
0.3564782100000001,270925,5700
0.36464236,273044,5720
0.37178875,274816,5740
0.33970164,277188,5760
0.3113153999999999,278704,5780
0.33890683,280665,5800
0.3341844199999999,282898,5820
0.3608530199999999,285109,5840
0.36247658,286240,5860
0.3951017300000001,288285,5880
0.38634625,290550,5900
0.40901012,292039,5920
0.3767839400000001,293386,5940
0.3665739500000001,294427,5960
0.35424137,296353,5980
0.35493091,298257,6000
0.3517577799999999,300515,6020
0.3653790500000001,302479,6040
0.4209177400000001,305705,6060
0.42960971,307672,6080
0.44430451,311232,6100
0.4192762100000001,313129,6120
0.4136293799999999,315731,6140
0.3756074099999999,319080,6160
0.3795415199999998,320569,6180
0.3577993199999998,321863,6200
0.36922394,323823,6220
0.37570742,325820,6240
0.37796967,328140,6260
0.38886709,330293,6280
0.3944594800000001,331751,6300
0.40397211,333754,6320
0.4105494199999999,335512,6340
0.42492176,338709,6360
0.4230336400000001,340747,6380
0.4429995400000001,343327,6400
0.43217463,345030,6420
0.42039115,346867,6440
0.4123258199999999,349438,6460
0.4005689799999999,351806,6480
0.41543561,353565,6500
0.4337592899999999,354999,6520
0.44386664,356916,6540
0.4362426399999999,358234,6560
0.42689043,359272,6580
0.38849398,361022,6600
0.3623248700000001,362319,6620
0.34949604,363909,6640
0.37004672,365347,6660
0.37874186,366583,6680
0.39029443,368258,6700
0.4148371699999999,369771,6720
0.4297510499999999,371443,6740
0.39891496,372432,6760
0.41895933,373752,6780
0.4299765999999999,375573,6800
0.4128778299999999,376679,6820
0.40340515,378033,6840
0.4115502299999999,379847,6860
0.4008011300000001,381645,6880
0.40199714,383280,6900
0.4125647900000001,384931,6920
0.41307853,386370,6940
0.4148116400000001,388168,6960
0.43873028,390167,6980
0.41859714,391543,7000
0.4284223399999999,393047,7020
0.4593510500000001,395841,7040
0.50821215,398749,7060
0.51596675,400846,7080
0.52693069,402539,7100
0.50262979,404389,7120
0.46191382,406480,7140
0.4456483600000001,408702,7160
0.4092119999999999,410477,7180
0.4286189999999999,412572,7200
0.44646893,414270,7220
0.4761653900000001,416285,7240
0.43385311,417566,7260
0.41757614,418615,7280
0.408342,420147,7300
0.40644235,421929,7320
0.40140331,423933,7340
0.40899755,424955,7360
0.4544972699999999,427326,7380
0.46434285,428777,7400
0.4961382599999999,430295,7420
0.49165417,431878,7440
0.5068314599999999,433108,7460
0.47755916,434449,7480
0.4412022799999999,435487,7500
0.4059124499999999,437200,7520
0.3785328199999999,439259,7540
0.3849284199999999,440869,7560
0.39314843,443487,7580
0.4074507799999999,445172,7600
0.4118154499999999,446916,7620
0.42440146,448781,7640
0.39718792,449874,7660
0.3774327699999999,450897,7680
0.3767608,452738,7700
0.3854416499999999,454570,7720
0.4033415499999999,456179,7740
0.4625405,458215,7760
0.46979879,459594,7780
0.4903344599999999,461559,7800
0.51409399,464764,7820
0.5258956300000001,467737,7840
0.50014916,469513,7860
0.53805722,472415,7880
0.52026068,474478,7900
0.50650419,476195,7920
0.5099522700000001,477880,7940
0.53093512,479919,7960
0.50773536,481894,7980
0.57544386,484720,8000
0.58504742,487118,8020
0.5509027,488606,8040
0.51453904,490201,8060
0.5149396599999999,491489,8080
0.4691628399999999,493979,8100
0.45261987,496315,8120
0.48723008,497795,8140
0.5045905100000001,499323,8160
0.5026462099999999,501057,8180
0.5256839,502696,8200
0.5413442100000001,504580,8220
0.535115,506313,8240
0.55447974,508109,8260
0.57557128,510118,8280
0.56060132,512054,8300
0.5820388200000001,514129,8320
0.6190117100000001,516095,8340
0.59804865,517754,8360
0.6078981199999999,519872,8380
0.6008627599999999,521785,8400
0.5472250700000001,523023,8420
0.5270610499999999,525528,8440
0.56699344,527373,8460
0.57304755,529969,8480
0.56023084,531990,8500
0.60060291,533806,8520
0.60581316,535944,8540
0.59751238,537883,8560
0.5443014600000001,539871,8580
0.5563041700000001,541706,8600
0.56199186,543832,8620
0.53145809,545233,8640
0.5261249299999999,547253,8660
0.5530011400000001,549986,8680
0.5616090899999999,551683,8700
0.5264167099999999,553151,8720
0.54743357,555489,8740
0.5448416899999999,557740,8760
0.56649425,559879,8780
0.59600101,562357,8800
0.63854764,564347,8820
0.6360643200000001,566031,8840
0.6455465999999999,568453,8860
0.6294288900000001,570484,8880
0.6151746499999999,572313,8900
0.61342808,574203,8920
0.62568584,576069,8940
0.6115594200000001,578323,8960
0.6524963600000001,580328,8980
0.63337299,582263,9000
0.62635975,584178,9020
0.60523231,585816,9040
0.61496254,588231,9060
0.56833645,590500,9080
0.5855983699999999,592616,9100
0.5891217200000001,594401,9120
0.5963438999999999,597406,9140
0.5731597700000001,599647,9160
0.5780074399999999,602044,9180
0.56594493,604019,9200
0.5722694300000001,606406,9220
0.61253283,608829,9240
0.6325370800000001,610448,9260
0.64897677,612983,9280
0.65424695,614955,9300
0.64314908,617204,9320
0.6035267499999999,618872,9340
0.6266166999999999,620883,9360
0.6376385200000001,622908,9380
0.62555797,624735,9400
0.61064661,627100,9420
0.61849462,628886,9440
0.58327182,630851,9460
0.5594340200000001,633216,9480
0.57035453,635059,9500
0.5888804100000001,637090,9520
0.63534635,639787,9540
0.6396687799999999,641536,9560
0.68408252,644096,9580
0.67445127,646226,9600
0.6809142800000001,648541,9620
0.63132228,650973,9640
0.6652065799999999,653557,9660
0.67005695,655575,9680
0.70657632,658077,9700
0.7086701499999998,659928,9720
0.7391705000000001,661866,9740
0.72822093,664129,9760
0.6894170899999998,665719,9780
0.64801018,667286,9800
0.65886721,669236,9820
0.6784750100000001,671477,9840
0.66307852,674366,9860
0.6478308600000001,676283,9880
0.6700306699999998,678477,9900
0.6444870599999999,680405,9920
0.59631216,682136,9940
0.5613524500000001,684329,9960
0.55140581,685805,9980
0.52356697,687822,10000
0.4881543,689675,10020
0.50583954,692753,10040
0.55011963,695098,10060
0.61433584,698343,10080
0.6746769,700976,10100
0.73072282,703233,10120
0.72453917,705087,10140
0.7083394100000001,707023,10160
0.6653576800000001,708966,10180
0.6154069800000002,710670,10200
0.587967,712770,10220
0.5800653800000001,714449,10240
0.5891172,716303,10260
0.5621151000000001,717446,10280
0.54776693,719408,10300
0.58266151,722064,10320
0.6094534600000001,724340,10340
0.62034734,726875,10360
0.66692802,729471,10380
0.70556676,731257,10400
0.6731497100000001,733082,10420
0.62411457,734648,10440
0.6211638899999999,736528,10460
0.63194168,738773,10480
0.6165331999999999,740890,10500
0.6243252200000001,743248,10520
0.65329126,746254,10540
0.6569842300000001,748348,10560
0.64212895,750368,10580
0.6316439199999999,752042,10600
0.63483058,753839,10620
0.6041662,755514,10640
0.58411189,757064,10660
0.5754504,759138,10680
0.5951051900000001,761101,10700
0.5767269500000001,762581,10720
0.59113685,764010,10740
0.58210595,765966,10760
0.58954071,768842,10780
0.59184733,770914,10800
0.5932896200000001,772442,10820
0.59632534,774086,10840
0.60198982,775802,10860
0.6034774599999999,777676,10880
0.59008216,779234,10900
0.57619849,781719,10920
0.56704677,783575,10940
0.61168665,786255,10960
0.57822735,788574,10980
0.60419494,790962,11000
0.6457673199999999,792865,11020
0.67601341,795417,11040
0.6732887699999999,797772,11060
0.6957996200000001,799703,11080
0.7032169999999998,801960,11100
0.7048213100000001,804186,11120
0.69664477,806185,11140
0.69877184,808205,11160
0.72250169,810256,11180
0.68884604,812241,11200
0.6519367800000001,813848,11220
0.6857908400000001,816145,11240
0.6824107099999999,818143,11260
0.6347693500000001,819370,11280
0.66007492,821558,11300
0.6746763799999997,823862,11320
0.6469065900000001,825824,11340
0.63001595,827999,11360
0.65953671,830312,11380
0.65187784,832711,11400
0.68769324,835163,11420
0.71887586,837587,11440
0.7438983800000001,840312,11460
0.7362319700000001,842687,11480
0.7455639299999999,844812,11500
0.7160833899999999,846731,11520
0.68622996,848987,11540
0.6480659400000001,850654,11560
0.6257283899999999,853117,11580
0.58907896,854899,11600
0.5376700999999998,856687,11620
0.53565345,858689,11640
0.54820196,860889,11660
0.6081818200000001,863772,11680
0.6329578899999999,866944,11700
0.6695901499999999,869272,11720
0.65491156,871242,11740
0.63050944,873303,11760
0.58843778,876348,11780
0.54602973,878532,11800
0.54055874,880640,11820
0.57616605,883702,11840
0.6005925099999999,886555,11860
0.60451106,888895,11880
0.6584882999999999,891315,11900
0.7008970999999999,894090,11920
0.6679235500000001,896964,11940
0.6603004,899530,11960
0.6950476800000002,902498,11980
0.65671929,904530,12000
0.6686965499999998,906707,12020
0.7085052199999999,909453,12040
0.7418776800000001,912571,12060
0.7373507599999999,915712,12080
0.72408663,918457,12100
0.69117722,921738,12120
0.6792414099999999,923971,12140
0.67649403,926470,12160
0.68608197,929406,12180
0.7655190999999998,932246,12200
0.8108118699999999,935041,12220
0.7970001800000002,937597,12240
0.79313151,940661,12260
0.7700654000000001,943088,12280
0.68483585,945107,12300
0.6526123799999999,947142,12320
0.6292265300000001,948819,12340
0.5885384200000001,951604,12360
0.59391467,953865,12380
0.6273318700000001,955975,12400
0.60993345,958747,12420
0.64658102,960946,12440
0.6855454799999999,964729,12460
0.69278532,967911,12480
0.7212605000000001,970655,12500
0.7569300099999999,973528,12520
0.77231587,976732,12540
0.7499562900000001,979188,12560
0.7620465799999999,981545,12580
0.76473144,984654,12600
0.75111074,987355,12620
0.73561758,989856,12640
0.7225988000000001,992369,12660
0.68635314,994768,12680
0.6850256899999999,997581,12700
0.70748176,1000251,12720
0.02534935,858,20
0.029369275,1605,40
0.0247115166666666,2091,60
0.028841,2650,80
0.02582865,3118,100
0.02913816,4184,120
0.02798466,4698,140
0.03426769,5203,160
0.03386983,5834,180
0.0355817799999999,6336,200
0.0368286399999999,6900,220
0.0370208099999999,7473,240
0.03567423,8116,260
0.03032002,8696,280
0.03668474,9275,300
0.03614996,10054,320
0.03598687,10579,340
0.03574615,11284,360
0.03749523,11788,380
0.03284443,12482,400
0.03130662,13023,420
0.0305538799999999,13592,440
0.02990007,14350,460
0.0312409799999999,14829,480
0.03399703,15735,500
0.0303992199999999,16256,520
0.0295132599999999,16762,540
