rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,train/n_updates,train/entropy_loss,train/value_loss,train/policy_loss,train/learning_rate,train/explained_variance
0.06314447000000001,128,428032,40.68,3339,209,208,-1.6104142665863037,0.0015284400433301926,-0.01575618050992489,0.0007,0.24057352542877197
0.05782112,128,430080,35.35,3355,210,209,-1.707344889640808,0.0018948911456391215,0.018267303705215454,0.0007,0.09140598773956299
0.05678115999999999,128,432128,41.47,3372,211,210,-1.5970022678375244,0.001439184881746769,-0.01019958220422268,0.0007,0.22721856832504272
0.050418090000000006,128,434176,36.71,3387,212,211,-1.6091175079345703,0.00117067142855376,-0.006750290747731924,0.0007,0.2530047297477722
0.05571663,128,436224,36.79,3401,213,212,-1.5668432712554932,0.001348242862150073,-0.0069198706187307835,0.0007,0.18801218271255493
0.06855209,128,438272,47.5,3420,214,213,-1.463040828704834,0.0018330499297007918,0.023411713540554047,0.0007,0.2536141276359558
0.07744903,128,440320,44.99,3437,215,214,-1.4688446521759033,0.0017865445697680116,-0.03473828360438347,0.0007,0.2769569754600525
0.06942742999999998,128,442368,44.5,3455,216,215,-1.4964747428894043,0.00273491395637393,0.0448017418384552,0.0007,0.2385881543159485
0.06914006999999998,127,444416,48.15,3472,217,216,-1.3292239904403687,0.003128686686977744,-0.05644360929727554,0.0007,0.2671020030975342
0.07318670000000001,127,446464,55.98,3490,218,217,-1.2184096574783325,0.006314435042440891,0.08746117353439331,0.0007,0.23394274711608887
0.07555459999999999,128,448512,58.36,3503,219,218,-1.6617554426193237,0.0035908438730984926,-0.08105252683162689,0.0007,0.2802944779396057
0.07360562,127,450560,55.37,3521,220,219,-1.7402688264846802,0.001862561795860529,-0.023261426016688347,0.0007,0.1830349564552307
0.07346095,127,452608,53.31,3539,221,220,-1.6605687141418457,0.002373978029936552,-0.004151582717895508,0.0007,0.15817320346832275
0.06875431,127,454656,45.84,3553,222,221,-1.5961494445800781,0.0014883524272590876,-0.013926581479609013,0.0007,0.2488049864768982
0.06885849000000001,127,456704,48.11,3569,223,222,-1.5668764114379883,0.0014938071835786104,-0.006472400855273008,0.0007,0.2057700753211975
0.05859152000000001,127,458752,38.3,3585,224,223,-1.4662201404571533,0.0015646814135834575,0.0011177724227309227,0.0007,0.22602427005767822
0.05594359999999998,127,460800,40.55,3600,225,224,-1.5099233388900757,0.0014784827362746,-0.010340063832700253,0.0007,0.19225561618804932
0.06379128,128,462848,45.81,3614,226,225,-1.5284579992294312,0.0017980269622057676,0.00830010510981083,0.0007,0.1690031886100769
0.07224231999999998,128,464896,47.15,3631,227,226,-1.5185983180999756,0.0014983443543314934,0.00034432270331308246,0.0007,0.23891329765319824
0.07182569000000001,128,466944,50.37,3647,228,227,-1.4765660762786865,0.0010647462913766503,0.005047896411269903,0.0007,0.3885522484779358
0.07497616000000001,128,468992,60.05,3663,229,228,-1.4924299716949463,0.0017476935172453523,-0.01997809112071991,0.0007,0.14038211107254028
0.07347451,128,471040,65.66,3679,230,229,-1.5221056938171387,0.0013374314876273274,0.016897158697247505,0.0007,0.21034550666809082
0.07437183,127,473088,65.9,3699,231,230,-1.5678210258483887,0.001219318713992834,-0.002752867992967367,0.0007,0.2780992388725281
0.06991713000000001,127,475136,53.46,3717,232,231,-1.5541534423828125,0.001496205572038889,0.004455179907381535,0.0007,0.20383644104003906
0.06427156,127,477184,55.16,3736,233,232,-1.5729553699493408,0.0015669319545850158,-0.014059956185519695,0.0007,0.24344640970230103
0.06159115000000001,127,479232,55.2,3750,234,233,-1.5543155670166016,0.0010298577835783362,0.0004351161187514663,0.0007,0.24560433626174927
0.06379800000000001,127,481280,51.32,3766,235,234,-1.5938268899917603,0.0008800159557722509,-0.004548755474388599,0.0007,0.2233317494392395
0.06642288,127,483328,47.0,3782,236,235,-1.647582769393921,0.0017942399717867374,0.013055508024990559,0.0007,0.23818188905715942
0.06457795999999999,127,485376,46.23,3798,237,236,-1.6593647003173828,0.001369801233522594,-0.0020142754074186087,0.0007,0.2629545331001282
0.06382528,127,487424,46.22,3815,238,237,-1.6398732662200928,0.001545596867799759,8.53081583045423e-05,0.0007,0.27469199895858765
0.05622909,127,489472,45.57,3832,239,238,-1.7010974884033203,0.0012985178036615252,-0.006301950663328171,0.0007,0.25806039571762085
0.04465109999999999,127,491520,39.72,3851,240,239,-1.707606554031372,0.0013946196995675564,-0.0019715623930096626,0.0007,0.1538604497909546
0.05014908999999999,127,493568,37.29,3867,241,240,-1.7061985731124878,0.0011650710366666317,-0.009266113862395287,0.0007,0.1895465850830078
0.05797932,127,495616,43.86,3885,242,241,-1.6993385553359985,0.001299509429372847,0.00877249613404274,0.0007,0.1902281641960144
0.06681126000000001,127,497664,54.97,3904,243,242,-1.5982179641723633,0.0012793488567695022,0.0031467191874980927,0.0007,0.22976899147033691
0.07353757,127,499712,59.28,3923,244,243,-1.591044306755066,0.0016209636814892292,-0.003371081780642271,0.0007,0.228299081325531
0.062838,127,501760,43.61,3939,245,244,-1.6480188369750977,0.00208321213722229,0.0228976272046566,0.0007,0.20737618207931519
0.059696740000000005,127,503808,48.8,3955,246,245,-1.6802558898925781,0.0016043727518990636,-0.02191886492073536,0.0007,0.16903972625732422
0.06018217000000001,127,505856,49.38,3973,247,246,-1.720031499862671,0.001547575811855495,0.006349891424179077,0.0007,0.1397113800048828
0.0634446,127,507904,55.19,3992,248,247,-1.705825924873352,0.0025089895352721214,0.012970922514796257,0.0007,0.1524648666381836
0.07139378,127,509952,57.94,4006,249,248,-1.6660362482070923,0.0012555364519357681,-0.0067251925356686115,0.0007,0.24510860443115234
0.07406850999999999,127,512000,57.27,4023,250,249,-1.6415618658065796,0.00147742941044271,-0.007189565803855658,0.0007,0.17405223846435547
0.07037136000000001,127,514048,53.35,4041,251,250,-1.6103172302246094,0.0017771897837519646,0.0058091143146157265,0.0007,0.24611079692840576
0.06741628999999999,127,516096,53.16,4061,252,251,-1.6409804821014404,0.001735493540763855,-0.009208157658576965,0.0007,0.19198393821716309
0.06683829000000001,127,518144,58.74,4079,253,252,-1.5714900493621826,0.0019113401649519801,-0.0016350136138498783,0.0007,0.21877336502075195
0.06874943,126,520192,55.03,4096,254,253,-1.5957484245300293,0.0016834995476529002,0.013683609664440155,0.0007,0.07667320966720581
0.07030507,126,522240,56.4,4114,255,254,-1.5921308994293213,0.0013965058606117964,-0.01547439955174923,0.0007,0.24974483251571655
0.08108443,126,524288,63.44,4131,256,255,-1.590909719467163,0.0013737402623519301,0.006233919411897659,0.0007,0.22169417142868042
0.074926,126,526336,59.28,4150,257,256,-1.5966687202453613,0.0016848379746079445,0.01219724677503109,0.0007,0.25104135274887085
0.06772130999999999,126,528384,48.21,4165,258,257,-1.5675216913223267,0.002228586934506893,-0.020961590111255646,0.0007,0.0927082896232605
0.06643607,126,530432,46.15,4184,259,258,-1.7100701332092285,0.0014553640503436327,0.01602805405855179,0.0007,0.2594830393791199
0.07509565,126,532480,52.25,4202,260,259,-1.657773494720459,0.0013601940590888262,-0.0032875887118279934,0.0007,0.2593744397163391
0.08133286,126,534528,60.81,4218,261,260,-1.616280198097229,0.0010759278666228056,0.004538422450423241,0.0007,0.3783878684043884
0.08331913,126,536576,62.8,4235,262,261,-1.5542021989822388,0.001406982890330255,-0.003360995091497898,0.0007,0.2884926199913025
0.08157605000000002,126,538624,65.3,4254,263,262,-1.4800214767456055,0.0015912905801087618,-0.0019217885565012693,0.0007,0.28229546546936035
0.08322861,126,540672,66.16,4273,264,263,-1.2514504194259644,0.001094417879357934,-0.0122798141092062,0.0007,0.33515042066574097
0.07702148,126,542720,67.84,4291,265,264,-1.2261179685592651,0.001623817253857851,0.031958673149347305,0.0007,0.3849460482597351
0.07752263,126,544768,67.52,4312,266,265,-1.3326853513717651,0.004124326631426811,-0.07341152429580688,0.0007,0.2574382424354553
0.08325089000000001,126,546816,72.6,4330,267,266,-1.4707484245300293,0.00365408044308424,0.06859765946865082,0.0007,0.18850398063659668
0.07778038,126,548864,70.83,4350,268,267,-1.4591436386108398,0.0014161341823637486,-0.005588842090219259,0.0007,0.28571218252182007
0.08507172,126,550912,71.63,4368,269,268,-1.522491693496704,0.0011677774600684643,-0.0036602718755602837,0.0007,0.2563076615333557
0.07904123000000002,126,552960,60.61,4385,270,269,-1.5348361730575562,0.001607268350198865,0.006167481653392315,0.0007,0.2389954924583435
0.08587206,126,555008,60.12,4403,271,270,-1.4050345420837402,0.0012118355371057987,-0.006930708885192871,0.0007,0.30836278200149536
0.07777640000000001,126,557056,51.91,4418,272,271,-1.3276331424713135,0.0016306816833093762,0.004497765563428402,0.0007,0.22688043117523193
0.083024,126,559104,61.18,4436,273,272,-1.3401660919189453,0.0015356141375377774,-0.004885110072791576,0.0007,0.18756014108657837
0.06652344999999998,125,561152,48.32,4455,274,273,-1.3471128940582275,0.0019509766716510057,0.011498313397169113,0.0007,0.20360136032104492
0.06430003999999999,125,563200,47.87,4470,275,274,-1.2407984733581543,0.002095115138217807,-0.03389584273099899,0.0007,0.20175951719284058
0.06264873,125,565248,45.94,4486,276,275,-1.3542938232421875,0.0023941281251609325,0.04185836762189865,0.0007,0.25528484582901
0.07083588,125,567296,56.11,4503,277,276,-1.2496432065963745,0.0020040259696543217,-0.023429159075021744,0.0007,0.24041754007339478
0.07326993,125,569344,56.95,4520,278,277,-1.4240925312042236,0.0015555322170257568,0.01813317835330963,0.0007,0.23843419551849365
0.06597460000000001,125,571392,57.31,4538,279,278,-1.3864662647247314,0.0010559060610830784,-0.006045966409146786,0.0007,0.34180963039398193
0.06896207,125,573440,57.01,4556,280,279,-1.3363828659057617,0.0010915654711425304,-0.0007959337090142071,0.0007,0.1960541009902954
0.07299408,125,575488,56.97,4572,281,280,-1.3737375736236572,0.0020847038831561804,0.02001359313726425,0.0007,0.20739233493804932
0.08124737,125,577536,57.75,4591,282,281,-1.3078632354736328,0.0015511554665863514,-0.024903587996959686,0.0007,0.29703521728515625
0.07402553,125,579584,49.25,4610,283,282,-1.311935544013977,0.001072877086699009,0.006976199336349964,0.0007,0.36497098207473755
0.07192588,125,581632,54.15,4628,284,283,-1.280853509902954,0.0012195243034511805,-0.00743735721334815,0.0007,0.288149356842041
0.07520189000000001,125,583680,49.65,4647,285,284,-1.2409632205963135,0.0013391156680881977,0.014463454484939575,0.0007,0.2851487398147583
0.08484125,125,585728,60.18,4666,286,285,-1.3327288627624512,0.001404993119649589,-0.013010432943701744,0.0007,0.3326243758201599
0.08078444,125,587776,55.6,4685,287,286,-1.4266000986099243,0.0016368485521525145,0.017089463770389557,0.0007,0.3048451542854309
0.079169,125,589824,59.98,4702,288,287,-1.4142591953277588,0.0015554171986877918,-0.024517200887203217,0.0007,0.3025261163711548
0.07045351,125,591872,56.27,4717,289,288,-1.369896411895752,0.0020759310573339462,0.023342011496424675,0.0007,0.22584885358810425
0.08149875999999999,125,593920,65.1,4738,290,289,-1.3721359968185425,0.0012753265909850597,-0.018439576029777527,0.0007,0.2890125513076782
0.08454026000000002,125,595968,61.86,4756,291,290,-1.4452381134033203,0.0012236179318279028,0.009794430807232857,0.0007,0.3461892604827881
0.07473218,125,598016,58.6,4775,292,291,-1.4641656875610352,0.0018658137414604425,0.002999482210725546,0.0007,0.2783316969871521
0.07393603,125,600064,58.68,4792,293,292,-1.5168476104736328,0.0015234609600156546,-0.016811398789286613,0.0007,0.14764124155044556
0.07570252,125,602112,67.42,4812,294,293,-1.3830208778381348,0.0013212686171755195,0.009852143004536629,0.0007,0.2843426465988159
0.08301897,125,604160,74.31,4831,295,294,-1.4359785318374634,0.0018221403006464243,0.012087298557162285,0.0007,0.2828306555747986
0.09338771,125,606208,82.01,4848,296,295,-1.3866432905197144,0.0012488444335758686,-0.010342824272811413,0.0007,0.24125707149505615
0.09024920000000002,125,608256,82.38,4865,297,296,-1.3688468933105469,0.0009936190908774734,-0.006233696360141039,0.0007,0.3592671751976013
0.07396935,124,610304,57.6,4883,298,297,-1.3934354782104492,0.0014017086941748857,0.005326570477336645,0.0007,0.27288001775741577
0.07811775000000003,124,612352,58.67,4902,299,298,-1.4377458095550537,0.0017298005986958742,-0.0016495619202032685,0.0007,0.1922207474708557
0.08031665,124,614400,56.95,4918,300,299,-1.403538465499878,0.0011215896811336279,-0.0034995393361896276,0.0007,0.41737979650497437
0.06925855,124,616448,49.3,4934,301,300,-1.4348289966583252,0.0012061258312314749,0.0003665918775368482,0.0007,0.19829994440078735
0.06948824999999999,124,618496,46.1,4953,302,301,-1.413886547088623,0.0013363277539610863,-0.008081052452325821,0.0007,0.1395757794380188
0.07647413,124,620544,52.24,4970,303,302,-1.4779374599456787,0.0019606519490480423,0.020779460668563843,0.0007,0.30881643295288086
0.09072121,124,622592,62.98,4987,304,303,-1.5095202922821045,0.0017094167415052652,0.0054376255720853806,0.0007,0.09384548664093018
0.08917504000000001,124,624640,59.95,5004,305,304,-1.5095771551132202,0.0013417326845228672,-0.00046894929255358875,0.0007,0.3296217918395996
0.06427374999999999,124,626688,42.2,5019,306,305,-1.511457920074463,0.0022291531786322594,-0.00900872889906168,0.0007,0.043103814125061035
0.06827826,124,628736,52.37,5038,307,306,-1.4656656980514526,0.0012670708820223808,-0.017900794744491577,0.0007,0.19466853141784668
0.07490998,124,630784,62.68,5054,308,307,-1.3554787635803223,0.001350461971014738,0.023451663553714752,0.0007,0.2888578176498413
0.08415288,124,632832,67.72,5067,309,308,-1.4172669649124146,0.0013607618166133761,-0.015686577185988426,0.0007,0.39076095819473267
0.08411060999999999,124,634880,72.37,5087,310,309,-1.383829951286316,0.0008996434626169503,-0.005183578468859196,0.0007,0.41166943311691284
0.0860437,124,636928,75.09,5104,311,310,-1.3480355739593506,0.0008963134605437517,0.0021716244518756866,0.0007,0.27070069313049316
0.08394427,124,638976,75.75,5120,312,311,-1.3022063970565796,0.0009933216497302055,-0.0012496768031269312,0.0007,0.38910186290740967
0.08356914,124,641024,70.01,5137,313,312,-1.1828768253326416,0.0014409522991627455,0.007543645799160004,0.0007,0.23771131038665771
0.08146699,124,643072,69.22,5154,314,313,-1.3283315896987915,0.0014739800244569778,-0.019121740013360977,0.0007,0.26544421911239624
0.07334289,124,645120,56.67,5170,315,314,-1.3553991317749023,0.0017365929670631886,0.025907328352332115,0.0007,0.184423565864563
0.07358932,124,647168,49.0,5189,316,315,-1.50419020652771,0.0014911090256646276,-0.013824919238686562,0.0007,0.2191603183746338
0.08181182999999999,124,649216,58.31,5208,317,316,-1.43692946434021,0.0015928767388686538,-0.0012005685130134225,0.0007,0.24478572607040405
0.08073301,124,651264,69.26,5232,318,317,-1.3061375617980957,0.0011260660830885172,0.004286017268896103,0.0007,0.2902193069458008
0.09050146000000002,124,653312,78.72,5250,319,318,-1.3567469120025635,0.0013557933270931244,-0.01377434004098177,0.0007,0.3022741675376892
0.09212095999999999,124,655360,82.99,5271,320,319,-1.4696732759475708,0.0016288845799863338,0.02588050626218319,0.0007,0.2673141360282898
0.09277118000000001,124,657408,76.81,5291,321,320,-1.4642748832702637,0.001541500212624669,-0.02942020073533058,0.0007,0.35604357719421387
0.09220104999999996,124,659456,67.22,5307,322,321,-1.417853593826294,0.0017211840022355318,0.025900671258568764,0.0007,0.33455944061279297
0.09106154,124,661504,66.1,5327,323,322,-1.5632630586624146,0.0015328135341405869,-0.014855320565402508,0.0007,0.24544090032577515
0.08985746000000003,124,663552,61.11,5343,324,323,-1.3932085037231445,0.0017227234784513712,-0.003605864942073822,0.0007,0.22159463167190552
0.08606882000000002,124,665600,60.29,5361,325,324,-1.3926069736480713,0.0014528557658195496,-0.0001996583305299282,0.0007,0.34983575344085693
0.08483594,124,667648,58.59,5378,326,325,-1.365670084953308,0.0014177716802805662,-0.0071233948692679405,0.0007,0.3768928647041321
0.07950618000000001,124,669696,59.37,5394,327,326,-1.3839423656463623,0.00140468985773623,0.009992205537855625,0.0007,0.2450128197669983
0.08059498999999999,124,671744,60.74,5408,328,327,-1.3596751689910889,0.001336601679213345,-0.019663367420434952,0.0007,0.30624061822891235
0.07904553,124,673792,58.03,5424,329,328,-1.3520824909210205,0.0015911662485450506,0.026774831116199493,0.0007,0.3724603056907654
0.08578719,124,675840,63.89,5443,330,329,-1.3586034774780273,0.0015883931191638112,-0.03005784936249256,0.0007,0.3427863121032715
0.08636273000000001,124,677888,65.73,5461,331,330,-1.5355312824249268,0.002505422104150057,0.044161658734083176,0.0007,0.2497493028640747
0.08483482,124,679936,66.41,5480,332,331,-1.4606974124908447,0.0016209041932597756,-0.016267497092485428,0.0007,0.3012920618057251
0.08900732000000001,124,681984,71.55,5496,333,332,-1.4484291076660156,0.001591949723660946,-0.0008651131065562367,0.0007,0.13948816061019897
0.08515915,124,684032,70.64,5515,334,333,-1.43576979637146,0.0019051427952945232,0.010865733027458191,0.0007,0.20224744081497192
0.09273299,124,686080,72.82,5529,335,334,-1.35182523727417,0.0008959023398347199,-0.02450292371213436,0.0007,0.5135300755500793
0.09929696999999998,124,688128,77.35,5547,336,335,-1.371917963027954,0.0035608289763331413,0.04668305069208145,0.0007,0.23812460899353027
0.08603332999999999,124,690176,66.39,5564,337,336,-1.4006849527359009,0.002107113366946578,-0.038247477263212204,0.0007,0.31490617990493774
0.06339463,124,692224,46.67,5580,338,337,-1.663181185722351,0.001029019826091826,-0.004614576231688261,0.0007,0.29520183801651
0.06329733,124,694272,52.27,5597,339,338,-1.6446194648742676,0.0013210979523137212,0.0035488340072333813,0.0007,0.27681124210357666
0.07404074999999999,123,696320,57.28,5615,340,339,-1.5811917781829834,0.0014639741275459528,0.005672254133969545,0.0007,0.24909549951553345
0.08373828,124,698368,61.61,5630,341,340,-1.5105392932891846,0.001561255776323378,0.004048560746014118,0.0007,0.30556678771972656
0.07190460000000001,123,700416,54.03,5649,342,341,-1.423743486404419,0.0012874212116003036,-0.007863779552280903,0.0007,0.27063632011413574
0.06378493,124,702464,49.72,5664,343,342,-1.3554482460021973,0.0011163243325427175,-0.015456298366189003,0.0007,0.21183347702026367
0.0654735,124,704512,55.94,5678,344,343,-1.3032619953155518,0.0013103089295327663,0.020967785269021988,0.0007,0.3361024856567383
0.08003422,124,706560,65.85,5693,345,344,-1.353621006011963,0.0010372914839535952,-0.019846227020025253,0.0007,0.41729551553726196
0.0908636,124,708608,67.02,5710,346,345,-1.4216077327728271,0.0017050611786544323,0.035788048058748245,0.0007,0.39011573791503906
0.09665089,124,710656,64.68,5728,347,346,-1.36360764503479,0.0020970734767615795,-0.020935652777552605,0.0007,0.19025760889053345
0.09497877,124,712704,66.28,5745,348,347,-1.4772775173187256,0.0018016803078353405,0.01825816184282303,0.0007,0.17081069946289062
0.09130141,124,714752,73.4,5763,349,348,-1.3533592224121094,0.0015135090798139572,-0.008830642327666283,0.0007,0.33440470695495605
0.08735371,124,716800,76.24,5780,350,349,-1.38677978515625,0.0011060708202421665,-0.005959924776107073,0.0007,0.3458874821662903
0.08987887000000004,123,718848,81.41,5797,351,350,-1.388319730758667,0.0010720312129706144,0.007978424429893494,0.0007,0.3535311222076416
0.08229324,123,720896,65.19,5816,352,351,-1.2741479873657227,0.0011756045278161764,-0.013515722006559372,0.0007,0.4224711060523987
0.09091903999999998,123,722944,62.4,5832,353,352,-1.2738920450210571,0.0012534444686025381,0.013732684776186943,0.0007,0.31989818811416626
0.08487694,123,724992,48.1,5848,354,353,-1.206818699836731,0.0012367554008960724,-0.015390457585453987,0.0007,0.4104235768318176
0.08496766000000001,123,727040,54.52,5867,355,354,-1.307093858718872,0.001576070673763752,0.024749889969825745,0.0007,0.40720421075820923
0.08052043000000002,123,729088,54.55,5886,356,355,-1.2438340187072754,0.0019901995547115803,-0.025024449452757835,0.0007,0.13988012075424194
0.08288622999999999,123,731136,62.54,5903,357,356,-1.1902292966842651,0.0011696034343913198,0.01876230537891388,0.0007,0.447490394115448
0.07787221,123,733184,58.76,5922,358,357,-1.2529600858688354,0.0013254138175398111,-0.024407759308815002,0.0007,0.42994844913482666
0.08613540000000003,123,735232,64.22,5940,359,358,-1.3557738065719604,0.0016365041956305504,0.02888256497681141,0.0007,0.36079007387161255
0.08758157000000001,123,737280,63.3,5958,360,359,-1.2979369163513184,0.0010597932850942016,-0.008374757133424282,0.0007,0.3739635944366455
0.09055647,123,739328,70.69,5976,361,360,-1.3474490642547607,0.0010609505698084831,0.0004318607097957283,0.0007,0.40485095977783203
0.08584735,123,741376,62.24,5991,362,361,-1.2240833044052124,0.000839326879940927,-0.010229041799902916,0.0007,0.4956778287887573
0.08497496000000002,123,743424,66.32,6007,363,362,-1.3384215831756592,0.001248398912139237,0.014609429985284805,0.0007,0.41893959045410156
0.07885668,123,745472,62.56,6027,364,363,-1.3041491508483887,0.00099687569309026,-0.008778747171163559,0.0007,0.3554932475090027
0.08992286999999997,123,747520,78.42,6044,365,364,-1.3200042247772217,0.0011727147502824664,0.009212658740580082,0.0007,0.3198021650314331
0.08825819000000003,123,749568,74.47,6062,366,365,-1.3904223442077637,0.0007917299517430365,-0.0030126813799142838,0.0007,0.5146951675415039
0.08847417999999997,123,751616,76.62,6082,367,366,-1.4085047245025635,0.0014778829645365477,0.0021396109368652105,0.0007,0.34772825241088867
0.08807454999999999,123,753664,74.91,6097,368,367,-1.4226922988891602,0.0010201018303632736,-0.0004754462861455977,0.0007,0.3687989115715027
0.09826913000000001,123,755712,81.94,6115,369,368,-1.4756231307983398,0.0012181875063106418,0.0005903973942622542,0.0007,0.25682902336120605
0.09793428999999998,123,757760,81.43,6133,370,369,-1.4527770280838013,0.0011400904040783644,0.014222834259271622,0.0007,0.44593822956085205
0.09551087000000001,123,759808,64.74,6152,371,370,-1.5043193101882935,0.0019235246581956744,-0.006430827546864748,0.0007,0.2577364444732666
0.08085653000000001,123,761856,50.15,6169,372,371,-1.4986815452575684,0.0016915444284677505,-0.0032938793301582336,0.0007,0.24768805503845215
0.08907348999999998,123,763904,62.68,6186,373,372,-1.2965977191925049,0.001325770397670567,-0.011060817167162895,0.0007,0.261318564414978
0.08710265,123,765952,65.45,6205,374,373,-1.2864482402801514,0.0014869081787765026,0.01375158503651619,0.0007,0.3102889657020569
0.09095076,123,768000,77.06,6223,375,374,-1.3797364234924316,0.0014958390966057777,-0.009796463884413242,0.0007,0.15463513135910034
0.09666146999999999,123,770048,79.99,6239,376,375,-1.3450192213058472,0.0012002828298136592,0.006670688278973103,0.0007,0.28385835886001587
0.09167009999999998,123,772096,70.38,6256,377,376,-1.342698335647583,0.0016364783514291048,-0.0006503372569568455,0.0007,0.21712499856948853
0.10080340999999998,123,774144,75.79,6275,378,377,-1.3050369024276733,0.0012814480578526855,-0.01254464965313673,0.0007,0.30328720808029175
0.10367675,123,776192,65.85,6290,379,378,-1.3952618837356567,0.0015631867572665215,0.027102364227175713,0.0007,0.36132222414016724
0.10206526,123,778240,64.55,6308,380,379,-1.3532383441925049,0.0016049201367422938,-0.014829358085989952,0.0007,0.3610442876815796
0.09789755,123,780288,61.81,6325,381,380,-1.2874541282653809,0.0015291351592168212,-0.005631162319332361,0.0007,0.25491422414779663
0.09345869999999999,123,782336,62.05,6341,382,381,-1.3413951396942139,0.0011362377554178238,0.008197976276278496,0.0007,0.4009091258049011
0.09737033,123,784384,65.52,6358,383,382,-1.2084691524505615,0.0015580268809571862,-0.025483855977654457,0.0007,0.396392285823822
0.09396075,123,786432,64.4,6377,384,383,-1.289762020111084,0.0032439883798360825,0.05653068423271179,0.0007,0.39541614055633545
0.08920896999999998,123,788480,58.46,6396,385,384,-1.3709453344345093,0.0022936854511499405,-0.033478960394859314,0.0007,0.1430770754814148
0.08825964999999997,123,790528,61.18,6413,386,385,-1.4799044132232666,0.0010617905063554645,-0.010402034968137741,0.0007,0.4104844331741333
0.08905603999999996,123,792576,65.36,6430,387,386,-1.4194073677062988,0.0011760820634663105,0.003562360070645809,0.0007,0.322709321975708
0.09506910999999998,123,794624,71.12,6445,388,387,-1.3351519107818604,0.0016718799015507102,0.008369557559490204,0.0007,0.31963062286376953
0.09415386999999997,123,796672,73.93,6463,389,388,-1.3424510955810547,0.0010183575795963407,-0.015921322628855705,0.0007,0.48958003520965576
0.10314000999999999,123,798720,78.01,6481,390,389,-1.322739601135254,0.0009937698487192392,0.008578634820878506,0.0007,0.3441616892814636
0.10250893,123,800768,86.47,6500,391,390,-1.4313483238220215,0.0011632104869931936,0.005887599661946297,0.0007,0.3146253824234009
0.09933643999999997,123,802816,78.23,6517,392,391,-1.4652411937713623,0.0008361865766346455,-0.004735617432743311,0.0007,0.4173799157142639
0.10550722000000003,123,804864,84.98,6537,393,392,-1.3394356966018677,0.0013648401945829391,0.0034189708530902863,0.0007,0.3363121747970581
0.11286215000000002,123,806912,101.79,6557,394,393,-1.2811092138290405,0.0014406306436285377,-0.007983800023794174,0.0007,0.30342698097229004
0.10892228999999996,123,808960,92.56,6573,395,394,-1.1829233169555664,0.0007820466998964548,0.0032120496034622192,0.0007,0.3809940218925476
0.11227867999999999,122,811008,95.27,6594,396,395,-1.0868418216705322,0.0012164295185357332,-0.019347626715898514,0.0007,0.4785918593406677
0.10460662,122,813056,85.39,6610,397,396,-1.074507236480713,0.0033666817471385,0.05176343023777008,0.0007,0.3953600525856018
0.09963846999999999,123,815104,65.76,6626,398,397,-1.3646879196166992,0.005116213113069534,-0.08401072025299072,0.0007,0.3649325966835022
0.09357237000000002,123,817152,55.8,6641,399,398,-1.709565281867981,0.0025230245664715767,0.038002725690603256,0.0007,0.1981378197669983
0.07524406,123,819200,45.49,6658,400,399,-1.6503679752349854,0.0024208668619394302,0.0270257405936718,0.0007,0.11658716201782227
0.07872365,122,821248,54.73,6676,401,400,-1.6144591569900513,0.0016905466327443719,-0.003063929732888937,0.0007,0.2402241826057434
0.08359118999999998,123,823296,58.51,6692,402,401,-1.61659836769104,0.001281341421417892,-0.006858609616756439,0.0007,0.2556079030036926
0.08717719,123,825344,59.45,6708,403,402,-1.611218810081482,0.00256525119766593,0.016928868368268013,0.0007,0.1906011700630188
0.09096945999999999,122,827392,58.56,6727,404,403,-1.4588778018951416,0.0013604986015707254,-0.02510893903672695,0.0007,0.3599555492401123
0.10451669,122,829440,70.99,6745,405,404,-1.4535174369812012,0.001238626311533153,0.008109021931886673,0.0007,0.4079445004463196
0.10307103,122,831488,71.68,6762,406,405,-1.4372578859329224,0.0019279599655419588,0.01744973659515381,0.0007,0.2982179522514343
0.10445989000000001,122,833536,71.16,6777,407,406,-1.4408578872680664,0.0014644009061157703,-0.015910176560282707,0.0007,0.33378100395202637
0.08971169999999999,122,835584,58.7,6796,408,407,-1.4544546604156494,0.0009536613943055272,-0.015207570046186447,0.0007,0.46692657470703125
0.09622078,122,837632,68.74,6814,409,408,-1.3750219345092773,0.0014833325985819101,-0.0031965640373528004,0.0007,0.33528566360473633
0.09698489000000002,122,839680,79.05,6834,410,409,-1.3395370244979858,0.0009068972431123257,0.011587323620915413,0.0007,0.3819221258163452
0.10465861,122,841728,86.3,6849,411,410,-1.3174070119857788,0.0012887761695310473,-0.001469798618927598,0.0007,0.27459847927093506
0.10671086000000002,122,843776,86.6,6867,412,411,-1.188058614730835,0.0011949866311624646,-0.02138376608490944,0.0007,0.4577046036720276
0.09573897,122,845824,62.05,6884,413,412,-1.2568461894989014,0.0016691033961251378,0.02948477491736412,0.0007,0.44837307929992676
0.09985179999999998,122,847872,65.93,6902,414,413,-1.3748588562011719,0.0019598512444645166,-0.013260599225759506,0.0007,0.20229899883270264
0.09822670999999998,122,849920,64.83,6920,415,414,-1.1727111339569092,0.0005844425177201629,-0.001666787895374,0.0007,0.5712172389030457
0.09906597999999998,122,851968,63.9,6935,416,415,-1.2039861679077148,0.0007955569308251143,-0.004602096043527126,0.0007,0.5113791227340698
